landscape_code,basin_id,class_id,watersystem_code,watersystem_name,unit_basin_code,basin_unit_id,gsi_landform_class,landform_unit_id,landscape_unit_id,available_cell_count,available_area_m2,available_area_km2,basin_cell_count,basin_grid_area_m2,landform_known_cell_count,landform_known_area_m2,landform_coverage_ratio,available_share_known,available_share_basin,resolution_m
125012,125,12,830304,,40,B_830304_40,後背低地・湿地,LF_CLASS::後背低地・湿地,B_830304_40_LF_CLASS::後背低地・湿地,301,30100.0,0.0301,41853,4185300.0,41850,4185000.0,0.9999283205504982,0.007192353643966547,0.007191838100016725,10.0
125016,125,16,830304,,40,B_830304_40,水部,LF_CLASS::水部,B_830304_40_LF_CLASS::水部,162,16200.0,0.0162,41853,4185300.0,41850,4185000.0,0.9999283205504982,0.003870967741935484,0.0038706902730987025,10.0
126016,126,16,830304,,41,B_830304_41,水部,LF_CLASS::水部,B_830304_41_LF_CLASS::水部,3,300.0,0.0003,3,300.0,3,300.0,1.0,1.0,1.0,10.0
127001,127,1,830304,,42,B_830304_42,山地斜面等,LF_CLASS::山地斜面等,B_830304_42_LF_CLASS::山地斜面等,716,71600.0,0.0716,46439,4643900.0,46439,4643900.0,1.0,0.015418075324619394,0.015418075324619394,10.0
127002,127,2,830304,,42,B_830304_42,崖・段丘崖,LF_CLASS::崖・段丘崖,B_830304_42_LF_CLASS::崖・段丘崖,1351,135100.0,0.1351,46439,4643900.0,46439,4643900.0,1.0,0.02909192704407933,0.02909192704407933,10.0
127004,127,4,830304,,42,B_830304_42,台地・段丘,LF_CLASS::台地・段丘,B_830304_42_LF_CLASS::台地・段丘,6548,654800.0,0.6548,46439,4643900.0,46439,4643900.0,1.0,0.14100217489610026,0.14100217489610026,10.0
127005,127,5,830304,,42,B_830304_42,山麓堆積地形,LF_CLASS::山麓堆積地形,B_830304_42_LF_CLASS::山麓堆積地形,423,42300.0,0.0423,46439,4643900.0,46439,4643900.0,1.0,0.009108723271388272,0.009108723271388272,10.0
127007,127,7,830304,,42,B_830304_42,自然堤防,LF_CLASS::自然堤防,B_830304_42_LF_CLASS::自然堤防,3168,316800.0,0.3168,46439,4643900.0,46439,4643900.0,1.0,0.0682185232240143,0.0682185232240143,10.0
127010,127,10,830304,,42,B_830304_42,凹地・浅い谷,LF_CLASS::凹地・浅い谷,B_830304_42_LF_CLASS::凹地・浅い谷,536,53600.0,0.0536,46439,4643900.0,46439,4643900.0,1.0,0.01154202286870949,0.01154202286870949,10.0
127011,127,11,830304,,42,B_830304_42,氾濫平野・海岸平野,LF_CLASS::氾濫平野・海岸平野,B_830304_42_LF_CLASS::氾濫平野・海岸平野,27804,2780400.0,2.7804,46439,4643900.0,46439,4643900.0,1.0,0.5987209026895497,0.5987209026895497,10.0
127012,127,12,830304,,42,B_830304_42,後背低地・湿地,LF_CLASS::後背低地・湿地,B_830304_42_LF_CLASS::後背低地・湿地,2394,239400.0,0.2394,46439,4643900.0,46439,4643900.0,1.0,0.05155149766360172,0.05155149766360172,10.0
127013,127,13,830304,,42,B_830304_42,旧河道,LF_CLASS::旧河道,B_830304_42_LF_CLASS::旧河道,2100,210000.0,0.21,46439,4643900.0,46439,4643900.0,1.0,0.04522061198561554,0.04522061198561554,10.0
127016,127,16,830304,,42,B_830304_42,水部,LF_CLASS::水部,B_830304_42_LF_CLASS::水部,1399,139900.0,0.1399,46439,4643900.0,46439,4643900.0,1.0,0.03012554103232197,0.03012554103232197,10.0
128007,128,7,830304,,44,B_830304_44,自然堤防,LF_CLASS::自然堤防,B_830304_44_LF_CLASS::自然堤防,1167,116700.0,0.1167,25528,2552800.0,15115,1511500.0,0.5920949545596992,0.0772080714521998,0.04571450955813225,10.0
128011,128,11,830304,,44,B_830304_44,氾濫平野・海岸平野,LF_CLASS::氾濫平野・海岸平野,B_830304_44_LF_CLASS::氾濫平野・海岸平野,7174,717400.0,0.7174,25528,2552800.0,15115,1511500.0,0.5920949545596992,0.4746278531260337,0.28102475712942654,10.0
128012,128,12,830304,,44,B_830304_44,後背低地・湿地,LF_CLASS::後背低地・湿地,B_830304_44_LF_CLASS::後背低地・湿地,718,71800.0,0.0718,25528,2552800.0,15115,1511500.0,0.5920949545596992,0.047502480979159774,0.02812597931682858,10.0
128013,128,13,830304,,44,B_830304_44,旧河道,LF_CLASS::旧河道,B_830304_44_LF_CLASS::旧河道,1548,154800.0,0.1548,25528,2552800.0,15115,1511500.0,0.5920949545596992,0.10241481971551439,0.06063929802569727,10.0
128016,128,16,830304,,44,B_830304_44,水部,LF_CLASS::水部,B_830304_44_LF_CLASS::水部,4508,450800.0,0.4508,25528,2552800.0,15115,1511500.0,0.5920949545596992,0.29824677472709227,0.17659041052961455,10.0
129001,129,1,830304,,47,B_830304_47,山地斜面等,LF_CLASS::山地斜面等,B_830304_47_LF_CLASS::山地斜面等,47840,4784000.0,4.784,319540,31954000.0,319532,31953200.0,0.9999749640107655,0.1497189639848278,0.1497152156224573,10.0
129004,129,4,830304,,47,B_830304_47,台地・段丘,LF_CLASS::台地・段丘,B_830304_47_LF_CLASS::台地・段丘,201418,20141800.0,20.1418,319540,31954000.0,319532,31953200.0,0.9999749640107655,0.630353141469399,0.6303373599549352,10.0
129005,129,5,830304,,47,B_830304_47,山麓堆積地形,LF_CLASS::山麓堆積地形,B_830304_47_LF_CLASS::山麓堆積地形,657,65700.0,0.0657,319540,31954000.0,319532,31953200.0,0.9999749640107655,0.002056132093186285,0.002056080615885335,10.0
129010,129,10,830304,,47,B_830304_47,凹地・浅い谷,LF_CLASS::凹地・浅い谷,B_830304_47_LF_CLASS::凹地・浅い谷,33087,3308700.0,3.3087,319540,31954000.0,319532,31953200.0,0.9999749640107655,0.10354831440982437,0.10354572197533955,10.0
129011,129,11,830304,,47,B_830304_47,氾濫平野・海岸平野,LF_CLASS::氾濫平野・海岸平野,B_830304_47_LF_CLASS::氾濫平野・海岸平野,33166,3316600.0,3.3166,319540,31954000.0,319532,31953200.0,0.9999749640107655,0.10379555099332774,0.10379295236903048,10.0
129013,129,13,830304,,47,B_830304_47,旧河道,LF_CLASS::旧河道,B_830304_47_LF_CLASS::旧河道,372,37200.0,0.0372,319540,31954000.0,319532,31953200.0,0.9999749640107655,0.0011642026463703167,0.0011641734994053952,10.0
129016,129,16,830304,,47,B_830304_47,水部,LF_CLASS::水部,B_830304_47_LF_CLASS::水部,2992,299200.0,0.2992,319540,31954000.0,319532,31953200.0,0.9999749640107655,0.009363694403064482,0.009363459973712211,10.0
130016,130,16,830304,,5,B_830304_5,水部,LF_CLASS::水部,B_830304_5_LF_CLASS::水部,31415,3141500.0,3.1415,35373,3537300.0,31415,3141500.0,0.8881067480846974,1.0,0.8881067480846974,10.0
131016,131,16,830304,,50,B_830304_50,水部,LF_CLASS::水部,B_830304_50_LF_CLASS::水部,4476,447600.0,0.4476,10653,1065300.0,10581,1058100.0,0.9932413404674739,0.42302239863907004,0.42016333427203606,10.0
131017,131,17,830304,,50,B_830304_50,旧水部,LF_CLASS::旧水部,B_830304_50_LF_CLASS::旧水部,6105,610500.0,0.6105,10653,1065300.0,10581,1058100.0,0.9932413404674739,0.57697760136093,0.5730780061954379,10.0
132001,132,1,830304,,51,B_830304_51,山地斜面等,LF_CLASS::山地斜面等,B_830304_51_LF_CLASS::山地斜面等,825,82500.0,0.0825,10472,1047200.0,10472,1047200.0,1.0,0.07878151260504201,0.07878151260504201,10.0
132002,132,2,830304,,51,B_830304_51,崖・段丘崖,LF_CLASS::崖・段丘崖,B_830304_51_LF_CLASS::崖・段丘崖,29,2900.0,0.0029,10472,1047200.0,10472,1047200.0,1.0,0.0027692895339954163,0.0027692895339954163,10.0
132004,132,4,830304,,51,B_830304_51,台地・段丘,LF_CLASS::台地・段丘,B_830304_51_LF_CLASS::台地・段丘,4675,467500.0,0.4675,10472,1047200.0,10472,1047200.0,1.0,0.44642857142857145,0.44642857142857145,10.0
132009,132,9,830304,,51,B_830304_51,砂州・砂丘,LF_CLASS::砂州・砂丘,B_830304_51_LF_CLASS::砂州・砂丘,485,48500.0,0.0485,10472,1047200.0,10472,1047200.0,1.0,0.04631398013750955,0.04631398013750955,10.0
132010,132,10,830304,,51,B_830304_51,凹地・浅い谷,LF_CLASS::凹地・浅い谷,B_830304_51_LF_CLASS::凹地・浅い谷,209,20900.0,0.0209,10472,1047200.0,10472,1047200.0,1.0,0.01995798319327731,0.01995798319327731,10.0
132011,132,11,830304,,51,B_830304_51,氾濫平野・海岸平野,LF_CLASS::氾濫平野・海岸平野,B_830304_51_LF_CLASS::氾濫平野・海岸平野,66,6600.0,0.0066,10472,1047200.0,10472,1047200.0,1.0,0.0063025210084033615,0.0063025210084033615,10.0
132012,132,12,830304,,51,B_830304_51,後背低地・湿地,LF_CLASS::後背低地・湿地,B_830304_51_LF_CLASS::後背低地・湿地,760,76000.0,0.076,10472,1047200.0,10472,1047200.0,1.0,0.07257448433919023,0.07257448433919023,10.0
132016,132,16,830304,,51,B_830304_51,水部,LF_CLASS::水部,B_830304_51_LF_CLASS::水部,3423,342300.0,0.3423,10472,1047200.0,10472,1047200.0,1.0,0.32687165775401067,0.32687165775401067,10.0
133001,133,1,830304,,52,B_830304_52,山地斜面等,LF_CLASS::山地斜面等,B_830304_52_LF_CLASS::山地斜面等,27334,2733400.0,2.7334,170131,17013100.0,170122,17012200.0,0.9999470995879646,0.16067292883930356,0.16066442917516502,10.0
133002,133,2,830304,,52,B_830304_52,崖・段丘崖,LF_CLASS::崖・段丘崖,B_830304_52_LF_CLASS::崖・段丘崖,3166,316600.0,0.3166,170131,17013100.0,170122,17012200.0,0.9999470995879646,0.01861017387521896,0.01860918938935291,10.0
133004,133,4,830304,,52,B_830304_52,台地・段丘,LF_CLASS::台地・段丘,B_830304_52_LF_CLASS::台地・段丘,95438,9543800.0,9.5438,170131,17013100.0,170122,17012200.0,0.9999470995879646,0.5609974018645443,0.5609677248708348,10.0
133010,133,10,830304,,52,B_830304_52,凹地・浅い谷,LF_CLASS::凹地・浅い谷,B_830304_52_LF_CLASS::凹地・浅い谷,10711,1071100.0,1.0711,170131,17013100.0,170122,17012200.0,0.9999470995879646,0.06296069879263116,0.062957368145723,10.0
133011,133,11,830304,,52,B_830304_52,氾濫平野・海岸平野,LF_CLASS::氾濫平野・海岸平野,B_830304_52_LF_CLASS::氾濫平野・海岸平野,24234,2423400.0,2.4234,170131,17013100.0,170122,17012200.0,0.9999470995879646,0.1424507118420898,0.14244317614073862,10.0
133012,133,12,830304,,52,B_830304_52,後背低地・湿地,LF_CLASS::後背低地・湿地,B_830304_52_LF_CLASS::後背低地・湿地,6742,674200.0,0.6742,170131,17013100.0,170122,17012200.0,0.9999470995879646,0.039630382901682325,0.0396282864380977,10.0
133016,133,16,830304,,52,B_830304_52,水部,LF_CLASS::水部,B_830304_52_LF_CLASS::水部,1981,198100.0,0.1981,170131,17013100.0,170122,17012200.0,0.9999470995879646,0.011644584474671118,0.011643968471354427,10.0
133017,133,17,830304,,52,B_830304_52,旧水部,LF_CLASS::旧水部,B_830304_52_LF_CLASS::旧水部,516,51600.0,0.0516,170131,17013100.0,170122,17012200.0,0.9999470995879646,0.003033117409858807,0.003032956956698074,10.0
134001,134,1,830304,,53,B_830304_53,山地斜面等,LF_CLASS::山地斜面等,B_830304_53_LF_CLASS::山地斜面等,7039,703900.0,0.7039,24165,2416500.0,24165,2416500.0,1.0,0.29128905441754604,0.29128905441754604,10.0
134004,134,4,830304,,53,B_830304_53,台地・段丘,LF_CLASS::台地・段丘,B_830304_53_LF_CLASS::台地・段丘,10721,1072100.0,1.0721,24165,2416500.0,24165,2416500.0,1.0,0.4436581833229878,0.4436581833229878,10.0
134011,134,11,830304,,53,B_830304_53,氾濫平野・海岸平野,LF_CLASS::氾濫平野・海岸平野,B_830304_53_LF_CLASS::氾濫平野・海岸平野,5915,591500.0,0.5915,24165,2416500.0,24165,2416500.0,1.0,0.244775501758742,0.244775501758742,10.0
134016,134,16,830304,,53,B_830304_53,水部,LF_CLASS::水部,B_830304_53_LF_CLASS::水部,490,49000.0,0.049,24165,2416500.0,24165,2416500.0,1.0,0.020277260500724186,0.020277260500724186,10.0
135001,135,1,830304,,54,B_830304_54,山地斜面等,LF_CLASS::山地斜面等,B_830304_54_LF_CLASS::山地斜面等,18232,1823200.0,1.8232,129440,12944000.0,129439,12943900.0,0.9999922744128554,0.14085399300056398,0.14085290482076637,10.0
135004,135,4,830304,,54,B_830304_54,台地・段丘,LF_CLASS::台地・段丘,B_830304_54_LF_CLASS::台地・段丘,75924,7592400.0,7.5924,129440,12944000.0,129439,12943900.0,0.9999922744128554,0.5865620099042792,0.586557478368356,10.0
135010,135,10,830304,,54,B_830304_54,凹地・浅い谷,LF_CLASS::凹地・浅い谷,B_830304_54_LF_CLASS::凹地・浅い谷,16912,1691200.0,1.6912,129440,12944000.0,129439,12943900.0,0.9999922744128554,0.1306561391852533,0.13065512978986402,10.0
135011,135,11,830304,,54,B_830304_54,氾濫平野・海岸平野,LF_CLASS::氾濫平野・海岸平野,B_830304_54_LF_CLASS::氾濫平野・海岸平野,17480,1748000.0,1.748,129440,12944000.0,129439,12943900.0,0.9999922744128554,0.13504430658456879,0.1350432632880099,10.0
135013,135,13,830304,,54,B_830304_54,旧河道,LF_CLASS::旧河道,B_830304_54_LF_CLASS::旧河道,98,9800.0,0.0098,129440,12944000.0,129439,12943900.0,0.9999922744128554,0.0007571133893185207,0.0007571075401730531,10.0
135016,135,16,830304,,54,B_830304_54,水部,LF_CLASS::水部,B_830304_54_LF_CLASS::水部,793,79300.0,0.0793,129440,12944000.0,129439,12943900.0,0.9999922744128554,0.006126437936016193,0.006126390605686032,10.0
136001,136,1,830304,,55,B_830304_55,山地斜面等,LF_CLASS::山地斜面等,B_830304_55_LF_CLASS::山地斜面等,886,88600.0,0.0886,48723,4872300.0,48723,4872300.0,1.0,0.018184430351168852,0.018184430351168852,10.0
136002,136,2,830304,,55,B_830304_55,崖・段丘崖,LF_CLASS::崖・段丘崖,B_830304_55_LF_CLASS::崖・段丘崖,2318,231800.0,0.2318,48723,4872300.0,48723,4872300.0,1.0,0.0475750672167149,0.0475750672167149,10.0
136004,136,4,830304,,55,B_830304_55,台地・段丘,LF_CLASS::台地・段丘,B_830304_55_LF_CLASS::台地・段丘,26252,2625200.0,2.6252,48723,4872300.0,48723,4872300.0,1.0,0.5388009769513371,0.5388009769513371,10.0
136005,136,5,830304,,55,B_830304_55,山麓堆積地形,LF_CLASS::山麓堆積地形,B_830304_55_LF_CLASS::山麓堆積地形,902,90200.0,0.0902,48723,4872300.0,48723,4872300.0,1.0,0.018512817355253165,0.018512817355253165,10.0
136007,136,7,830304,,55,B_830304_55,自然堤防,LF_CLASS::自然堤防,B_830304_55_LF_CLASS::自然堤防,25,2500.0,0.0025,48723,4872300.0,48723,4872300.0,1.0,0.0005131046938817396,0.0005131046938817396,10.0
136010,136,10,830304,,55,B_830304_55,凹地・浅い谷,LF_CLASS::凹地・浅い谷,B_830304_55_LF_CLASS::凹地・浅い谷,3411,341100.0,0.3411,48723,4872300.0,48723,4872300.0,1.0,0.07000800443322455,0.07000800443322455,10.0
136011,136,11,830304,,55,B_830304_55,氾濫平野・海岸平野,LF_CLASS::氾濫平野・海岸平野,B_830304_55_LF_CLASS::氾濫平野・海岸平野,14858,1485800.0,1.4858,48723,4872300.0,48723,4872300.0,1.0,0.3049483816677955,0.3049483816677955,10.0
136012,136,12,830304,,55,B_830304_55,後背低地・湿地,LF_CLASS::後背低地・湿地,B_830304_55_LF_CLASS::後背低地・湿地,8,800.0,0.0008,48723,4872300.0,48723,4872300.0,1.0,0.00016419350204215669,0.00016419350204215669,10.0
136016,136,16,830304,,55,B_830304_55,水部,LF_CLASS::水部,B_830304_55_LF_CLASS::水部,63,6300.0,0.0063,48723,4872300.0,48723,4872300.0,1.0,0.001293023828581984,0.001293023828581984,10.0
137002,137,2,830304,,56,B_830304_56,崖・段丘崖,LF_CLASS::崖・段丘崖,B_830304_56_LF_CLASS::崖・段丘崖,1746,174600.0,0.1746,40138,4013800.0,40099,4009900.0,0.9990283521849619,0.043542232973390854,0.04349992525786038,10.0
137004,137,4,830304,,56,B_830304_56,台地・段丘,LF_CLASS::台地・段丘,B_830304_56_LF_CLASS::台地・段丘,11326,1132600.0,1.1326,40138,4013800.0,40099,4009900.0,0.9990283521849619,0.2824509339385022,0.2821764911056854,10.0
137005,137,5,830304,,56,B_830304_56,山麓堆積地形,LF_CLASS::山麓堆積地形,B_830304_56_LF_CLASS::山麓堆積地形,82,8200.0,0.0082,40138,4013800.0,40099,4009900.0,0.9990283521849619,0.002044938776528093,0.0020429518162339926,10.0
137010,137,10,830304,,56,B_830304_56,凹地・浅い谷,LF_CLASS::凹地・浅い谷,B_830304_56_LF_CLASS::凹地・浅い谷,2233,223300.0,0.2233,40138,4013800.0,40099,4009900.0,0.9990283521849619,0.05568717424374673,0.05563306592256714,10.0
137011,137,11,830304,,56,B_830304_56,氾濫平野・海岸平野,LF_CLASS::氾濫平野・海岸平野,B_830304_56_LF_CLASS::氾濫平野・海岸平野,23592,2359200.0,2.3592,40138,4013800.0,40099,4009900.0,0.9990283521849619,0.5883438489737899,0.5877721859584434,10.0
137016,137,16,830304,,56,B_830304_56,水部,LF_CLASS::水部,B_830304_56_LF_CLASS::水部,1077,107700.0,0.1077,40138,4013800.0,40099,4009900.0,0.9990283521849619,0.026858525150253124,0.026832428122975732,10.0
137017,137,17,830304,,56,B_830304_56,旧水部,LF_CLASS::旧水部,B_830304_56_LF_CLASS::旧水部,43,4300.0,0.0043,40138,4013800.0,40099,4009900.0,0.9990283521849619,0.0010723459437891219,0.0010713040011958743,10.0
138001,138,1,830304,,57,B_830304_57,山地斜面等,LF_CLASS::山地斜面等,B_830304_57_LF_CLASS::山地斜面等,17093,1709300.0,1.7093,199368,19936800.0,199364,19936400.0,0.9999799365996549,0.08573764571336852,0.08573592552465792,10.0
138004,138,4,830304,,57,B_830304_57,台地・段丘,LF_CLASS::台地・段丘,B_830304_57_LF_CLASS::台地・段丘,138646,13864600.0,13.8646,199368,19936800.0,199364,19936400.0,0.9999799365996549,0.6954415039826649,0.6954275510613539,10.0
138010,138,10,830304,,57,B_830304_57,凹地・浅い谷,LF_CLASS::凹地・浅い谷,B_830304_57_LF_CLASS::凹地・浅い谷,24729,2472900.0,2.4729,199368,19936800.0,199364,19936400.0,0.9999799365996549,0.12403944543648804,0.12403695678343565,10.0
138011,138,11,830304,,57,B_830304_57,氾濫平野・海岸平野,LF_CLASS::氾濫平野・海岸平野,B_830304_57_LF_CLASS::氾濫平野・海岸平野,16377,1637700.0,1.6377,199368,19936800.0,199364,19936400.0,0.9999799365996549,0.08214622499548564,0.08214457686288672,10.0
138012,138,12,830304,,57,B_830304_57,後背低地・湿地,LF_CLASS::後背低地・湿地,B_830304_57_LF_CLASS::後背低地・湿地,577,57700.0,0.0577,199368,19936800.0,199364,19936400.0,0.9999799365996549,0.0028942035673441544,0.0028941454997793025,10.0
138013,138,13,830304,,57,B_830304_57,旧河道,LF_CLASS::旧河道,B_830304_57_LF_CLASS::旧河道,387,38700.0,0.0387,199368,19936800.0,199364,19936400.0,0.9999799365996549,0.0019411729299171365,0.0019411339833875045,10.0
138016,138,16,830304,,57,B_830304_57,水部,LF_CLASS::水部,B_830304_57_LF_CLASS::水部,1348,134800.0,0.1348,199368,19936800.0,199364,19936400.0,0.9999799365996549,0.006761501575008527,0.0067613659162954936,10.0
138017,138,17,830304,,57,B_830304_57,旧水部,LF_CLASS::旧水部,B_830304_57_LF_CLASS::旧水部,207,20700.0,0.0207,199368,19936800.0,199364,19936400.0,0.9999799365996549,0.0010383017997231195,0.0010382809678584327,10.0
139016,139,16,830304,,6,B_830304_6,水部,LF_CLASS::水部,B_830304_6_LF_CLASS::水部,143,14300.0,0.0143,7043,704300.0,7014,701400.0,0.995882436461735,0.020387795836897635,0.020303847792134035,10.0
139017,139,17,830304,,6,B_830304_6,旧水部,LF_CLASS::旧水部,B_830304_6_LF_CLASS::旧水部,6871,687100.0,0.6871,7043,704300.0,7014,701400.0,0.995882436461735,0.9796122041631024,0.975578588669601,10.0
140016,140,16,830304,,60,B_830304_60,水部,LF_CLASS::水部,B_830304_60_LF_CLASS::水部,32,3200.0,0.0032,32,3200.0,32,3200.0,1.0,1.0,1.0,10.0
141001,141,1,830304,,61,B_830304_61,山地斜面等,LF_CLASS::山地斜面等,B_830304_61_LF_CLASS::山地斜面等,13360,1336000.0,1.336,130707,13070700.0,130700,13070000.0,0.9999464451024046,0.10221882172915073,0.1022133474106207,10.0
141002,141,2,830304,,61,B_830304_61,崖・段丘崖,LF_CLASS::崖・段丘崖,B_830304_61_LF_CLASS::崖・段丘崖,1232,123200.0,0.1232,130707,13070700.0,130700,13070000.0,0.9999464451024046,0.009426166794185157,0.009425661976787778,10.0
141004,141,4,830304,,61,B_830304_61,台地・段丘,LF_CLASS::台地・段丘,B_830304_61_LF_CLASS::台地・段丘,82835,8283500.0,8.2835,130707,13070700.0,130700,13070000.0,0.9999464451024046,0.6337796480489671,0.6337457060448178,10.0
141005,141,5,830304,,61,B_830304_61,山麓堆積地形,LF_CLASS::山麓堆積地形,B_830304_61_LF_CLASS::山麓堆積地形,646,64600.0,0.0646,130707,13070700.0,130700,13070000.0,0.9999464451024046,0.004942616679418516,0.004942351978088396,10.0
141010,141,10,830304,,61,B_830304_61,凹地・浅い谷,LF_CLASS::凹地・浅い谷,B_830304_61_LF_CLASS::凹地・浅い谷,20391,2039100.0,2.0391,130707,13070700.0,130700,13070000.0,0.9999464451024046,0.15601377199693955,0.15600541669535678,10.0
141011,141,11,830304,,61,B_830304_61,氾濫平野・海岸平野,LF_CLASS::氾濫平野・海岸平野,B_830304_61_LF_CLASS::氾濫平野・海岸平野,11266,1126600.0,1.1266,130707,13070700.0,130700,13070000.0,0.9999464451024046,0.0861973986228003,0.08619278232994407,10.0
141013,141,13,830304,,61,B_830304_61,旧河道,LF_CLASS::旧河道,B_830304_61_LF_CLASS::旧河道,254,25400.0,0.0254,130707,13070700.0,130700,13070000.0,0.9999464451024046,0.001943381790359602,0.0019432777127468307,10.0
141016,141,16,830304,,61,B_830304_61,水部,LF_CLASS::水部,B_830304_61_LF_CLASS::水部,716,71600.0,0.0716,130707,13070700.0,130700,13070000.0,0.9999464451024046,0.005478194338179036,0.005477900954042247,10.0
