landscape_unit_id,watersystem_code,watersystem_name,unit_basin_code,gsi_landform_class,available_area_m2,available_area_km2,available_share_known,available_share_basin,landform_coverage_ratio,resolution_m,source,selection_inference_ready
B_830305_44_LF_CLASS::台地・段丘,830305,,44,台地・段丘,869700.0,0.8697,0.1215547604405434,0.08541124478271545,0.7026565185367051,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_44_LF_CLASS::山麓堆積地形,830305,,44,山麓堆積地形,81100.0,0.0811,0.011335047800078268,0.007964645224650135,0.7026565185367051,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_44_LF_CLASS::氾濫平野・海岸平野,830305,,44,氾濫平野・海岸平野,1306200.0,1.3062,0.18256275507351707,0.12827890989442672,0.7026565185367051,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_44_LF_CLASS::旧河道,830305,,44,旧河道,9000.0,0.009,0.0012578967965561582,0.0008838693837466241,0.7026565185367051,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_44_LF_CLASS::水部,830305,,44,水部,50800.0,0.0508,0.00710012858500587,0.004988951632703167,0.7026565185367051,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_45_LF_CLASS::山地斜面等,830305,,45,山地斜面等,505000.0,0.505,0.15273409145898864,0.13885070112730272,0.9091009073412153,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_45_LF_CLASS::崖・段丘崖,830305,,45,崖・段丘崖,196100.0,0.1961,0.05930921848536172,0.05391806433874072,0.9091009073412153,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_45_LF_CLASS::台地・段丘,830305,,45,台地・段丘,2206300.0,2.2063,0.6672816356157755,0.6066263403904317,0.9091009073412153,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_45_LF_CLASS::扇状地,830305,,45,扇状地,35500.0,0.0355,0.010736752963948706,0.009760791861424251,0.9091009073412153,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_45_LF_CLASS::凹地・浅い谷,830305,,45,凹地・浅い谷,79400.0,0.0794,0.0240140333897895,0.021831179543579875,0.9091009073412153,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_45_LF_CLASS::氾濫平野・海岸平野,830305,,45,氾濫平野・海岸平野,66700.0,0.0667,0.02017299782240503,0.018339290624140775,0.9091009073412153,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_45_LF_CLASS::旧河道,830305,,45,旧河道,77800.0,0.0778,0.023530123397048148,0.02139125653010723,0.9091009073412153,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_45_LF_CLASS::水部,830305,,45,水部,139600.0,0.1396,0.042221146866682796,0.03838328292548804,0.9091009073412153,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_46_LF_CLASS::山地斜面等,830305,,46,山地斜面等,1867700.0,1.8677,0.32876254180602005,0.04608805515662091,0.14018645464730065,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_46_LF_CLASS::崖・段丘崖,830305,,46,崖・段丘崖,468700.0,0.4687,0.08250308044358387,0.011565814344867068,0.14018645464730065,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_46_LF_CLASS::台地・段丘,830305,,46,台地・段丘,2663200.0,2.6632,0.46879070586164406,0.06571810702634942,0.14018645464730065,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_46_LF_CLASS::山麓堆積地形,830305,,46,山麓堆積地形,146100.0,0.1461,0.025717303291674,0.003605217571549133,0.14018645464730065,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_46_LF_CLASS::自然堤防,830305,,46,自然堤防,5600.0,0.0056,0.0009857419468403451,0.00013818766872467588,0.14018645464730065,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_46_LF_CLASS::凹地・浅い谷,830305,,46,凹地・浅い谷,82600.0,0.0826,0.014539693715895089,0.002038268113688969,0.14018645464730065,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_46_LF_CLASS::氾濫平野・海岸平野,830305,,46,氾濫平野・海岸平野,239600.0,0.2396,0.04217567329695476,0.005912458111862918,0.14018645464730065,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_46_LF_CLASS::旧河道,830305,,46,旧河道,2600.0,0.0026,0.0004576659038901602,6.41585604793138e-05,0.14018645464730065,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_46_LF_CLASS::水部,830305,,46,水部,204900.0,0.2049,0.036067593733497626,0.00505618809315823,0.14018645464730065,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_47_LF_CLASS::崖・段丘崖,830305,,47,崖・段丘崖,10400.0,0.0104,0.006772156020056001,0.0060056591788416,0.8868164231679853,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_47_LF_CLASS::台地・段丘,830305,,47,台地・段丘,800900.0,0.8009,0.5215211304291203,0.46249350349367674,0.8868164231679853,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_47_LF_CLASS::凹地・浅い谷,830305,,47,凹地・浅い谷,145200.0,0.1452,0.09454971674155109,0.0838482416122885,0.8868164231679853,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_47_LF_CLASS::氾濫平野・海岸平野,830305,,47,氾濫平野・海岸平野,436100.0,0.4361,0.2839747346486944,0.2518334584512329,0.8868164231679853,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_47_LF_CLASS::旧河道,830305,,47,旧河道,100800.0,0.1008,0.06563781988669662,0.05820869665646475,0.8868164231679853,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_47_LF_CLASS::水部,830305,,47,水部,42300.0,0.0423,0.027544442273881618,0.024426863775480742,0.8868164231679853,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_48_LF_CLASS::山地斜面等,830305,,48,山地斜面等,3831400.0,3.8314,0.410966544744661,0.399004415562776,0.9708926934932933,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_48_LF_CLASS::崖・段丘崖,830305,,48,崖・段丘崖,122100.0,0.1221,0.013096783189780005,0.012715571107223194,0.9708926934932933,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_48_LF_CLASS::台地・段丘,830305,,48,台地・段丘,3349900.0,3.3499,0.3593195250404917,0.34886070149129383,0.9708926934932933,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_48_LF_CLASS::山麓堆積地形,830305,,48,山麓堆積地形,203700.0,0.2037,0.021849424535284087,0.021213446638340416,0.9708926934932933,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_48_LF_CLASS::扇状地,830305,,48,扇状地,33900.0,0.0339,0.0036362076178013277,0.003530367408147963,0.9708926934932933,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_48_LF_CLASS::自然堤防,830305,,48,自然堤防,17100.0,0.0171,0.001834193223138723,0.0017808047988003,0.9708926934932933,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_48_LF_CLASS::氾濫平野・海岸平野,830305,,48,氾濫平野・海岸平野,1522300.0,1.5223,0.16328610196398116,0.15853328334583022,0.9708926934932933,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_48_LF_CLASS::旧河道,830305,,48,旧河道,153800.0,0.1538,0.0164970127320898,0.01601682912605182,0.9708926934932933,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_48_LF_CLASS::水部,830305,,48,水部,88700.0,0.0887,0.009514206952772206,0.009237274014829626,0.9708926934932933,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_49_LF_CLASS::山地斜面等,830305,,49,山地斜面等,582000.0,0.582,0.13095720264614555,0.11870767724565555,0.9064616137717223,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_49_LF_CLASS::崖・段丘崖,830305,,49,崖・段丘崖,57600.0,0.0576,0.012960712839206157,0.011748388675858692,0.9064616137717223,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_49_LF_CLASS::台地・段丘,830305,,49,台地・段丘,1777200.0,1.7772,0.3998919940596733,0.36248674226972344,0.9064616137717223,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_49_LF_CLASS::山麓堆積地形,830305,,49,山麓堆積地形,21000.0,0.021,0.004725259889293911,0.004283266704740148,0.9064616137717223,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_49_LF_CLASS::凹地・浅い谷,830305,,49,凹地・浅い谷,18300.0,0.0183,0.0041177264749561225,0.0037325609855592724,0.9064616137717223,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_49_LF_CLASS::氾濫平野・海岸平野,830305,,49,氾濫平野・海岸平野,1521700.0,1.5217,0.342401332073264,0.3103736640287183,0.9064616137717223,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_49_LF_CLASS::旧河道,830305,,49,旧河道,213600.0,0.2136,0.0480626434453895,0.04356694133964265,0.9064616137717223,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_49_LF_CLASS::河川敷・浜,830305,,49,河川敷・浜,175500.0,0.1755,0.03948967193195626,0.035795871746756955,0.9064616137717223,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_49_LF_CLASS::水部,830305,,49,水部,77300.0,0.0773,0.017393456640115205,0.015766500775067308,0.9064616137717223,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_5_LF_CLASS::山地斜面等,830305,,5,山地斜面等,765100.0,0.7651,0.1557138495980462,0.15571068056007814,0.9999796483230218,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_5_LF_CLASS::台地・段丘,830305,,5,台地・段丘,3325000.0,3.325,0.6767070316475018,0.6766932595245848,0.9999796483230218,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_5_LF_CLASS::凹地・浅い谷,830305,,5,凹地・浅い谷,699500.0,0.6995,0.14236287778569248,0.1423599804623901,0.9999796483230218,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_5_LF_CLASS::氾濫平野・海岸平野,830305,,5,氾濫平野・海岸平野,104500.0,0.1045,0.021267935280350057,0.021267502442201238,0.9999796483230218,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_5_LF_CLASS::水部,830305,,5,水部,19400.0,0.0194,0.003948305688409484,0.003948225333767503,0.9999796483230218,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_50_LF_CLASS::山地斜面等,830305,,50,山地斜面等,5200.0,0.0052,0.0030803862330430662,0.002866751199073819,0.9306466729147141,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_50_LF_CLASS::崖・段丘崖,830305,,50,崖・段丘崖,107700.0,0.1077,0.06379953794206504,0.0593748277192789,0.9306466729147141,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_50_LF_CLASS::台地・段丘,830305,,50,台地・段丘,1265800.0,1.2658,0.7498370949588294,0.6978333976514692,0.9306466729147141,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_50_LF_CLASS::扇状地,830305,,50,扇状地,8400.0,0.0084,0.004976008530300338,0.004630905783119246,0.9306466729147141,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_50_LF_CLASS::凹地・浅い谷,830305,,50,凹地・浅い谷,75400.0,0.0754,0.04466560037912446,0.041567892386570375,0.9306466729147141,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_50_LF_CLASS::氾濫平野・海岸平野,830305,,50,氾濫平野・海岸平野,179000.0,0.179,0.10603637225282862,0.09868239704504107,0.9306466729147141,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_50_LF_CLASS::旧河道,830305,,50,旧河道,15400.0,0.0154,0.00912268230555062,0.008489993935718617,0.9306466729147141,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_50_LF_CLASS::水部,830305,,50,水部,31200.0,0.0312,0.018482317398258397,0.017200507194442913,0.9306466729147141,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_51_LF_CLASS::山地斜面等,830305,,51,山地斜面等,955200.0,0.9552,0.6930779277318241,0.6930276427483132,0.9999274468548212,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_51_LF_CLASS::崖・段丘崖,830305,,51,崖・段丘崖,26800.0,0.0268,0.019445653751269772,0.019444242907930058,0.9999274468548212,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_51_LF_CLASS::台地・段丘,830305,,51,台地・段丘,177100.0,0.1771,0.12850094325932376,0.12849162011173185,0.9999274468548212,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_51_LF_CLASS::山麓堆積地形,830305,,51,山麓堆積地形,7800.0,0.0078,0.0056595559425337396,0.005659145323949793,0.9999274468548212,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_51_LF_CLASS::扇状地,830305,,51,扇状地,33900.0,0.0339,0.02459730082716587,0.024595516215627947,0.9999274468548212,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_51_LF_CLASS::氾濫平野・海岸平野,830305,,51,氾濫平野・海岸平野,158700.0,0.1587,0.1151501959077057,0.11514184139882463,0.9999274468548212,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_51_LF_CLASS::旧河道,830305,,51,旧河道,2300.0,0.0023,0.0016688434189522565,0.0016687223391134006,0.9999274468548212,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_51_LF_CLASS::水部,830305,,51,水部,16400.0,0.0164,0.011899579161224786,0.011898715809330334,0.9999274468548212,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_52_LF_CLASS::山地斜面等,830305,,52,山地斜面等,143000.0,0.143,0.07977239763472052,0.07659756816112272,0.960201403396004,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_52_LF_CLASS::崖・段丘崖,830305,,52,崖・段丘崖,92500.0,0.0925,0.051601026442039497,0.04954737800632064,0.960201403396004,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_52_LF_CLASS::台地・段丘,830305,,52,台地・段丘,1196700.0,1.1967,0.6675778199263639,0.6410091595693396,0.960201403396004,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_52_LF_CLASS::山麓堆積地形,830305,,52,山麓堆積地形,15800.0,0.0158,0.008814013165234854,0.008463227810809363,0.960201403396004,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_52_LF_CLASS::扇状地,830305,,52,扇状地,43000.0,0.043,0.023987504183867008,0.02303283518131662,0.960201403396004,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_52_LF_CLASS::自然堤防,830305,,52,自然堤防,7000.0,0.007,0.0039049425415597456,0.0037495313085864268,0.960201403396004,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_52_LF_CLASS::凹地・浅い谷,830305,,52,凹地・浅い谷,5400.0,0.0054,0.0030123842463460897,0.0028924955809095294,0.960201403396004,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_52_LF_CLASS::氾濫平野・海岸平野,830305,,52,氾濫平野・海岸平野,208500.0,0.2085,0.11631150284502957,0.11168246826289571,0.960201403396004,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_52_LF_CLASS::旧河道,830305,,52,旧河道,55700.0,0.0557,0.031072185652125404,0.029835556269751994,0.960201403396004,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_52_LF_CLASS::水部,830305,,52,水部,25000.0,0.025,0.013946223362713377,0.013391183244951524,0.960201403396004,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_53_LF_CLASS::山地斜面等,830305,,53,山地斜面等,444000.0,0.444,0.7207792207792207,0.7207792207792207,1.0,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_53_LF_CLASS::台地・段丘,830305,,53,台地・段丘,1100.0,0.0011,0.0017857142857142857,0.0017857142857142857,1.0,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_53_LF_CLASS::氾濫平野・海岸平野,830305,,53,氾濫平野・海岸平野,160200.0,0.1602,0.26006493506493505,0.26006493506493505,1.0,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_53_LF_CLASS::河川敷・浜,830305,,53,河川敷・浜,500.0,0.0005,0.0008116883116883117,0.0008116883116883117,1.0,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_53_LF_CLASS::水部,830305,,53,水部,10200.0,0.0102,0.016558441558441557,0.016558441558441557,1.0,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_54_LF_CLASS::山地斜面等,830305,,54,山地斜面等,3053100.0,3.0531,0.8980498279259934,0.2990215762514324,0.33296768949002475,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_54_LF_CLASS::崖・段丘崖,830305,,54,崖・段丘崖,3900.0,0.0039,0.0011471600435332529,0.0003819672291705435,0.33296768949002475,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_54_LF_CLASS::台地・段丘,830305,,54,台地・段丘,133900.0,0.1339,0.03938582816130835,0.013114208201521992,0.33296768949002475,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_54_LF_CLASS::山麓堆積地形,830305,,54,山麓堆積地形,3600.0,0.0036,0.0010589169632614643,0.0003525851346189632,0.33296768949002475,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_54_LF_CLASS::扇状地,830305,,54,扇状地,18400.0,0.0184,0.005412242256669706,0.0018021017991635897,0.33296768949002475,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_54_LF_CLASS::氾濫平野・海岸平野,830305,,54,氾濫平野・海岸平野,185400.0,0.1854,0.05453422360796541,0.018158134432876605,0.33296768949002475,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_54_LF_CLASS::水部,830305,,54,水部,1400.0,0.0014,0.0004118010412683472,0.0001371164412407079,0.33296768949002475,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_55_LF_CLASS::山地斜面等,830305,,55,山地斜面等,2984200.0,2.9842,0.8073260469646142,0.807042215431214,0.9996484301052005,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_55_LF_CLASS::崖・段丘崖,830305,,55,崖・段丘崖,21500.0,0.0215,0.005816470078995779,0.0058144251832220025,0.9996484301052005,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_55_LF_CLASS::台地・段丘,830305,,55,台地・段丘,185900.0,0.1859,0.05029217617141002,0.0502744949563242,0.9996484301052005,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_55_LF_CLASS::山麓堆積地形,830305,,55,山麓堆積地形,25600.0,0.0256,0.0069256573963856725,0.006923222543743408,0.9996484301052005,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_55_LF_CLASS::扇状地,830305,,55,扇状地,200.0,0.0002,5.410669840926307e-05,5.408767612299537e-05,0.9996484301052005,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_55_LF_CLASS::氾濫平野・海岸平野,830305,,55,氾濫平野・海岸平野,456400.0,0.4564,0.12347148576993831,0.12342807691267545,0.9996484301052005,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_55_LF_CLASS::水部,830305,,55,水部,22600.0,0.0226,0.006114056920246727,0.006111907401898478,0.9996484301052005,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_56_LF_CLASS::山地斜面等,830305,,56,山地斜面等,3296900.0,3.2969,0.514128434644294,0.5072387956367217,0.9865993815099159,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_56_LF_CLASS::崖・段丘崖,830305,,56,崖・段丘崖,29800.0,0.0298,0.004647101019867136,0.004584826992015016,0.9865993815099159,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_56_LF_CLASS::台地・段丘,830305,,56,台地・段丘,2166400.0,2.1664,0.3378348875651062,0.3333076911242057,0.9865993815099159,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_56_LF_CLASS::山麓堆積地形,830305,,56,山麓堆積地形,66900.0,0.0669,0.010432585846614478,0.010292782743818946,0.9865993815099159,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_56_LF_CLASS::扇状地,830305,,56,扇状地,15100.0,0.0151,0.002354739107382341,0.002323184146960629,0.9865993815099159,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_56_LF_CLASS::氾濫平野・海岸平野,830305,,56,氾濫平野・海岸平野,747300.0,0.7473,0.11653619436733931,0.11497453728633629,0.9865993815099159,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_56_LF_CLASS::旧河道,830305,,56,旧河道,19100.0,0.0191,0.0029785110563577957,0.002938597166023047,0.9865993815099159,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_56_LF_CLASS::河川敷・浜,830305,,56,河川敷・浜,17900.0,0.0179,0.0027913794716651593,0.0027539732603043218,0.9865993815099159,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_56_LF_CLASS::水部,830305,,56,水部,53200.0,0.0532,0.008296166921373546,0.008184993153530162,0.9865993815099159,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_57_LF_CLASS::山地斜面等,830305,,57,山地斜面等,2244900.0,2.2449,0.8671920268860818,0.8650200369913686,0.9974953760789149,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_57_LF_CLASS::崖・段丘崖,830305,,57,崖・段丘崖,10200.0,0.0102,0.0039402016456136285,0.0039303329223181254,0.9974953760789149,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_57_LF_CLASS::台地・段丘,830305,,57,台地・段丘,122600.0,0.1226,0.047359678603159885,0.04724106041923551,0.9974953760789149,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_57_LF_CLASS::山麓堆積地形,830305,,57,山麓堆積地形,6500.0,0.0065,0.002510912813381234,0.0025046239210850803,0.9974953760789149,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_57_LF_CLASS::氾濫平野・海岸平野,830305,,57,氾濫平野・海岸平野,175600.0,0.1756,0.06783327538919148,0.06766337854500616,0.9974953760789149,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_57_LF_CLASS::水部,830305,,57,水部,28900.0,0.0289,0.011163904662571947,0.011135943279901356,0.9974953760789149,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_58_LF_CLASS::山地斜面等,830305,,58,山地斜面等,1349600.0,1.3496,0.6773400250941028,0.1817961393914086,0.2683971604455999,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_58_LF_CLASS::台地・段丘,830305,,58,台地・段丘,9100.0,0.0091,0.004567126725219573,0.0012258038444441452,0.2683971604455999,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_58_LF_CLASS::山麓堆積地形,830305,,58,山麓堆積地形,13600.0,0.0136,0.0068255959849435385,0.0018319705807077332,0.2683971604455999,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_58_LF_CLASS::扇状地,830305,,58,扇状地,11600.0,0.0116,0.005821831869510665,0.0015625631423683607,0.2683971604455999,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_58_LF_CLASS::氾濫平野・海岸平野,830305,,58,氾濫平野・海岸平野,559300.0,0.5593,0.280702634880803,0.07533979013160554,0.2683971604455999,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_58_LF_CLASS::河川敷・浜,830305,,58,河川敷・浜,7900.0,0.0079,0.0039648682559598495,0.0010641593814405216,0.2683971604455999,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_58_LF_CLASS::水部,830305,,58,水部,41400.0,0.0414,0.02077791718946048,0.005576733973625012,0.2683971604455999,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_59_LF_CLASS::山地斜面等,830305,,59,山地斜面等,1728000.0,1.728,0.7239819004524887,0.7221061429168408,0.9974091099038863,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_59_LF_CLASS::崖・段丘崖,830305,,59,崖・段丘崖,24400.0,0.0244,0.010222892575833753,0.010196406184705391,0.9974091099038863,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_59_LF_CLASS::台地・段丘,830305,,59,台地・段丘,412300.0,0.4123,0.17274174627115804,0.17229419139155872,0.9974091099038863,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_59_LF_CLASS::凹地・浅い谷,830305,,59,凹地・浅い谷,78500.0,0.0785,0.03288922406569465,0.03280401170079398,0.9974091099038863,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_59_LF_CLASS::氾濫平野・海岸平野,830305,,59,氾濫平野・海岸平野,118300.0,0.1183,0.049564270152505446,0.04943585457584622,0.9974091099038863,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_59_LF_CLASS::水部,830305,,59,水部,25300.0,0.0253,0.010599966482319423,0.010572503134141245,0.9974091099038863,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_6_LF_CLASS::自然堤防,830305,,6,自然堤防,227400.0,0.2274,0.3368888888888889,0.23794077639426597,0.7062885842837711,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_6_LF_CLASS::氾濫平野・海岸平野,830305,,6,氾濫平野・海岸平野,372800.0,0.3728,0.5522962962962963,0.39008056921628126,0.7062885842837711,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_6_LF_CLASS::旧河道,830305,,6,旧河道,41800.0,0.0418,0.061925925925925926,0.0437375745526839,0.7062885842837711,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_6_LF_CLASS::水部,830305,,6,水部,33000.0,0.033,0.04888888888888889,0.03452966412053992,0.7062885842837711,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_60_LF_CLASS::山地斜面等,830305,,60,山地斜面等,98400.0,0.0984,0.44931506849315067,0.2732574284920855,0.6081643987781172,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_60_LF_CLASS::台地・段丘,830305,,60,台地・段丘,33800.0,0.0338,0.154337899543379,0.09386281588447654,0.6081643987781172,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_60_LF_CLASS::氾濫平野・海岸平野,830305,,60,氾濫平野・海岸平野,81300.0,0.0813,0.37123287671232874,0.22577061927242434,0.6081643987781172,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_60_LF_CLASS::河川敷・浜,830305,,60,河川敷・浜,300.0,0.0003,0.0013698630136986301,0.0008331019161344071,0.6081643987781172,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_60_LF_CLASS::水部,830305,,60,水部,5200.0,0.0052,0.023744292237442923,0.01444043321299639,0.6081643987781172,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_61_LF_CLASS::山地斜面等,830305,,61,山地斜面等,1275600.0,1.2756,0.8277741726151849,0.5502782451145335,0.6647685604589966,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_61_LF_CLASS::台地・段丘,830305,,61,台地・段丘,93200.0,0.0932,0.060480207657365344,0.040205340580647946,0.6647685604589966,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_61_LF_CLASS::氾濫平野・海岸平野,830305,,61,氾濫平野・海岸平野,170200.0,0.1702,0.11044776119402985,0.07342219921487425,0.6647685604589966,10.0,GSI_natural_landform_GeoJSON_rasterized,True
B_830305_61_LF_CLASS::水部,830305,,61,水部,2000.0,0.002,0.0012978585334198572,0.000862775548940943,0.6647685604589966,10.0,GSI_natural_landform_GeoJSON_rasterized,True
