place_id,Pa,Jo,Ya,Ko,Na,He,Me,JASID,LGC,Site_no,SiteName_furigana,SiteName_original,Address,Chronology,SiteType,ArchaeologicalFeatures,MajorArtefacts,Lon,Lat,gsi_landform_code,gsi_landform_class,gsi_landform_match_status,gsi_landform_zoom,gsi_landform_source,watershed_mesh_code_100m,watershed_first_mesh_code,watersystem_code,watersystem_name,river_code,river_name,unit_basin_code,w07_match_status,w07_source_year,w07_source_id,watersystem_unit_id,watersystem_unit_label,basin_unit_id,basin_unit_label,landscape_unit_id,landscape_unit_label,sequence_string_7digit,sequence_display,sequence_phases
13103000100,0,1,0,0,0,0,0,13103000100,13103,1,あおやまぼちないかいづか,青山墓地内貝塚,港区 南青山二丁目,[縄文時代（早期・中期〜後期）],包蔵地・貝塚,NA,縄文土器　打斧　磨石,139.7195241,35.66801712,1010101,山地斜面等,matched,14,GSI experimental_landformclassification1,5339450715,5339,unknown,unknown,unknown,unknown,0,matched,2009,W07,WS_unknown,unknown / unknown,B_unknown_0,unknown / basin 0,B_unknown_0_LF_1010101,unknown / basin 0 / 山地斜面等,0100000,seq_0100000,Jo
13103000200,0,1,1,0,0,0,0,13103000200,13103,2,NA,港区No.2遺跡,港区 南青山二丁目,[縄文時代][弥生時代],包蔵地・貝塚,NA,縄文土器　石鏃　弥生土器,139.7220303,35.66494895,2010101,台地・段丘,matched,14,GSI experimental_landformclassification1,5339359777,5339,unknown,unknown,unknown,unknown,0,matched,2009,W07,WS_unknown,unknown / unknown,B_unknown_0,unknown / basin 0,B_unknown_0_LF_2010101,unknown / basin 0 / 台地・段丘,0110000,seq_0110000,Jo-Ya
13103000300,0,1,0,0,0,0,0,13103000300,13103,3,NA,港区No.3遺跡,港区 南青山四丁目,[縄文時代],貝塚,NA,NA,139.7170178,35.66430742,10314,台地・段丘,matched,14,GSI experimental_landformclassification1,5339359773,5339,unknown,unknown,unknown,unknown,0,matched,2009,W07,WS_unknown,unknown / unknown,B_unknown_0,unknown / basin 0,B_unknown_0_LF_10314,unknown / basin 0 / 台地・段丘,0100000,seq_0100000,Jo
13103000500,0,1,1,1,0,0,0,13103000500,13103,5,あかさかごようちないいせき,赤坂御用地内遺跡,港区 元赤坂二丁目,[縄文時代][弥生時代][古墳時代],包蔵地,NA,縄文土器　弥生土器　土錘　土師器　黒曜石剥片,139.7275235,35.67749979,3030101,氾濫平野・海岸平野,matched,14,GSI experimental_landformclassification1,5339451822,5339,830304,荒川,8303040011,隅田川,37,matched,2009,W07,WS_830304,830304 / 荒川,B_830304_37,荒川 / basin 37,B_830304_37_LF_3030101,荒川 / basin 37 / 氾濫平野・海岸平野,0111000,seq_0111000,Jo-Ya-Ko
13103000700,0,0,0,0,0,0,1,13103000700,13103,7,いまいしろやま,今井城山遺跡,港区 赤坂五丁目,[中世],城館,NA,NA,139.7357195,35.67250843,1010101,山地斜面等,matched,14,GSI experimental_landformclassification1,5339450878,5339,830304,荒川,8303040011,隅田川,37,matched,2009,W07,WS_830304,830304 / 荒川,B_830304_37,荒川 / basin 37,B_830304_37_LF_1010101,荒川 / basin 37 / 山地斜面等,0000001,seq_0000001,Me
13103000800,0,0,0,1,0,0,0,13103000800,13103,8,NA,港区No.8遺跡,港区 赤坂六丁目,[古墳時代],古墳,NA,須恵器　刀　管玉,139.7354352,35.66837971,2010101,台地・段丘,matched,14,GSI experimental_landformclassification1,5339450828,5339,830304,荒川,8303040011,隅田川,37,matched,2009,W07,WS_830304,830304 / 荒川,B_830304_37,荒川 / basin 37,B_830304_37_LF_2010101,荒川 / basin 37 / 台地・段丘,0001000,seq_0001000,Ko
13103000900,1,1,0,1,0,0,0,13103000900,13103,9,ながとはぎはんもうりけやしきあといせき,長門萩藩毛利家屋敷跡遺跡,港区 赤坂九丁目,[旧石器時代][縄文時代][古墳時代][近世],集落・屋敷（大名）,[縄文時代]土坑　[古墳時代]住居　[近世]井戸　土坑　溝,縄文土器　土師器　陶磁器　石器　瓦,139.7304227,35.66606467,2010101,台地・段丘,matched,14,GSI experimental_landformclassification1,5339359894,5339,830304,荒川,8303040011,隅田川,37,matched,2009,W07,WS_830304,830304 / 荒川,B_830304_37,荒川 / basin 37,B_830304_37_LF_2010101,荒川 / basin 37 / 台地・段丘,1101000,seq_1101000,Pa-Jo-Ko
13103000902,0,1,0,0,0,0,0,13103000902,13103,NA,ながとはぎはんもうりけやしきあとだいにいせき,長門萩藩毛利家屋敷跡第２遺跡,港区 赤坂九丁目,[縄文時代][近世],包蔵地　屋敷,土留め柵,縄文土器　石匙　陶磁器　土器,139.7324483,35.66653884,5010201,水部,matched,14,GSI experimental_landformclassification1,5339359895,5339,830304,荒川,8303040011,隅田川,37,matched,2009,W07,WS_830304,830304 / 荒川,B_830304_37,荒川 / basin 37,B_830304_37_LF_5010201,荒川 / basin 37 / 水部,0100000,seq_0100000,Jo
13103001500,0,0,0,0,0,0,1,13103001500,13103,15,にしくぼしろやまいせき,西久保城山遺跡,港区 虎ノ門四丁目,[中世],城館,NA,NA,139.7441082,35.66585452,2010101,台地・段丘,matched,14,GSI experimental_landformclassification1,5339359995,5339,830304,荒川,8303040011,隅田川,37,matched,2009,W07,WS_830304,830304 / 荒川,B_830304_37,荒川 / basin 37,B_830304_37_LF_2010101,荒川 / basin 37 / 台地・段丘,0000001,seq_0000001,Me
13103001700,0,0,0,0,0,0,1,13103001700,13103,17,おおたどうかんしろあと,太田道灌城跡,港区 虎ノ門五丁目,[中世],城館,NA,NA,139.7431469,35.66328836,2010101,台地・段丘,matched,14,GSI experimental_landformclassification1,5339359954,5339,830304,荒川,8303040011,隅田川,37,matched,2009,W07,WS_830304,830304 / 荒川,B_830304_37,荒川 / basin 37,B_830304_37_LF_2010101,荒川 / basin 37 / 台地・段丘,0000001,seq_0000001,Me
13103001800,0,1,0,0,0,0,0,13103001800,13103,18,にしくぼはちまんかいづか,西久保八幡貝塚,港区 虎ノ門五丁目,[縄文時代（後期）],貝塚,NA,縄文土器　打斧　砥石　骨角器　獣・魚骨　陶磁器,139.7427521,35.66141948,2010101,台地・段丘,matched,14,GSI experimental_landformclassification1,5339359934,5339,830304,荒川,8303040011,隅田川,37,matched,2009,W07,WS_830304,830304 / 荒川,B_830304_37,荒川 / basin 37,B_830304_37_LF_2010101,荒川 / basin 37 / 台地・段丘,0100000,seq_0100000,Jo
13103002100,0,0,0,0,0,0,0,13103002100,13103,21,きゅうしばりゅうていえんいせき,旧芝離宮庭園遺跡,港区 海岸一丁目,[近世][近代],大名屋敷・その他（離宮跡）,[近世]木樋　杭列　石垣　瓦敷　[近代]上水施設　排水施設,陶磁器　木製品　漆器,139.7586597,35.65480671,5010201,水部,matched,14,GSI experimental_landformclassification1,5339368056,5339,unknown,unknown,unknown,unknown,0,matched,2009,W07,WS_unknown,unknown / unknown,B_unknown_0,unknown / basin 0,B_unknown_0_LF_5010201,unknown / basin 0 / 水部,0000000,seq_0000000,none
13103002300,0,1,0,0,0,0,0,13103002300,13103,23,まるやまかいづか,丸山貝塚,港区 芝公園四丁目,[縄文時代（後期）],貝塚,NA,縄文土器　磨斧　石匙　石錘,139.7485145,35.65458354,3050101,砂州・砂丘,matched,14,GSI experimental_landformclassification1,5339358958,5339,unknown,unknown,unknown,unknown,0,matched,2009,W07,WS_unknown,unknown / unknown,B_unknown_0,unknown / basin 0,B_unknown_0_LF_3050101,unknown / basin 0 / 砂州・砂丘,0100000,seq_0100000,Jo
13103002400,0,0,0,1,0,0,0,13103002400,13103,24,まるやまこふん,丸山古墳,港区 芝公園四丁目,[古墳時代],古墳,※遺跡範囲のすべてが、都指定史跡芝丸山古墳となっています。 　 前方後円墳,鉄鏃　円筒埴輪　馬歯,139.7479137,35.65494619,2010101,台地・段丘,matched,14,GSI experimental_landformclassification1,5339358958,5339,unknown,unknown,unknown,unknown,0,matched,2009,W07,WS_unknown,unknown / unknown,B_unknown_0,unknown / basin 0,B_unknown_0_LF_2010101,unknown / basin 0 / 台地・段丘,0001000,seq_0001000,Ko
13103002500,0,0,0,1,0,0,0,13103002500,13103,25,まるやまこふんぐん,丸山古墳群,港区 芝公園四丁目,[古墳時代],古墳,NA,NA,139.7474845,35.65553201,2010101,台地・段丘,matched,14,GSI experimental_landformclassification1,5339358967,5339,unknown,unknown,unknown,unknown,0,matched,2009,W07,WS_unknown,unknown / unknown,B_unknown_0,unknown / basin 0,B_unknown_0_LF_2010101,unknown / basin 0 / 台地・段丘,0001000,seq_0001000,Ko
13103002501,0,0,0,1,0,0,0,13103002501,13103,NA,まるやまこふんぐん　いちごうふん,丸山古墳群　1号墳,港区 芝公園四丁目,[古墳時代],古墳,円墳　[古墳時代]横穴式石室,土師器　須恵器　鉄鏃　鹿角製刀子　刀子　管玉　棗玉　ガラス小玉　大刀　直刀　金環　人骨,139.7474502,35.65461143,1010101,山地斜面等,matched,14,GSI experimental_landformclassification1,5339358957,5339,unknown,unknown,unknown,unknown,0,matched,2009,W07,WS_unknown,unknown / unknown,B_unknown_0,unknown / basin 0,B_unknown_0_LF_1010101,unknown / basin 0 / 山地斜面等,0001000,seq_0001000,Ko
13103002502,0,0,0,1,0,0,0,13103002502,13103,NA,まるやまこふんぐん　にごうふん,丸山古墳群　2号墳,港区 芝公園四丁目,[古墳時代],古墳,円墳,NA,139.7468494,35.6548625,1010101,山地斜面等,matched,14,GSI experimental_landformclassification1,5339358957,5339,unknown,unknown,unknown,unknown,0,matched,2009,W07,WS_unknown,unknown / unknown,B_unknown_0,unknown / basin 0,B_unknown_0_LF_1010101,unknown / basin 0 / 山地斜面等,0001000,seq_0001000,Ko
13103002503,0,0,0,1,0,0,0,13103002503,13103,NA,まるやまこふんぐん　さんごうふん,丸山古墳群　3号墳,港区 芝公園四丁目,[古墳時代],古墳,円墳,NA,139.7466262,35.65519726,1010101,山地斜面等,matched,14,GSI experimental_landformclassification1,5339358967,5339,unknown,unknown,unknown,unknown,0,matched,2009,W07,WS_unknown,unknown / unknown,B_unknown_0,unknown / basin 0,B_unknown_0_LF_1010101,unknown / basin 0 / 山地斜面等,0001000,seq_0001000,Ko
13103002504,0,0,0,1,0,0,0,13103002504,13103,NA,まるやまこふんぐん　よんごうふん,丸山古墳群　4号墳,港区 芝公園四丁目,[古墳時代],古墳,円墳　[古墳時代]竪穴式石室?,円筒埴輪　人骨,139.7464889,35.65565755,1010101,山地斜面等,matched,14,GSI experimental_landformclassification1,5339358967,5339,unknown,unknown,unknown,unknown,0,matched,2009,W07,WS_unknown,unknown / unknown,B_unknown_0,unknown / basin 0,B_unknown_0_LF_1010101,unknown / basin 0 / 山地斜面等,0001000,seq_0001000,Ko
13103002505,0,0,0,1,0,0,0,13103002505,13103,NA,まるやまこふんぐん　ごごうふん,丸山古墳群　5号墳,港区 芝公園四丁目,[古墳時代],古墳,円墳　[古墳時代]横穴式石室,須恵器　鉄鏃　刀子　埴輪　玉類　直刀　馬具　人骨,139.7465232,35.65610388,1010101,山地斜面等,matched,14,GSI experimental_landformclassification1,5339358977,5339,unknown,unknown,unknown,unknown,0,matched,2009,W07,WS_unknown,unknown / unknown,B_unknown_0,unknown / basin 0,B_unknown_0_LF_1010101,unknown / basin 0 / 山地斜面等,0001000,seq_0001000,Ko
13103002506,0,0,0,1,0,0,0,13103002506,13103,NA,まるやまこふんぐん　ろくごうふん,丸山古墳群　6号墳,港区 芝公園四丁目,[古墳時代],古墳,円墳　[古墳時代]横穴式石室,須恵器　鉄鏃　管玉　直刀　銅環　鉄環　人骨,139.7468494,35.65646653,1010101,山地斜面等,matched,14,GSI experimental_landformclassification1,5339358977,5339,unknown,unknown,unknown,unknown,0,matched,2009,W07,WS_unknown,unknown / unknown,B_unknown_0,unknown / basin 0,B_unknown_0_LF_1010101,unknown / basin 0 / 山地斜面等,0001000,seq_0001000,Ko
13103002507,0,0,0,1,0,0,0,13103002507,13103,NA,まるやまこふんぐん　ななごうふん,丸山古墳群　7号墳,港区 芝公園四丁目,[古墳時代],古墳,円墳　[古墳時代]横穴式石室,鉄鏃　人物埴輪　直刀　銅環　人骨,139.7473129,35.6563131,1010101,山地斜面等,matched,14,GSI experimental_landformclassification1,5339358977,5339,unknown,unknown,unknown,unknown,0,matched,2009,W07,WS_unknown,unknown / unknown,B_unknown_0,unknown / basin 0,B_unknown_0_LF_1010101,unknown / basin 0 / 山地斜面等,0001000,seq_0001000,Ko
13103002508,0,0,0,1,0,0,0,13103002508,13103,NA,まるやまこふんぐん　はちごうふん,丸山古墳群　8号墳,港区 芝公園四丁目,[古墳時代],古墳,円墳　[古墳時代]横穴式石室,須恵器　埴輪　玉類　刀　槍　人骨,139.7477249,35.65645258,1010101,山地斜面等,matched,14,GSI experimental_landformclassification1,5339358978,5339,unknown,unknown,unknown,unknown,0,matched,2009,W07,WS_unknown,unknown / unknown,B_unknown_0,unknown / basin 0,B_unknown_0_LF_1010101,unknown / basin 0 / 山地斜面等,0001000,seq_0001000,Ko
13103002509,0,0,0,1,0,0,0,13103002509,13103,NA,まるやまこふんぐん　きゅうごうふん,丸山古墳群　9号墳,港区 芝公園四丁目,[古墳時代],古墳,円墳　[古墳時代]横穴式石室,土師器　須恵器　鉄鏃　埴輪　玉類　直刀　銅釧　人骨,139.748051,35.65628521,1010101,山地斜面等,matched,14,GSI experimental_landformclassification1,5339358978,5339,unknown,unknown,unknown,unknown,0,matched,2009,W07,WS_unknown,unknown / unknown,B_unknown_0,unknown / basin 0,B_unknown_0_LF_1010101,unknown / basin 0 / 山地斜面等,0001000,seq_0001000,Ko
13103002600,0,0,0,1,0,0,0,13103002600,13103,26,NA,港区No.26遺跡,港区 芝公園四丁目,[古墳時代],古墳,NA,NA,139.7473472,35.65747078,2010101,台地・段丘,matched,14,GSI experimental_landformclassification1,5339358987,5339,unknown,unknown,unknown,unknown,0,matched,2009,W07,WS_unknown,unknown / unknown,B_unknown_0,unknown / basin 0,B_unknown_0_LF_2010101,unknown / basin 0 / 台地・段丘,0001000,seq_0001000,Ko
13103002700,0,0,1,0,0,0,0,13103002700,13103,27,NA,港区No.27遺跡,港区 芝公園四丁目,[弥生時代],包蔵地,NA,弥生土器,139.7473987,35.65784737,2010101,台地・段丘,matched,14,GSI experimental_landformclassification1,5339358997,5339,unknown,unknown,unknown,unknown,0,matched,2009,W07,WS_unknown,unknown / unknown,B_unknown_0,unknown / basin 0,B_unknown_0_LF_2010101,unknown / basin 0 / 台地・段丘,0010000,seq_0010000,Ya
13103002800,0,0,0,1,0,0,0,13103002800,13103,28,NA,港区No.28遺跡,港区 芝公園四丁目,[古墳時代],横穴墓,NA,NA,139.7462486,35.65836343,1010101,山地斜面等,matched,14,GSI experimental_landformclassification1,5339359906,5339,unknown,unknown,unknown,unknown,0,matched,2009,W07,WS_unknown,unknown / unknown,B_unknown_0,unknown / basin 0,B_unknown_0_LF_1010101,unknown / basin 0 / 山地斜面等,0001000,seq_0001000,Ko
13103002900,0,1,1,1,0,0,0,13103002900,13103,29,こうようかんないかいづかいせき,紅葉館内貝塚遺跡,港区 芝公園四丁目,[縄文時代][弥生時代][古墳時代],集落・貝塚,住居跡,縄文土器　磨斧　石鏃,139.7454246,35.65865633,2010101,台地・段丘,matched,14,GSI experimental_landformclassification1,5339359906,5339,unknown,unknown,unknown,unknown,0,matched,2009,W07,WS_unknown,unknown / unknown,B_unknown_0,unknown / basin 0,B_unknown_0_LF_2010101,unknown / basin 0 / 台地・段丘,0111000,seq_0111000,Jo-Ya-Ko
13103003000,0,1,0,0,0,0,0,13103003000,13103,30,NA,港区No.30遺跡,港区 麻布台一丁目,[縄文時代（後期）],貝塚,NA,縄文土器,139.7426917,35.65816862,1010101,山地斜面等,matched,14,GSI experimental_landformclassification1,5339358994,5339,unknown,unknown,unknown,unknown,0,matched,2009,W07,WS_unknown,unknown / unknown,B_unknown_0,unknown / basin 0,B_unknown_0_LF_1010101,unknown / basin 0 / 山地斜面等,0100000,seq_0100000,Jo
13103003100,0,1,0,0,0,0,0,13103003100,13103,31,ぞうじょうじしもやしきあといせき,増上寺下屋敷跡遺跡,港区 麻布狸穴町,[縄文時代][近世],社寺,NA,縄文土器　打斧　陶磁器　木製品　銭貨　人骨,139.7396279,35.65899265,3030101,氾濫平野・海岸平野,matched,14,GSI experimental_landformclassification1,5339359901,5339,unknown,unknown,unknown,unknown,0,matched,2009,W07,WS_unknown,unknown / unknown,B_unknown_0,unknown / basin 0,B_unknown_0_LF_3030101,unknown / basin 0 / 氾濫平野・海岸平野,0100000,seq_0100000,Jo
13103003300,0,0,0,1,0,0,0,13103003300,13103,33,NA,港区No.33遺跡,港区 麻布台一丁目,[古墳時代],古墳？,円墳,NA,139.7406146,35.66122309,2010101,台地・段丘,matched,14,GSI experimental_landformclassification1,5339359932,5339,830304,荒川,8303040011,隅田川,37,matched,2009,W07,WS_830304,830304 / 荒川,B_830304_37,荒川 / basin 37,B_830304_37_LF_2010101,荒川 / basin 37 / 台地・段丘,0001000,seq_0001000,Ko
13103003600,0,0,0,1,0,0,0,13103003600,13103,36,NA,港区No.36遺跡,港区 六本木六丁目,[古墳時代],古墳,円墳,NA,139.7316628,35.66153105,2010101,台地・段丘,matched,14,GSI experimental_landformclassification1,5339359835,5339,unknown,unknown,unknown,unknown,0,matched,2009,W07,WS_unknown,unknown / unknown,B_unknown_0,unknown / basin 0,B_unknown_0_LF_2010101,unknown / basin 0 / 台地・段丘,0001000,seq_0001000,Ko
13103003700,0,0,1,0,0,0,0,13103003700,13103,37,NA,港区No.37遺跡,港区 六本木六丁目,[弥生時代],包蔵地,NA,NA,139.73168,35.65765368,1010101,山地斜面等,matched,14,GSI experimental_landformclassification1,5339358895,5339,unknown,unknown,unknown,unknown,0,matched,2009,W07,WS_unknown,unknown / unknown,B_unknown_0,unknown / basin 0,B_unknown_0_LF_1010101,unknown / basin 0 / 山地斜面等,0010000,seq_0010000,Ya
13103003800,0,1,0,0,0,0,0,13103003800,13103,38,NA,港区No.38遺跡,港区 西麻布一丁目　 西麻布三丁目,[縄文時代（中期）],包蔵地,NA,縄文土器,139.7256352,35.66043017,2010101,台地・段丘,matched,14,GSI experimental_landformclassification1,5339359820,5339,unknown,unknown,unknown,unknown,0,matched,2009,W07,WS_unknown,unknown / unknown,B_unknown_0,unknown / basin 0,B_unknown_0_LF_2010101,unknown / basin 0 / 台地・段丘,0100000,seq_0100000,Jo
13103003900,0,1,0,0,0,0,0,13103003900,13103,39,NA,港区No.39遺跡,港区 西麻布一丁目,[縄文時代],包蔵地,NA,縄文土器,139.7240903,35.66107175,1010101,山地斜面等,matched,14,GSI experimental_landformclassification1,5339359739,5339,unknown,unknown,unknown,unknown,0,matched,2009,W07,WS_unknown,unknown / unknown,B_unknown_0,unknown / basin 0,B_unknown_0_LF_1010101,unknown / basin 0 / 山地斜面等,0100000,seq_0100000,Jo
