scheme,phase_code,phase_order,group_id,group_label,presence_count,phase_known_geo_total,phase_share,baseline_place_count,baseline_total,baseline_share,phase_share_minus_baseline,relative_concentration_ratio,interpretation_class,selection_inference_allowed
watersystem_x_unit_basin_x_landform,Pa,1,B_830304_47_LF_CLASS::山地斜面等,荒川 / basin 47 / 山地斜面等,9,691,0.013024602026049204,17,5256,0.0032343987823439876,0.009790203243705217,4.0269004852302714,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Pa,1,B_830305_10_LF_CLASS::台地・段丘,多摩川 / basin 10 / 台地・段丘,9,691,0.013024602026049204,56,5256,0.0106544901065449,0.0023701119195043037,1.2224519330163326,similar_to_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Pa,1,B_830305_17_LF_CLASS::山地斜面等,多摩川 / basin 17 / 山地斜面等,9,691,0.013024602026049204,86,5256,0.016362252663622526,-0.0033376506375733216,0.7960152121966816,lower_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Pa,1,B_830304_26_LF_CLASS::台地・段丘,荒川 / basin 26 / 台地・段丘,8,691,0.011577424023154847,32,5256,0.0060882800608828,0.005489143962272047,1.9015918958031837,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Pa,1,B_830304_57_LF_CLASS::山地斜面等,荒川 / basin 57 / 山地斜面等,8,691,0.011577424023154847,24,5256,0.0045662100456621,0.007011213977492747,2.5354558610709117,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Pa,1,B_830305_30_LF_CLASS::台地・段丘,多摩川 / basin 30 / 台地・段丘,8,691,0.011577424023154847,13,5256,0.0024733637747336376,0.00910406024842121,4.680841589669376,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Pa,1,B_830305_8_LF_CLASS::台地・段丘,多摩川 / basin 8 / 台地・段丘,8,691,0.011577424023154847,33,5256,0.006278538812785388,0.005298885210369459,1.843967898960663,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Pa,1,B_830305_18_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 18 / 氾濫平野・海岸平野,7,691,0.010130246020260492,10,5256,0.001902587519025875,0.008227658501234617,5.324457308248915,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Pa,1,B_830305_40_LF_CLASS::台地・段丘,多摩川 / basin 40 / 台地・段丘,7,691,0.010130246020260492,29,5256,0.005517503805175038,0.004612742215085454,1.836019761465143,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Pa,1,B_130000_4_LF_CLASS::台地・段丘,名称不明 / basin 4 / 台地・段丘,6,691,0.008683068017366137,37,5256,0.007039573820395738,0.0016434941969703989,1.2334650134939573,similar_to_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Pa,1,B_130000_5_LF_CLASS::台地・段丘,名称不明 / basin 5 / 台地・段丘,6,691,0.008683068017366137,51,5256,0.009703196347031963,-0.0010201283296658262,0.894866774495616,similar_to_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Pa,1,B_830304_54_LF_CLASS::台地・段丘,荒川 / basin 54 / 台地・段丘,6,691,0.008683068017366137,29,5256,0.005517503805175038,0.003165564212191099,1.57373122411298,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Pa,1,B_830304_57_LF_CLASS::台地・段丘,荒川 / basin 57 / 台地・段丘,6,691,0.008683068017366137,30,5256,0.005707762557077625,0.0029753054602885114,1.5212735166425473,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Pa,1,B_830304_86_LF_CLASS::水部,荒川 / basin 86 / 水部,6,691,0.008683068017366137,15,5256,0.0028538812785388126,0.005829186738827324,3.0425470332850946,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Pa,1,B_830305_16_LF_CLASS::台地・段丘,多摩川 / basin 16 / 台地・段丘,6,691,0.008683068017366137,11,5256,0.0020928462709284626,0.006590221746437674,4.148927772661493,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Pa,1,B_830305_18_LF_CLASS::崖・段丘崖,多摩川 / basin 18 / 崖・段丘崖,6,691,0.008683068017366137,10,5256,0.001902587519025875,0.006780480498340262,4.563820549927642,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Pa,1,B_830305_34_LF_CLASS::台地・段丘,多摩川 / basin 34 / 台地・段丘,6,691,0.008683068017366137,23,5256,0.004375951293759513,0.004307116723606624,1.984269804316366,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Pa,1,B_140013_17_LF_CLASS::台地・段丘,境川 / basin 17 / 台地・段丘,5,691,0.00723589001447178,41,5256,0.007800608828006088,-5.647188135343081e-4,0.9276058028308214,similar_to_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Pa,1,B_830304_120_LF_CLASS::台地・段丘,荒川 / basin 120 / 台地・段丘,5,691,0.00723589001447178,23,5256,0.004375951293759513,0.002859938720712267,1.6535581702636382,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Pa,1,B_830304_54_LF_CLASS::山地斜面等,荒川 / basin 54 / 山地斜面等,5,691,0.00723589001447178,29,5256,0.005517503805175038,0.001718386209296742,1.3114426867608164,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Pa,1,B_830304_67_LF_CLASS::山地斜面等,荒川 / basin 67 / 山地斜面等,5,691,0.00723589001447178,9,5256,0.0017123287671232876,0.005523561247348492,4.225759768451519,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Pa,1,B_830304_83_LF_CLASS::台地・段丘,荒川 / basin 83 / 台地・段丘,5,691,0.00723589001447178,19,5256,0.0036149162861491627,0.003620973728322617,2.0016756797928252,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Pa,1,B_830304_88_LF_CLASS::山地斜面等,荒川 / basin 88 / 山地斜面等,5,691,0.00723589001447178,20,5256,0.00380517503805175,0.0034307149764200295,1.9015918958031839,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Pa,1,B_830305_17_LF_CLASS::台地・段丘,多摩川 / basin 17 / 台地・段丘,5,691,0.00723589001447178,17,5256,0.0032343987823439876,0.004001491232127792,2.23716693623904,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Pa,1,B_830305_22_LF_CLASS::台地・段丘,多摩川 / basin 22 / 台地・段丘,5,691,0.00723589001447178,18,5256,0.003424657534246575,0.0038112324802252046,2.1128798842257597,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Pa,1,B_830305_25_LF_CLASS::台地・段丘,多摩川 / basin 25 / 台地・段丘,5,691,0.00723589001447178,25,5256,0.004756468797564688,0.002479421216907092,1.521273516642547,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Pa,1,B_830305_35_LF_CLASS::台地・段丘,多摩川 / basin 35 / 台地・段丘,5,691,0.00723589001447178,23,5256,0.004375951293759513,0.002859938720712267,1.6535581702636382,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Pa,1,B_830305_40_LF_CLASS::山地斜面等,多摩川 / basin 40 / 山地斜面等,5,691,0.00723589001447178,28,5256,0.00532724505327245,0.0019086449611993295,1.3582799255737028,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Pa,1,B_830306_21_LF_CLASS::山地斜面等,鶴見川 / basin 21 / 山地斜面等,5,691,0.00723589001447178,63,5256,0.011986301369863013,-0.004750411355391233,0.6036799669216456,lower_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Pa,1,B_830304_27_LF_CLASS::台地・段丘,荒川 / basin 27 / 台地・段丘,4,691,0.005788712011577424,14,5256,0.002663622526636225,0.0031250894849411985,2.1732478809179243,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Pa,1,B_830304_42_LF_CLASS::台地・段丘,荒川 / basin 42 / 台地・段丘,4,691,0.005788712011577424,18,5256,0.003424657534246575,0.0023640544773308484,1.6903039073806079,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Pa,1,B_830304_52_LF_CLASS::山地斜面等,荒川 / basin 52 / 山地斜面等,4,691,0.005788712011577424,16,5256,0.0030441400304414,0.0027445719811360235,1.9015918958031837,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Pa,1,B_830304_55_LF_CLASS::台地・段丘,荒川 / basin 55 / 台地・段丘,4,691,0.005788712011577424,28,5256,0.00532724505327245,4.6146695830497336e-4,1.0866239404589622,similar_to_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Pa,1,B_830304_68_LF_CLASS::台地・段丘,荒川 / basin 68 / 台地・段丘,4,691,0.005788712011577424,50,5256,0.009512937595129375,-0.003724225583551952,0.6085094066570188,lower_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Pa,1,B_830304_80_LF_CLASS::山地斜面等,荒川 / basin 80 / 山地斜面等,4,691,0.005788712011577424,14,5256,0.002663622526636225,0.0031250894849411985,2.1732478809179243,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Pa,1,B_830304_86_LF_CLASS::台地・段丘,荒川 / basin 86 / 台地・段丘,4,691,0.005788712011577424,22,5256,0.004185692541856925,0.0016030194697204984,1.3829759242204973,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Pa,1,B_830304_86_LF_CLASS::山地斜面等,荒川 / basin 86 / 山地斜面等,4,691,0.005788712011577424,56,5256,0.0106544901065449,-0.004865778094967477,0.5433119702294811,lower_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Pa,1,B_830305_18_LF_CLASS::山地斜面等,多摩川 / basin 18 / 山地斜面等,4,691,0.005788712011577424,9,5256,0.0017123287671232876,0.004076383244454136,3.3806078147612157,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Pa,1,B_830305_20_LF_CLASS::台地・段丘,多摩川 / basin 20 / 台地・段丘,4,691,0.005788712011577424,28,5256,0.00532724505327245,4.6146695830497336e-4,1.0866239404589622,similar_to_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Pa,1,B_830305_22_LF_CLASS::山麓堆積地形,多摩川 / basin 22 / 山麓堆積地形,4,691,0.005788712011577424,15,5256,0.0028538812785388126,0.002934830733038611,2.0283646888567293,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Pa,1,B_830305_23_LF_CLASS::台地・段丘,多摩川 / basin 23 / 台地・段丘,4,691,0.005788712011577424,38,5256,0.007229832572298325,-0.0014411205607209017,0.80067027191713,similar_to_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Pa,1,B_830305_35_LF_CLASS::山地斜面等,多摩川 / basin 35 / 山地斜面等,4,691,0.005788712011577424,43,5256,0.008181126331811263,-0.0023924143202338393,0.7075690775081614,lower_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Pa,1,B_unknown_0_LF_CLASS::山地斜面等,古川・目黒川・立会川・呑川 / basin 0 / 山地斜面等,4,691,0.005788712011577424,118,5256,0.022450532724505326,-0.0166618207129279,0.2578429689224656,lower_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Pa,1,B_140013_17_LF_CLASS::氾濫平野・海岸平野,境川 / basin 17 / 氾濫平野・海岸平野,3,691,0.004341534008683068,37,5256,0.007039573820395738,-0.0026980398117126695,0.6167325067469787,lower_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Pa,1,B_140013_19_LF_CLASS::山地斜面等,境川 / basin 19 / 山地斜面等,3,691,0.004341534008683068,16,5256,0.0030441400304414,0.0012973939782416682,1.426193921852388,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Pa,1,B_830304_37_LF_CLASS::台地・段丘,荒川 / basin 37 / 台地・段丘,3,691,0.004341534008683068,20,5256,0.00380517503805175,5.363589706313182e-4,1.1409551374819105,similar_to_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Pa,1,B_830304_39_LF_CLASS::台地・段丘,荒川 / basin 39 / 台地・段丘,3,691,0.004341534008683068,12,5256,0.00228310502283105,0.0020584289858520182,1.901591895803184,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Pa,1,B_830304_47_LF_CLASS::凹地・浅い谷,荒川 / basin 47 / 凹地・浅い谷,3,691,0.004341534008683068,3,5256,5.707762557077625e-4,0.003770757752975306,7.606367583212736,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Pa,1,B_830304_53_LF_CLASS::台地・段丘,荒川 / basin 53 / 台地・段丘,3,691,0.004341534008683068,4,5256,7.6103500761035e-4,0.0035804990010727183,5.704775687409552,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Pa,1,B_830304_53_LF_CLASS::山地斜面等,荒川 / basin 53 / 山地斜面等,3,691,0.004341534008683068,4,5256,7.6103500761035e-4,0.0035804990010727183,5.704775687409552,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Pa,1,B_830304_56_LF_CLASS::台地・段丘,荒川 / basin 56 / 台地・段丘,3,691,0.004341534008683068,16,5256,0.0030441400304414,0.0012973939782416682,1.426193921852388,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Pa,1,B_830304_61_LF_CLASS::山地斜面等,荒川 / basin 61 / 山地斜面等,3,691,0.004341534008683068,11,5256,0.0020928462709284626,0.0022486877377546058,2.0744638863307463,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Pa,1,B_830304_68_LF_CLASS::山地斜面等,荒川 / basin 68 / 山地斜面等,3,691,0.004341534008683068,17,5256,0.0032343987823439876,0.0011071352263390807,1.342300161743424,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Pa,1,B_830304_70_LF_CLASS::山地斜面等,荒川 / basin 70 / 山地斜面等,3,691,0.004341534008683068,14,5256,0.002663622526636225,0.0016779114820468432,1.6299359106884435,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Pa,1,B_830304_87_LF_CLASS::山地斜面等,荒川 / basin 87 / 山地斜面等,3,691,0.004341534008683068,13,5256,0.0024733637747336376,0.0018681702339494307,1.755315596126016,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Pa,1,B_830305_12_LF_CLASS::台地・段丘,多摩川 / basin 12 / 台地・段丘,3,691,0.004341534008683068,54,5256,0.010273972602739725,-0.005932438594056657,0.422575976845152,lower_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Pa,1,B_830305_19_LF_CLASS::台地・段丘,多摩川 / basin 19 / 台地・段丘,3,691,0.004341534008683068,111,5256,0.021118721461187213,-0.016777187452504144,0.20557750224899288,lower_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Pa,1,B_830305_36_LF_CLASS::台地・段丘,多摩川 / basin 36 / 台地・段丘,3,691,0.004341534008683068,7,5256,0.0013318112633181126,0.003009722745364956,3.259871821376887,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Pa,1,B_830305_3_LF_CLASS::台地・段丘,多摩川 / basin 3 / 台地・段丘,3,691,0.004341534008683068,22,5256,0.004185692541856925,1.5584146682614316e-4,1.0372319431653731,similar_to_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Pa,1,B_830306_16_LF_CLASS::台地・段丘,鶴見川 / basin 16 / 台地・段丘,3,691,0.004341534008683068,57,5256,0.010844748858447488,-0.00650321484976442,0.40033513595856507,lower_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Pa,1,B_830306_16_LF_CLASS::山地斜面等,鶴見川 / basin 16 / 山地斜面等,3,691,0.004341534008683068,76,5256,0.01445966514459665,-0.010118131135913581,0.3002513519689238,lower_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Pa,1,B_unknown_0_LF_CLASS::凹地・浅い谷,古川・目黒川・立会川・呑川 / basin 0 / 凹地・浅い谷,3,691,0.004341534008683068,8,5256,0.0015220700152207,0.0028194639934623683,2.852387843704776,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Pa,1,B_130000_1_LF_CLASS::台地・段丘,名称不明 / basin 1 / 台地・段丘,2,691,0.002894356005788712,16,5256,0.0030441400304414,-1.4978402465268834e-4,0.9507959479015918,similar_to_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Pa,1,B_830304_26_LF_CLASS::山地斜面等,荒川 / basin 26 / 山地斜面等,2,691,0.002894356005788712,6,5256,0.001141552511415525,0.0017528034943731867,2.5354558610709117,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Pa,1,B_830304_67_LF_CLASS::氾濫平野・海岸平野,荒川 / basin 67 / 氾濫平野・海岸平野,2,691,0.002894356005788712,4,5256,7.6103500761035e-4,0.0021333209981783618,3.8031837916063673,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Pa,1,B_830304_70_LF_CLASS::氾濫平野・海岸平野,荒川 / basin 70 / 氾濫平野・海岸平野,2,691,0.002894356005788712,7,5256,0.0013318112633181126,0.0015625447424705992,2.1732478809179243,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Pa,1,B_830304_82_LF_CLASS::山地斜面等,荒川 / basin 82 / 山地斜面等,2,691,0.002894356005788712,10,5256,0.001902587519025875,9.917684867628367e-4,1.521273516642547,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Pa,1,B_830304_88_LF_CLASS::台地・段丘,荒川 / basin 88 / 台地・段丘,2,691,0.002894356005788712,8,5256,0.0015220700152207,0.0013722859905680117,1.9015918958031837,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Pa,1,B_830305_13_LF_CLASS::台地・段丘,多摩川 / basin 13 / 台地・段丘,2,691,0.002894356005788712,28,5256,0.00532724505327245,-0.0024328890474837384,0.5433119702294811,lower_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Pa,1,B_830305_18_LF_CLASS::凹地・浅い谷,多摩川 / basin 18 / 凹地・浅い谷,2,691,0.002894356005788712,5,5256,9.512937595129375e-4,0.0019430622462757743,3.042547033285094,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Pa,1,B_830305_19_LF_CLASS::凹地・浅い谷,多摩川 / basin 19 / 凹地・浅い谷,2,691,0.002894356005788712,3,5256,5.707762557077625e-4,0.0023235797500809493,5.070911722141823,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Pa,1,B_830305_22_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 22 / 氾濫平野・海岸平野,2,691,0.002894356005788712,31,5256,0.005898021308980213,-0.003003665303191501,0.49073339246533776,lower_than_archaeological_sample,FALSE
