activity_domain,phase_code,phase_order,scheme,group_id,group_label,presence_count,phase_domain_total,phase_domain_share
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830304_15_LF_CLASS::自然堤防,荒川 / basin 15 / 自然堤防,1,1989,5.027652086475615e-4
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830304_161_LF_CLASS::台地・段丘,荒川 / basin 161 / 台地・段丘,2,1989,0.001005530417295123
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830304_16_LF_CLASS::凹地・浅い谷,荒川 / basin 16 / 凹地・浅い谷,1,1989,5.027652086475615e-4
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830304_16_LF_CLASS::台地・段丘,荒川 / basin 16 / 台地・段丘,2,1989,0.001005530417295123
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830304_16_LF_CLASS::氾濫平野・海岸平野,荒川 / basin 16 / 氾濫平野・海岸平野,2,1989,0.001005530417295123
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830304_16_LF_CLASS::自然堤防,荒川 / basin 16 / 自然堤防,2,1989,0.001005530417295123
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830304_25_LF_CLASS::氾濫平野・海岸平野,荒川 / basin 25 / 氾濫平野・海岸平野,3,1989,0.0015082956259426848
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830304_25_LF_CLASS::砂州・砂丘,荒川 / basin 25 / 砂州・砂丘,5,1989,0.002513826043237808
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830304_26_LF_CLASS::台地・段丘,荒川 / basin 26 / 台地・段丘,3,1989,0.0015082956259426848
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830304_26_LF_CLASS::山地斜面等,荒川 / basin 26 / 山地斜面等,1,1989,5.027652086475615e-4
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830304_26_LF_CLASS::氾濫平野・海岸平野,荒川 / basin 26 / 氾濫平野・海岸平野,1,1989,5.027652086475615e-4
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830304_27_LF_CLASS::台地・段丘,荒川 / basin 27 / 台地・段丘,8,1989,0.004022121669180492
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830304_27_LF_CLASS::砂州・砂丘,荒川 / basin 27 / 砂州・砂丘,1,1989,5.027652086475615e-4
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830304_27_LF_CLASS::自然堤防,荒川 / basin 27 / 自然堤防,1,1989,5.027652086475615e-4
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830304_36_LF_CLASS::氾濫平野・海岸平野,荒川 / basin 36 / 氾濫平野・海岸平野,1,1989,5.027652086475615e-4
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830304_37_LF_CLASS::山地斜面等,荒川 / basin 37 / 山地斜面等,1,1989,5.027652086475615e-4
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830304_37_LF_CLASS::氾濫平野・海岸平野,荒川 / basin 37 / 氾濫平野・海岸平野,1,1989,5.027652086475615e-4
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830304_38_LF_CLASS::台地・段丘,荒川 / basin 38 / 台地・段丘,2,1989,0.001005530417295123
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830304_38_LF_CLASS::山地斜面等,荒川 / basin 38 / 山地斜面等,1,1989,5.027652086475615e-4
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830304_38_LF_CLASS::後背低地・湿地,荒川 / basin 38 / 後背低地・湿地,1,1989,5.027652086475615e-4
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830304_38_LF_CLASS::氾濫平野・海岸平野,荒川 / basin 38 / 氾濫平野・海岸平野,1,1989,5.027652086475615e-4
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830304_39_LF_CLASS::台地・段丘,荒川 / basin 39 / 台地・段丘,4,1989,0.002011060834590246
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830304_39_LF_CLASS::山地斜面等,荒川 / basin 39 / 山地斜面等,1,1989,5.027652086475615e-4
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830304_39_LF_CLASS::水部,荒川 / basin 39 / 水部,1,1989,5.027652086475615e-4
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830304_40_LF_CLASS::台地・段丘,荒川 / basin 40 / 台地・段丘,1,1989,5.027652086475615e-4
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830304_42_LF_CLASS::台地・段丘,荒川 / basin 42 / 台地・段丘,5,1989,0.002513826043237808
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830304_42_LF_CLASS::氾濫平野・海岸平野,荒川 / basin 42 / 氾濫平野・海岸平野,2,1989,0.001005530417295123
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830304_44_LF_CLASS::氾濫平野・海岸平野,荒川 / basin 44 / 氾濫平野・海岸平野,1,1989,5.027652086475615e-4
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830304_47_LF_CLASS::台地・段丘,荒川 / basin 47 / 台地・段丘,11,1989,0.005530417295123178
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830304_47_LF_CLASS::山地斜面等,荒川 / basin 47 / 山地斜面等,3,1989,0.0015082956259426848
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830304_51_LF_CLASS::台地・段丘,荒川 / basin 51 / 台地・段丘,2,1989,0.001005530417295123
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830304_51_LF_CLASS::山地斜面等,荒川 / basin 51 / 山地斜面等,2,1989,0.001005530417295123
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830304_52_LF_CLASS::台地・段丘,荒川 / basin 52 / 台地・段丘,9,1989,0.004524886877828055
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830304_52_LF_CLASS::山地斜面等,荒川 / basin 52 / 山地斜面等,4,1989,0.002011060834590246
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830304_52_LF_CLASS::後背低地・湿地,荒川 / basin 52 / 後背低地・湿地,1,1989,5.027652086475615e-4
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830304_53_LF_CLASS::山地斜面等,荒川 / basin 53 / 山地斜面等,2,1989,0.001005530417295123
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830304_54_LF_CLASS::台地・段丘,荒川 / basin 54 / 台地・段丘,4,1989,0.002011060834590246
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830304_54_LF_CLASS::山地斜面等,荒川 / basin 54 / 山地斜面等,2,1989,0.001005530417295123
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830304_55_LF_CLASS::台地・段丘,荒川 / basin 55 / 台地・段丘,7,1989,0.003519356460532931
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830304_55_LF_CLASS::氾濫平野・海岸平野,荒川 / basin 55 / 氾濫平野・海岸平野,1,1989,5.027652086475615e-4
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830304_56_LF_CLASS::台地・段丘,荒川 / basin 56 / 台地・段丘,8,1989,0.004022121669180492
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830304_56_LF_CLASS::氾濫平野・海岸平野,荒川 / basin 56 / 氾濫平野・海岸平野,2,1989,0.001005530417295123
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830304_57_LF_CLASS::台地・段丘,荒川 / basin 57 / 台地・段丘,1,1989,5.027652086475615e-4
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830304_57_LF_CLASS::山地斜面等,荒川 / basin 57 / 山地斜面等,2,1989,0.001005530417295123
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830304_57_LF_CLASS::氾濫平野・海岸平野,荒川 / basin 57 / 氾濫平野・海岸平野,2,1989,0.001005530417295123
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830304_61_LF_CLASS::台地・段丘,荒川 / basin 61 / 台地・段丘,4,1989,0.002011060834590246
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830304_61_LF_CLASS::山地斜面等,荒川 / basin 61 / 山地斜面等,3,1989,0.0015082956259426848
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830304_67_LF_CLASS::台地・段丘,荒川 / basin 67 / 台地・段丘,2,1989,0.001005530417295123
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830304_67_LF_CLASS::山地斜面等,荒川 / basin 67 / 山地斜面等,1,1989,5.027652086475615e-4
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830304_68_LF_CLASS::台地・段丘,荒川 / basin 68 / 台地・段丘,21,1989,0.010558069381598794
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830304_68_LF_CLASS::山地斜面等,荒川 / basin 68 / 山地斜面等,10,1989,0.005027652086475616
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830304_68_LF_CLASS::氾濫平野・海岸平野,荒川 / basin 68 / 氾濫平野・海岸平野,1,1989,5.027652086475615e-4
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830304_69_LF_CLASS::台地・段丘,荒川 / basin 69 / 台地・段丘,1,1989,5.027652086475615e-4
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830304_69_LF_CLASS::山地斜面等,荒川 / basin 69 / 山地斜面等,2,1989,0.001005530417295123
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830304_70_LF_CLASS::台地・段丘,荒川 / basin 70 / 台地・段丘,4,1989,0.002011060834590246
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830304_70_LF_CLASS::山地斜面等,荒川 / basin 70 / 山地斜面等,3,1989,0.0015082956259426848
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830304_79_LF_CLASS::凹地・浅い谷,荒川 / basin 79 / 凹地・浅い谷,2,1989,0.001005530417295123
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830304_79_LF_CLASS::台地・段丘,荒川 / basin 79 / 台地・段丘,6,1989,0.0030165912518853697
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830304_80_LF_CLASS::台地・段丘,荒川 / basin 80 / 台地・段丘,5,1989,0.002513826043237808
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830304_80_LF_CLASS::山地斜面等,荒川 / basin 80 / 山地斜面等,1,1989,5.027652086475615e-4
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830304_82_LF_CLASS::凹地・浅い谷,荒川 / basin 82 / 凹地・浅い谷,4,1989,0.002011060834590246
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830304_82_LF_CLASS::台地・段丘,荒川 / basin 82 / 台地・段丘,22,1989,0.011060834590246356
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830304_82_LF_CLASS::山地斜面等,荒川 / basin 82 / 山地斜面等,6,1989,0.0030165912518853697
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830304_83_LF_CLASS::台地・段丘,荒川 / basin 83 / 台地・段丘,13,1989,0.006535947712418301
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830304_83_LF_CLASS::山地斜面等,荒川 / basin 83 / 山地斜面等,2,1989,0.001005530417295123
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830304_83_LF_CLASS::崖・段丘崖,荒川 / basin 83 / 崖・段丘崖,1,1989,5.027652086475615e-4
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830304_86_LF_CLASS::台地・段丘,荒川 / basin 86 / 台地・段丘,13,1989,0.006535947712418301
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830304_86_LF_CLASS::山地斜面等,荒川 / basin 86 / 山地斜面等,24,1989,0.012066365007541479
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830304_86_LF_CLASS::山麓堆積地形,荒川 / basin 86 / 山麓堆積地形,1,1989,5.027652086475615e-4
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830304_86_LF_CLASS::水部,荒川 / basin 86 / 水部,12,1989,0.006033182503770739
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830304_86_LF_CLASS::氾濫平野・海岸平野,荒川 / basin 86 / 氾濫平野・海岸平野,5,1989,0.002513826043237808
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830304_87_LF_CLASS::山地斜面等,荒川 / basin 87 / 山地斜面等,4,1989,0.002011060834590246
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830304_88_LF_CLASS::台地・段丘,荒川 / basin 88 / 台地・段丘,1,1989,5.027652086475615e-4
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830304_88_LF_CLASS::山地斜面等,荒川 / basin 88 / 山地斜面等,6,1989,0.0030165912518853697
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830304_88_LF_CLASS::山麓堆積地形,荒川 / basin 88 / 山麓堆積地形,1,1989,5.027652086475615e-4
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830305_10_LF_CLASS::台地・段丘,多摩川 / basin 10 / 台地・段丘,19,1989,0.009552538964303671
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830305_12_LF_CLASS::凹地・浅い谷,多摩川 / basin 12 / 凹地・浅い谷,2,1989,0.001005530417295123
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830305_12_LF_CLASS::台地・段丘,多摩川 / basin 12 / 台地・段丘,16,1989,0.008044243338360985
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830305_12_LF_CLASS::旧河道,多摩川 / basin 12 / 旧河道,1,1989,5.027652086475615e-4
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830305_12_LF_CLASS::自然堤防,多摩川 / basin 12 / 自然堤防,1,1989,5.027652086475615e-4
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830305_13_LF_CLASS::台地・段丘,多摩川 / basin 13 / 台地・段丘,5,1989,0.002513826043237808
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830305_13_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 13 / 氾濫平野・海岸平野,2,1989,0.001005530417295123
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830305_14_LF_CLASS::凹地・浅い谷,多摩川 / basin 14 / 凹地・浅い谷,1,1989,5.027652086475615e-4
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830305_14_LF_CLASS::台地・段丘,多摩川 / basin 14 / 台地・段丘,14,1989,0.007038712921065862
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830305_14_LF_CLASS::山地斜面等,多摩川 / basin 14 / 山地斜面等,1,1989,5.027652086475615e-4
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830305_16_LF_CLASS::台地・段丘,多摩川 / basin 16 / 台地・段丘,1,1989,5.027652086475615e-4
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830305_16_LF_CLASS::山地斜面等,多摩川 / basin 16 / 山地斜面等,2,1989,0.001005530417295123
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830305_17_LF_CLASS::台地・段丘,多摩川 / basin 17 / 台地・段丘,9,1989,0.004524886877828055
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830305_17_LF_CLASS::山地斜面等,多摩川 / basin 17 / 山地斜面等,38,1989,0.019105077928607342
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830305_17_LF_CLASS::山麓堆積地形,多摩川 / basin 17 / 山麓堆積地形,1,1989,5.027652086475615e-4
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830305_17_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 17 / 氾濫平野・海岸平野,4,1989,0.002011060834590246
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830305_18_LF_CLASS::凹地・浅い谷,多摩川 / basin 18 / 凹地・浅い谷,2,1989,0.001005530417295123
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830305_18_LF_CLASS::台地・段丘,多摩川 / basin 18 / 台地・段丘,31,1989,0.01558572146807441
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830305_18_LF_CLASS::山地斜面等,多摩川 / basin 18 / 山地斜面等,4,1989,0.002011060834590246
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830305_18_LF_CLASS::崖・段丘崖,多摩川 / basin 18 / 崖・段丘崖,2,1989,0.001005530417295123
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830305_18_LF_CLASS::水部,多摩川 / basin 18 / 水部,1,1989,5.027652086475615e-4
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830305_18_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 18 / 氾濫平野・海岸平野,4,1989,0.002011060834590246
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830305_19_LF_CLASS::凹地・浅い谷,多摩川 / basin 19 / 凹地・浅い谷,2,1989,0.001005530417295123
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830305_19_LF_CLASS::台地・段丘,多摩川 / basin 19 / 台地・段丘,10,1989,0.005027652086475616
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830305_19_LF_CLASS::山地斜面等,多摩川 / basin 19 / 山地斜面等,5,1989,0.002513826043237808
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830305_1_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 1 / 氾濫平野・海岸平野,2,1989,0.001005530417295123
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830305_1_LF_CLASS::自然堤防,多摩川 / basin 1 / 自然堤防,1,1989,5.027652086475615e-4
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830305_20_LF_CLASS::台地・段丘,多摩川 / basin 20 / 台地・段丘,12,1989,0.006033182503770739
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830305_20_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 20 / 氾濫平野・海岸平野,2,1989,0.001005530417295123
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830305_21_LF_CLASS::台地・段丘,多摩川 / basin 21 / 台地・段丘,1,1989,5.027652086475615e-4
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830305_21_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 21 / 氾濫平野・海岸平野,1,1989,5.027652086475615e-4
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830305_22_LF_CLASS::台地・段丘,多摩川 / basin 22 / 台地・段丘,11,1989,0.005530417295123178
general_activity,He,6,watersystem_x_unit_basin_x_landform,B_830305_22_LF_CLASS::山地斜面等,多摩川 / basin 22 / 山地斜面等,81,1989,0.04072398190045249
