place_id,weight_set,w_presence,w_run,w_gapfree,continuity_index,rank_desc,top_n,top_fraction_flag
13114000800,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13114000900,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13114001000,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13114001100,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13114001200,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13114001300,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13114001400,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13114001500,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13114001600,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13114001700,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13114001900,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13114002000,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13114002200,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13114002300,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13114002400,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13114002600,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13114003100,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13114003200,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13114003300,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13114003400,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13114003500,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13114003700,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13114003800,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13114003900,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13114004000,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13114004100,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13114004300,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13114004500,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13114004600,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13114004800,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13114004900,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13114005000,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13114005100,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13114005200,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13114005500,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13114005600,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13114005700,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13114005800,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13114005900,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13114006000,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13114006100,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13114006200,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13114006300,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13114006400,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13114006600,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13114007100,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13114007300,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13114007400,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13114007600,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13114007800,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13114008000,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13114008500,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13114008700,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13114008800,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13114008900,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13114009100,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13114009200,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13114009500,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13114009600,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13114010200,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115000100,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115000900,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115001000,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115001100,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115001200,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115001300,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115001900,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115002100,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115002200,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115002700,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115002800,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115002900,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115003000,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115003200,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115003300,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115003400,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115003800,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115003900,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115004000,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115004100,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115004200,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115004300,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115005100,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115005200,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115005700,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115005800,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115006100,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115007700,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115007900,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115008200,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115008600,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115008700,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115009000,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115009300,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115009400,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115009500,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115010200,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115010300,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115010400,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115010500,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115010600,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115010700,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115011100,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115011700,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115011800,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115012000,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115012500,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115012700,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115012800,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115013000,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115013100,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115013200,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115013500,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115013600,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115013700,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115013800,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115013900,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115014200,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115014400,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115014500,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115014600,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115014700,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115014800,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115014900,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115015000,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115015400,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115015600,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115015700,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115015800,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115015900,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115016100,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115016300,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115016900,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115017000,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115017200,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115017700,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115017800,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115017900,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115018300,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115018600,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13115018800,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13116000900,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13116001000,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13116001300,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13116001700,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13117000200,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13117000600,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13117000700,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13117001000,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13117001100,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13117001400,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13117001600,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13117002000,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13117002100,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13117002200,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13117002300,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13117002400,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13117002600,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13117002800,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13117003300,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13117003400,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13117003600,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13117003700,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13117003800,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13117004102,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13117004103,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13117004104,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13117004105,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13117004500,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13117004600,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13117005100,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13118000100,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13118000600,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13119000400,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13119001000,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13119001500,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13119001900,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13119002000,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13119003000,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13119003200,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13119003700,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13119004400,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13119004800,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13119006800,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13119006900,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13119007000,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13119007200,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13119008000,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13119008600,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13119008700,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13119009000,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13119009500,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13119009700,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13119010300,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13119011000,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13119011400,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13119011600,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13119011700,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13119012000,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13119012300,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13119012500,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13119012700,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13119012900,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13119013000,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13119013200,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13119013500,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13119014100,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13119015100,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13119015800,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13119016300,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13119016500,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13119016900,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13119017300,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13119017400,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13119017800,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13120000500,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13120000900,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13120001600,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13120002100,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13120002300,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13120002400,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13120002500,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13120002600,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13120003000,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13120003600,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13120004900,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13120005800,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13120005900,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13120006100,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13120006200,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13120007000,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13120007200,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13120007500,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13120007600,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13120007800,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13120007900,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13120008000,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13120008100,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13120008200,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13120009300,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13120009500,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13120010200,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13120010400,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13120010600,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13120011200,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13120011300,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13120011900,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13120012200,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13120012300,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13120012600,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13120014900,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13120015300,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13121000400,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13121000500,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13121001000,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13121001001,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13121001002,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13121001003,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13121001100,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13121001200,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13121001400,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13121002100,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13121002200,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13121002400,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13121002500,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13121002600,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13121002700,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13122000200,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13122000600,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13122000700,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13122001000,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13122001100,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13122001200,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13122001300,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13122001400,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13122001700,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13122002500,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13122002700,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13122002900,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13123000200,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13123000300,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13123000500,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13123000700,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13123000800,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13123000900,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13123001200,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13201000100,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13201000200,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13201000300,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13201000400,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13201000500,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13201000600,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13201000700,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13201000800,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13201000900,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13201001000,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13201001100,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13201001200,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13201001300,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13201001400,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13201001500,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13201001800,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13201002100,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13201002400,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13201002800,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13201003000,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13201003100,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13201003700,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13201004300,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13201004400,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13201004800,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13201005100,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13201005200,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13201005500,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13201006200,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13201006800,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13201007302,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13201007306,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13201007307,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13201008100,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13201008900,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13201009500,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13201010400,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13201011100,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13201011900,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13201012200,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13201012800,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13201013100,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13201013300,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13201013700,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13201014100,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
13201014600,run_heavy,0.25,0.55,0.2,0.14285714285714285,2869,563,FALSE
