place_id,continuity_weight_mean,continuity_weight_sd,continuity_weight_min,continuity_weight_max,continuity_weight_range
13103004300,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13103004400,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13103004500,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13103004600,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13103004800,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13103004900,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13103005000,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13103005100,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13103005200,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13103005400,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13103005600,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13103005700,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13103006000,0.5077380952380952,0.013586562155372982,0.4857142857142857,0.5214285714285714,0.03571428571428564
13103006100,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13103006400,0.5987619047619047,0.028764427514717462,0.5514285714285714,0.6228571428571429,0.07142857142857151
13103006500,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13103006600,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13103006700,0.20028571428571426,0.01279349324413606,0.18428571428571427,0.21999999999999997,0.0357142857142857
13103006800,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13103006900,0.42857142857142855,3.925231146709438e-17,0.42857142857142855,0.4285714285714286,5.551115123125783e-17
13103007000,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13103007100,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13103007400,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13103007500,0.8571428571428571,7.850462293418876e-17,0.8571428571428571,0.8571428571428572,1.1102230246251565e-16
13103008700,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13103009800,0,0,0,0,0
13103009900,0.42857142857142855,3.925231146709438e-17,0.42857142857142855,0.4285714285714286,5.551115123125783e-17
13103010000,0.7142857142857143,9.614813431917819e-17,0.7142857142857142,0.7142857142857144,2.220446049250313e-16
13103010900,0.2857142857142857,0,0.2857142857142857,0.2857142857142857,0
13103011500,0.5018095238095238,0.013016647286300859,0.48142857142857143,0.5171428571428571,0.0357142857142857
13103011800,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13103011900,0,0,0,0,0
13103012300,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13103013300,0.36158730158730157,0.013239941251518571,0.3404761904761905,0.3761904761904762,0.0357142857142857
13103014500,0.2857142857142857,0,0.2857142857142857,0.2857142857142857,0
13103014901,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13103015600,0.8571428571428571,7.850462293418876e-17,0.8571428571428571,0.8571428571428572,1.1102230246251565e-16
