JASID,LGC,Site_no,SiteName_furigana,SiteName_original,Address,Chronology,SiteType,ArchaeologicalFeatures,MajorArtefacts,Lon,Lat,LGCCheck,TownCheck,OverallCheck,AddressCandidates,DictionaryCandidates,PointBoundaryLGC,PointBoundaryTown,MatchedAddressCandidate,MatchedBoundaryTown,NormalizedLGC,SourceRowNumber
13201007304,13201,73,うつぎだいいせきぐんでぃーちく,宇津木台遺跡群D地区,八王子市 宇津木町,[旧石器時代][奈良時代],集落・塚（経塚）,[旧石器時代]]遺物集中 炭化物集中 [縄文時代]住居 集石 集石土坑 炉穴 焼土 陥し穴 土坑 [古墳時代]住居 土坑 円形土坑 [平安時代]住居 集石 土坑 円形土坑 井戸 [中世]井戸 地下式横穴 溝 [中世][近世]掘立柱建物 集石土坑 墓壙 配石,ナイフ形石器 尖頭器 石刃 台形石器 削器 礫器 敲石 磨石 石核 縄文土器 礫器 磨石 スタンプ形石器 土師器 須恵器 支脚 鉄器 紡錘車 土玉 陶磁器 燈明皿 砥石 石臼 農工具 金具 煙管 ガラス瓶 くし 仏具 数珠 碁石 石盤 土人形 銭貨 板碑 五輪塔 墓石 人骨,139.3594077,35.68621577,Match,Mismatch,TownMismatch,宇津木町,宇津木町,13201,久保山町一丁目,,,13201,2636
13201007305,13201,73,うつぎだいいせきぐんいーちく,宇津木台遺跡群E地区,八王子市 宇津木町　 石川町,[縄文時代（早期〜後期）][古墳時代][平安時代],集落,[縄文時代]住居　集石土坑　炉穴　焼土　土坑　[時代不明]土坑　配石墓　溝状遺構,縄文土器　打斧　磨斧　礫器　石槍　石鏃　掻器　石皿　磨石　スタンプ形石器　抉入磨石　凹石　剥片　焼礫　土師器　須恵器　陶器　釘　銭貨,139.3574425,35.68314349,Match,Mismatch,TownMismatch,宇津木町｜石川町,宇津木町｜石川町,13201,久保山町二丁目,,,13201,2637
13201007306,13201,73,うつぎだいいせきぐんえふちく,宇津木台遺跡群F地区,八王子市 宇津木町,[縄文時代（早期〜中期）],集落,[縄文時代]住居　集石土坑　炉穴　土坑,縄文土器　打斧　磨石　剥片,139.3556099,35.68552178,Match,Mismatch,TownMismatch,宇津木町,宇津木町,13201,久保山町二丁目,,,13201,2638
13201007307,13201,73,うつぎだいいせきぐんじーちく,宇津木台遺跡群G地区,八王子市 宇津木町,[縄文時代（早期〜中期）],集落,[縄文時代]炉穴 焼土 陥し穴 土坑,縄文土器 打斧 礫器 石皿 磨石 スタンプ形石器 抉入磨石 敲石,139.3572438,35.68528391,Match,Mismatch,TownMismatch,宇津木町,宇津木町,13201,久保山町二丁目,,,13201,2639
13201007309,13201,73,うつぎだいいせきぐんあいちく,宇津木台遺跡群I地区,八王子市 宇津木町　 平町,[縄文時代（早期〜晩期）][弥生時代（前期〜中期）][弥生時代][奈良時代][平安時代][近世],集落,[縄文時代]住居　集石土坑　炉穴　焼土　陥し穴　土坑　[古墳時代]住居　[奈良時代]住居　円形土坑　[平安時代]住居　[近世]土坑　[時代不明]土坑,縄文土器　打斧　磨斧　礫器　石鏃　掻器　石錐　石錘　石皿　磨石　スタンプ形石器　抉入磨石　凹石　弥生土器　土師器　須恵器　土製支脚　砥石　刀子　編み石　玉類,139.3600107,35.68919754,Match,Mismatch,TownMismatch,宇津木町｜平町,宇津木町｜平町,13201,久保山町二丁目,,,13201,2641
13201007310,13201,73,うつぎだいいせきぐんじぇいちく,宇津木台遺跡群J地区,八王子市 平町,[縄文時代（早期〜晩期）][古墳時代][奈良時代][平安時代][近世],集落,[縄文時代]集石　集石土坑　土坑　[古墳時代]住居　[奈良時代]住居　[平安時代]住居　[古墳時代][奈良時代][平安時代]土坑　[近世]柱穴　[時代不明]住居　建物　溝状遺構,縄文土器　打斧　礫器　石鏃　掻器　石錐　石皿　磨石　土師器　須恵器　陶器（灰釉）　磁器　支脚　砥石　編み石　鉄鎌　鉄釘　鉄鏃　陶製紡錘車　土錘　鞴羽口　土製品　鉄滓　木製品（鋤）,139.3631006,35.69005942,Match,Mismatch,TownMismatch,平町,平町,13201,久保山町一丁目,,,13201,2642
13201007311,13201,73,うつぎだいいせきぐんけーちく（こみやこふん）,宇津木台遺跡群K地区（小宮古墳）,八王子市 宇津木台 小宮町,[縄文時代（早期〜中期・晩期）][弥生時代][古墳時代][平安時代],集落・墳墓（円墳）・墓地,円墳 [縄文時代]住居 集石 集石土坑 土坑 [古墳時代]横穴式石室 [平安時代]火葬墓,縄文土器 打斧 磨斧 礫器 石鏃 掻器 石錐 ピエス・エスキーユ 石皿 磨石 敲石 剥片 弥生土器 須恵器 鉄釘 鉄製品,139.3613216,35.68504011,Match,Mismatch,TownMismatch,宇津木台｜小宮町,小宮町,13201,久保山町一丁目,,,13201,2643
13201007312,13201,73,うつぎだいいせきぐんえるちく,宇津木台遺跡群L地区,八王子市 宇津木台,[縄文時代（早期〜晩期）][古墳時代][平安時代],集落,[縄文時代]集石土坑　[古墳時代]住居　[平安時代]住居　[時代不明]集石　焼土　土坑,縄文土器　打斧　礫器　石鏃　掻器　石皿　磨石　抉入磨石　凹石　敲石　石製品　焼礫　土師器　須恵器　鉄鎌　鉄鏃　刀子　砥石　紡錘車　支脚　鞴羽口　玉　勾玉　轡　銅製品　土製品,139.3571393,35.68605414,Match,Mismatch,TownMismatch,宇津木台,,13201,久保山町二丁目,,,13201,2644
13201007313,13201,73,うつぎだいいせきぐんえむちく,宇津木台遺跡群M地区,八王子市 小宮町 石川町,[縄文時代（早期〜後期）][弥生時代][平安時代],集落,[縄文時代]集石 炉穴 焼土 陥し穴 土坑 [弥生時代]土坑 [中世]溝状遺構,縄文土器 打斧 磨斧 礫器 石鏃 石皿 磨石 スタンプ形石器 抉入磨石 凹石 敲石 弥生土器,139.3596609,35.68377806,Match,Mismatch,TownMismatch,小宮町｜石川町,小宮町｜石川町,13201,久保山町一丁目,,,13201,2645
13201007314,13201,73,うつぎだいいせきぐんえぬちく,宇津木台遺跡群N地区,八王子市 小宮町,[縄文時代（早期〜前期）][古墳時代][近世],集落,[縄文時代]住居 集石 集石土坑 土坑 [古墳時代]住居,縄文土器 打斧 石鏃 石皿 磨石 抉入磨石 剥片石器 土製円板 陶器（灰釉・天目） ホウロク 石臼,139.3628538,35.68709647,Match,Mismatch,TownMismatch,小宮町,小宮町,13201,久保山町一丁目,,,13201,2646
13201009800,13201,98,やのがようし,谷野瓦窯址,八王子市 谷野町,[奈良時代][平安時代],窯跡,,土師器　須恵器　記銘瓦　丸瓦　軒丸瓦　平瓦　軒平瓦　せん　木炭,139.3249713,35.68343114,Match,Mismatch,TownMismatch,谷野町,谷野町,13201,みつい台二丁目,,,13201,2665
13201009900,13201,99,くらぼねやまいせき,鞍骨山遺跡,八王子市 谷野町,[縄文時代（早期〜後期）][弥生時代][平安時代],集落,[縄文時代]住居　土坑　[弥生時代]住居　[平安時代]住居　[時代不明]集石,縄文土器　打斧　磨斧　礫器　石鏃　石皿　磨石　砥石　けつ状耳飾　弥生土器　土師器　須恵器　ミニチュア土製品　瓦　炭化物,139.3273745,35.68295707,Match,Mismatch,TownMismatch,谷野町,谷野町,13201,みつい台一丁目,,,13201,2666
13201013000,13201,130,ごしょみずいせき,御所水遺跡,八王子市 台町二丁目　 散田東町,[縄文時代（早期〜後期）][弥生時代（後期）][奈良時代][平安時代][近世],集落,[縄文時代]住居　[弥生時代]住居,縄文土器　石槍　石鏃　石皿　土製耳飾　炭化種子　弥生土器　磨斧,139.316418,35.65115975,Match,Mismatch,TownMismatch,台町二丁目｜散田東町,台町二丁目｜東町,13201,散田町二丁目,,,13201,2690
13201014600,13201,146,てらだいせきぐんNo.3いせき,寺田遺跡群No.3遺跡,八王子市 寺田町,[縄文時代（早期〜後期）],包蔵地,[縄文時代]土坑,縄文土器　打斧　礫器　石鏃　掻器　磨石　敲石,139.3113484,35.62210508,Match,Mismatch,TownMismatch,寺田町,寺田町,13201,大船町,,,13201,2706
13201017805,13201,178,ごてんやまかまあとぐんNo.5,御殿山窯跡群No.5,八王子市 宇津貫町,[平安時代],窯跡,[平安時代]窯体　灰原,須恵器　瓦,139.3247471,35.62215842,Match,Mismatch,TownMismatch,宇津貫町,宇津貫町,13201,七国六丁目,,,13201,2738
13201017806,13201,178,ごてんやまかまあとぐんNo.6,御殿山窯跡群No.6,八王子市 宇津貫町,[平安時代],窯跡,[平安時代]窯体　灰原　粘土採掘坑,須恵器　瓦,139.3261646,35.61908632,Match,Mismatch,TownMismatch,宇津貫町,宇津貫町,13201,七国二丁目,,,13201,2739
13201017807,13201,178,ごてんやまかまあとぐんNo.7,御殿山窯跡群No.7,八王子市 宇津貫町,[平安時代],窯跡,13基　[平安時代]窯体　灰原,須恵器　瓦,139.3276678,35.61681898,Match,Mismatch,TownMismatch,宇津貫町,宇津貫町,13201,七国三丁目,,,13201,2740
13201017835,13201,178,ごてんやまかまあとぐんNo.35,御殿山窯跡群No.35,八王子市 宇津貫町,[平安時代],窯跡,[平安時代]窯体　灰原,須恵器　瓦,139.330678,35.61744185,Match,Mismatch,TownMismatch,宇津貫町,宇津貫町,13201,七国一丁目,,,13201,2758
13201017836,13201,178,ごてんやまかまあとぐんNo.36,御殿山窯跡群No.36,八王子市 宇津貫町,[平安時代],窯跡,窯3基　[平安時代]窯体　灰原　遺物集中地点,須恵器　瓦,139.3256859,35.61766397,Match,Mismatch,TownMismatch,宇津貫町,宇津貫町,13201,七国三丁目,,,13201,2759
13201017845,13201,178,ごてんやまかまあとぐんNo.45,御殿山窯跡群No.45,八王子市 宇津貫町,[平安時代],窯跡,[平安時代]窯体　灰原　竪穴状遺構　配石遺構,須恵器　瓦　小壺,139.3289406,35.61755712,Match,Mismatch,TownMismatch,宇津貫町,宇津貫町,13201,七国一丁目,,,13201,2763
13201017846,13201,178,ごてんやまかまあとぐんNo.46,御殿山窯跡群No.46,八王子市 宇津貫町,[平安時代],窯跡,[平安時代]窯体　竪穴状遺構,須恵器　瓦,139.3301286,35.6220747,Match,Mismatch,TownMismatch,宇津貫町,宇津貫町,13201,七国一丁目,,,13201,2764
13201017847,13201,178,ごてんやまかまあとぐんNo.47,御殿山窯跡群No.47,八王子市 宇津貫町,[平安時代],窯跡,窯3基　[平安時代]窯体　灰原,須恵器　瓦　四耳壺,139.3293393,35.6211536,Match,Mismatch,TownMismatch,宇津貫町,宇津貫町,13201,七国一丁目,,,13201,2765
13201017850,13201,178,ごてんやまかまあとぐんNo.50,御殿山窯跡群No.50,八王子市 宇津貫町,[平安時代],窯跡,[平安時代]窯体　灰原,須恵器　瓦,139.3312852,35.62101782,Match,Mismatch,TownMismatch,宇津貫町,宇津貫町,13201,七国一丁目,,,13201,2767
13201017851,13201,178,ごてんやまかまあとぐんNo.51,御殿山窯跡群No.51,八王子市 宇津貫町,[平安時代],窯跡,[平安時代]灰原　窯体,須恵器　瓦,139.3315706,35.61995367,Match,Mismatch,TownMismatch,宇津貫町,宇津貫町,13201,七国一丁目,,,13201,2768
13201017857,13201,178,ごてんやまかまあとぐんNo.57,御殿山窯跡群No.57,八王子市 宇津貫町,[平安時代],窯跡,窯7基　[平安時代]窯体　灰原　竪穴状遺構,須恵器　瓦,139.3280357,35.61843046,Match,Mismatch,TownMismatch,宇津貫町,宇津貫町,13201,七国三丁目,,,13201,2770
13201017858,13201,178,ごてんやまかまあとぐんNo.58,御殿山窯跡群No.58,八王子市 宇津貫町,[縄文時代][平安時代],窯跡,窯3基　[縄文時代]土坑　[平安時代]窯体　灰原　竪穴状遺構　ロクロピット,須恵器,139.329306,35.61831883,Match,Mismatch,TownMismatch,宇津貫町,宇津貫町,13201,七国一丁目,,,13201,2771
13201017859,13201,178,ごてんやまかまあとぐんNo.59,御殿山窯跡群No.59,八王子市 宇津貫町,[平安時代],窯跡,[平安時代]灰原,須恵器,139.3198976,35.61571144,Match,Mismatch,TownMismatch,宇津貫町,宇津貫町,13201,七国三丁目,,,13201,2772
13201017860,13201,178,ごてんやまかまあとぐんNo.60,御殿山窯跡群No.60,八王子市 宇津貫町,[平安時代],窯跡,[平安時代]灰原,須恵器,139.3195147,35.61534686,Match,Mismatch,TownMismatch,宇津貫町,宇津貫町,13201,七国三丁目,,,13201,2773
13201017865,13201,178,ごてんやまかまあとぐんNo.65,御殿山窯跡群No.65,八王子市 宇津貫町,[平安時代],窯跡,,須恵器,139.3448918,35.62053962,Match,Mismatch,TownMismatch,宇津貫町,宇津貫町,13201,鑓水,,,13201,2777
13201017866,13201,178,ごてんやまかまあとぐんNo.66,御殿山窯跡群No.66,八王子市 宇津貫町,[平安時代],窯跡,[平安時代]窯体　灰原,須恵器　瓦,139.3252878,35.61668829,Match,Mismatch,TownMismatch,宇津貫町,宇津貫町,13201,七国三丁目,,,13201,2778
13201017867,13201,178,ごてんやまかまあとぐんNo.67,御殿山窯跡群No.67,八王子市 宇津貫町,[平安時代],窯跡,窯3基　[平安時代]窯体　灰原,須恵器　瓦,139.3281974,35.61735812,Match,Mismatch,TownMismatch,宇津貫町,宇津貫町,13201,七国三丁目,,,13201,2779
13201017868,13201,178,ごてんやまかまあとぐんNo.68,御殿山窯跡群No.68,八王子市 宇津貫町,[平安時代],窯跡,[平安時代]窯体,須恵器,139.3292703,35.61774886,Match,Mismatch,TownMismatch,宇津貫町,宇津貫町,13201,七国一丁目,,,13201,2780
13201017869,13201,178,ごてんやまかまあとぐんNo.69,御殿山窯跡群No.69,八王子市 宇津貫町,[平安時代],窯跡,[平安時代]窯体,須恵器,139.3295655,35.61713368,Match,Mismatch,TownMismatch,宇津貫町,宇津貫町,13201,七国一丁目,,,13201,2781
13201017870,13201,178,ごてんやまかまあとぐんNo.70,御殿山窯跡群No.70,八王子市 宇津貫町,[平安時代],窯跡,[平安時代]窯体,須恵器　瓦,139.3274863,35.61949189,Match,Mismatch,TownMismatch,宇津貫町,宇津貫町,13201,七国二丁目,,,13201,2782
13201017871,13201,178,ごてんやまかまあとぐんNo.71,御殿山窯跡群No.71,八王子市 宇津貫町,[平安時代],窯跡,[平安時代]窯体,須恵器,139.329854,35.61707903,Match,Mismatch,TownMismatch,宇津貫町,宇津貫町,13201,七国一丁目,,,13201,2783
13201017872,13201,178,ごてんやまかまあとぐんNo.72,御殿山窯跡群No.72,八王子市 宇津貫町,[平安時代],窯跡,[平安時代]窯体,須恵器,139.3287587,35.61732905,Match,Mismatch,TownMismatch,宇津貫町,宇津貫町,13201,七国一丁目,,,13201,2784
13201017873,13201,178,ごてんやまかまあとぐんNo.73,御殿山窯跡群No.73,八王子市 宇津貫町,[平安時代],窯跡,,須恵器,139.3265786,35.62232471,Match,Mismatch,TownMismatch,宇津貫町,宇津貫町,13201,七国二丁目,,,13201,2785
13201018000,13201,180,みなみはちおうじちくNo.44いせき,南八王子地区　No.44遺跡,八王子市 宇津貫町,[縄文時代（早期）][平安時代],集落,[縄文時代]炉穴　[平安時代]住居,縄文土器,139.3322434,35.6191292,Match,Mismatch,TownMismatch,宇津貫町,宇津貫町,13201,七国一丁目,,,13201,2786
13201019800,13201,198,,八王子市No.198遺跡,八王子市 鑓水,[縄文時代（早期〜前期・後期）],包蔵地,,縄文土器,139.3585228,35.62019576,Match,Mismatch,TownMismatch,鑓水,鑓水,13201,上柚木,,,13201,2798
13201024800,13201,248,たまにゅーたうんNo.486いせき,多摩ニュータウンNo.486遺跡,八王子市 上柚木,[近世],塚,,,139.3634387,35.60748939,Match,Mismatch,TownMismatch,上柚木,上柚木,13201,鑓水二丁目,,,13201,2845
13201025500,13201,255,たまにゅーたうんNo.218いせき,多摩ニュータウンNo.218遺跡,八王子市 上柚木,[弥生時代（中期）],包蔵地・塚,※町田市 No.880と一連の多摩ニュータウン遺跡,弥生土器,139.3649974,35.60862941,Match,Mismatch,TownMismatch,上柚木,上柚木,13201,鑓水二丁目,,,13201,2852
13201027100,13201,271,たまにゅーたうんNo.167いせき,多摩ニュータウンNo.167遺跡,八王子市 下柚木,[旧石器時代][縄文時代（前期）][平安時代][近世],包蔵地,[旧石器時代]]ユニット [縄文時代]集石 土坑 [近世]土坑 集石 井戸,ナイフ形石器 掻器 削器 彫器 石核 縄文土器 土師質土器 陶磁器 銭貨,139.3759485,35.6223473,Match,Mismatch,TownMismatch,下柚木,下柚木,13201,上柚木二丁目,,,13201,2867
