"JASID","LGC","Admin_no","Site_no","SiteName","SiteType","Note","P","J","Y","K","N","H","Ka","Na","Mu","Se","E","D","U","Lon","Lat"
11327002800,11327,28,28,"黒岩氏館跡","その他","",NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,139.2903058,35.9685434
11327002900,11327,28,29,"岡崎氏館跡","その他","",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,139.2926404,35.96559798
11327003000,11327,28,30,"越生氏館跡","その他","",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,139.2934175,35.96150602
11327003200,11327,28,32,"太田氏館跡","その他","",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,139.2675414,35.96918109
11327003300,11327,28,33,"山芝庵跡","その他","",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,139.2519058,35.95412937
11327003400,11327,28,34,"城山城跡","城跡","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,139.2323967,35.97404882
11327003500,11327,28,35,"河原遺跡","その他","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2978807,35.96478505
11327003600,11327,28,36,"山西遺跡","その他","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.298636,35.96042225
11327003700,11327,28,37,"大橋遺跡","その他","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.238556,35.969063
11327003800,11327,28,38,"高取城遺跡","その他","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2897439,35.96459054
11327003900,11327,28,39,"前唐沢遺跡","その他","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.3090692,35.95125964
11327004000,11327,28,40,"久保１遺跡","その他","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.3056703,35.95445572
11327004100,11327,28,41,"久保２遺跡","その他","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.3070436,35.95420559
11327004200,11327,28,42,"宮附遺跡","その他","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2956659,35.95334969
11327004300,11327,28,43,"大宮神社遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2975542,35.95454472
11327004400,11327,28,44,"滝合遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2981722,35.9552673
11327004500,11327,28,45,"台遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2953226,35.95690696
11327004600,11327,28,46,"入遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2896578,35.95471147
11327004700,11327,28,47,"山口遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2914949,35.95391928
11327004800,11327,28,48,"合遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2927024,35.9536541
11327004900,11327,28,49,"大山小円墳群","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2932517,35.9487904
11327005000,11327,28,50,"大屈田遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2985638,35.94930188
11327005100,11327,28,51,"柳原いせき","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.3147745,35.95956154
11327005200,11327,28,52,"竹林遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.310174,35.96356314
11327005300,11327,28,53,"八幡遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.3097287,35.96481151
11327005400,11327,28,54,"船久保遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.3119946,35.96600638
11327005500,11327,28,55,"ドウメキ遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.3149472,35.96086555
11327005600,11327,28,56,"三日市遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2956616,35.96893241
11327005700,11327,28,57,"外出遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.3010252,35.97725708
11327005800,11327,28,58,"鍛冶遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2946053,35.97681283
11327005900,11327,28,59,"松ノ木遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2916525,35.97764605
11327006000,11327,28,60,"房ノ後遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2924421,35.9803132
11327006100,11327,28,61,"如来戸遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2968367,35.9813967
11327006200,11327,28,62,"堀ノ内遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.296871,35.97847954
11327006300,11327,28,63,"押堀遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.3000296,35.97953529
11327006400,11327,28,64,"芝ノ木遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2985189,35.98375813
11327006500,11327,28,65,"桃島遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2884599,35.98248047
11327006600,11327,28,66,"堂ノ上遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2889731,35.98536095
11327006700,11327,28,67,"尼ヶ谷遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2878377,35.98748997
11327006800,11327,28,68,"柿枝遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2843014,35.98507309
11327006900,11327,28,69,"山ノ神戸遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2819325,35.98604541
11327007000,11327,28,70,"白根１遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2824475,35.98354514
11327007100,11327,28,71,"白根２遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2839925,35.98365626
11327007200,11327,28,72,"神名下遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2827908,35.98201716
11327007300,11327,28,73,"東養寺遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2816947,35.98274953
11327007400,11327,28,74,"谷ツ小円墳群","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.281963,35.97932382
11327007500,11327,28,75,"刺町遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2798383,35.98351736
11327007600,11327,28,76,"古池山田遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2738154,35.98538675
11327007700,11327,28,77,"馬場遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2733863,35.97513704
11327007800,11327,28,78,"根賀来美遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2809331,35.97590648
11327007900,11327,28,79,"町谷遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2957646,35.97143314
11327008000,11327,28,80,"夫婦岩岩陰遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2752047,35.96217552
11327008100,11327,28,81,"長久保石灰採掘場跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2826776,35.96412938
11327008200,11327,28,82,"高塚遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2659403,35.96219095
11327008300,11327,28,83,"北戸神遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.250456,35.96017001
11327008400,11327,28,84,"森ノ上遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.250559,35.96075358
11327008500,11327,28,85,"坊地遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2480356,35.960632
11327008600,11327,28,86,"西浦遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2407395,35.97252065
11327008700,11327,28,87,"坂元遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2403961,35.9699366
11327008800,11327,28,88,"姥ヶ谷遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.238556,35.969063
11327008900,11327,28,89,"ダイコウジ跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2769003,35.95240573
11327009000,11327,28,90,"紫ヲ子小円墳","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.3069478,35.96695114
11349410100,11349,41,NA,"衆生ヶ谷戸遺跡","","縄文中期、古墳、平安",NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,139.2963973,36.00286439
11349410200,11349,41,NA,"後久保遺跡","","縄文中期",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2950927,36.00936332
11349410300,11349,41,NA,"No.3遺跡","","平安",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,139.2914535,36.00797471
11349410400,11349,41,NA,"玉川小学校裏遺跡","","縄文",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2927924,36.00878011
11349410500,11349,41,NA,"根際遺跡","","縄文中期",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2933417,36.01151365
11349410600,11349,41,NA,"中野原遺跡","","縄文前期・中期、古墳、奈良、平安",NA,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,139.2813077,36.01415657
11349410700,11349,41,NA,"岩鼻遺跡","","縄文中期",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2819192,36.01864735
11349410800,11349,41,NA,"栗ヶ谷戸No.1遺跡","","縄文中期、古墳、奈良、平安、南北朝、室町、戦国",NA,1,NA,1,1,1,NA,1,1,1,NA,NA,NA,139.270905,36.02284822
11349410900,11349,41,NA,"穴田遺跡","","縄文中期、古墳",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2700124,36.02307036
11349411000,11349,41,NA,"栗ヶ谷戸No.3遺跡","","縄文中期、古墳、奈良、平安、南北朝、室町、戦国",NA,1,NA,1,1,1,NA,1,1,1,NA,NA,NA,139.2687785,36.02303471
11349411100,11349,41,NA,"玉川陣屋跡","","縄文、平安～江戸",NA,1,NA,NA,NA,1,1,1,1,1,1,NA,NA,139.2937194,36.01248564
11349411200,11349,41,NA,"中野遺跡","","縄文前期・中期、平安",NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,139.2800996,36.01120496
11349411300,11349,41,NA,"高谷遺跡","","縄文前期",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2609212,36.02118529
11349411400,11349,41,NA,"小山遺跡","","縄文早期・中期",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2790113,36.01496047
11349411500,11349,41,NA,"地家遺跡","","縄文中期、鎌倉、南北朝、室町",NA,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,139.2989379,36.01398527
11349411600,11349,41,NA,"明王院裏遺跡","","縄文中期",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2957229,36.02141006
11349411700,11349,41,NA,"亀の原窯跡","","平安",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,139.3124637,36.01442965
11349411800,11349,41,NA,"篩新田遺跡","","平安",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,139.3154785,36.01480132
11349411900,11349,41,NA,"伊勢の台遺跡","","縄文中期、平安",NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,139.3038253,36.00942225
11349412000,11349,41,NA,"原遺跡","","縄文中期、平安",NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,139.3057479,36.01383789
11349412100,11349,41,NA,"衆生ヶ谷戸遺跡","","縄文中期、古墳、平安",NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,139.2794982,36.01807813
11349412200,11349,41,NA,"小倉城跡","","戦国",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,139.2968559,36.03248865
11349412300,11349,41,NA,"堀の内遺跡","","縄文、鎌倉、南北朝、室町、戦国",NA,1,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,139.2963554,36.01449585
11349412600,11349,41,NA,"前田遺跡","","平安",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,139.3148803,36.01199619
11349412700,11349,41,NA,"坪ノ内遺跡","","縄文、平安、室町、戦国",NA,1,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,139.3036414,36.02326164
11349412800,11349,41,NA,"唐沢遺跡","","縄文中期",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.3018905,36.01700028
11349412900,11349,41,NA,"狐塚遺跡","","縄文中期、平安",NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,139.2976676,36.00694712
11349413000,11349,41,NA,"小倉遺跡","","縄文前期、平安、室町、戦国",NA,1,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,139.3069495,36.01157963
11349413100,11349,41,NA,"和田遺跡","","平安",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,139.3003112,36.03209151
11349413200,11349,41,NA,"地家遺跡No.2","","縄文中期",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.3034697,36.01801188
11349413300,11349,41,NA,"春日神社前遺跡","","縄文中期、鎌倉、南北朝、室町",NA,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,139.2990752,36.01515162
11349413500,11349,41,NA,"比良遺跡","","縄文早期",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2948968,36.01364881
11349413700,11349,41,NA,"仲井塚群","","江戸（不詳）",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,139.2691692,36.01528879
11349413800,11349,41,NA,"向山遺跡","","縄文",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2998305,35.99719821
11349413900,11349,41,NA,"薬師堂遺跡","","奈良、平安",NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,139.3024272,35.99936695
11349414000,11349,41,NA,"仲井遺跡","","縄文中期",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2978393,35.99855924
11349414100,11349,41,NA,"向原遺跡","","平安、鎌倉",NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,139.2995433,36.00342209
11349414200,11349,41,NA,"一ト市遺跡","","縄文中期、奈良、平安",NA,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,139.3021796,36.00286271
11349414300,11349,41,NA,"西山遺跡","","縄文早期",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.3042437,36.00517832
11349414400,11349,41,NA,"槍沢遺跡","","縄文早期・前期",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.3010508,36.00515055
11349414500,11349,41,NA,"大平遺跡","","縄文",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2773977,36.02045876
11349414600,11349,41,NA,"物見山遺跡","","戦国",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,139.2825132,36.02009777
11349414700,11349,41,NA,"谷遺跡","","縄文",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2826622,36.02737227
11349414800,11349,41,NA,"五明畑遺跡","","鎌倉、南北朝、室町、戦国、江戸",NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,139.2791726,36.02717192
11349414900,11349,41,NA,"山王山遺跡","","縄文、平安、戦国",NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,139.2645122,36.02028438
11349415000,11349,41,NA,"狢ヶ谷戸遺跡No.1遺跡","","平安",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,139.270824,36.0190269
11349415100,11349,41,NA,"狢ヶ谷戸遺跡No.2遺跡","","奈良、平安",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3019977,36.03736813
11349415200,11349,41,NA,"陣場山裏遺跡","","縄文前期",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.3083149,36.02004259
11349415300,11349,41,NA,"堂林遺跡","","縄文中期、奈良、平安",NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3069073,36.02051465
11349415400,11349,41,NA,"荒田遺跡","","奈良、平安",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3002964,36.0209021
11349415500,11349,41,NA,"坪ノ内No.2遺跡","","縄文",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.3049384,36.02113266
11349415600,11349,41,NA,"和田No.2遺跡","","縄文、奈良、平安",NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3012992,36.01421814
11349415700,11349,41,NA,"亀ノ原No.2遺跡","","縄文中期",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.3010932,36.01705067
11349415800,11349,41,NA,"五反田遺跡","","奈良、平安",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3040313,36.01680928
11349415900,11349,41,NA,"和田前遺跡","","縄文中期",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.3114814,36.01528194
11349416000,11349,41,NA,"破岩遺跡","","弥生中期、奈良、平安、鎌倉、南北朝",NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,139.3083762,36.00972968
11349416100,11349,41,NA,"坂上遺跡","","縄文中期",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.3099365,36.01822551
11349416200,11349,41,NA,"小市遺跡","","縄文前期",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2933197,36.00833913
11349416300,11349,41,NA,"田向遺跡","","縄文、奈良、平安",NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.30903,36.01385492
11349416400,11349,41,NA,"小北遺跡","","鎌倉、南北朝、室町、戦国",NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,139.2844732,36.02401757
11349416500,11349,41,NA,"平松下中道遺跡","","縄文中期",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2612335,36.02538105
11349416600,11349,41,NA,"北山遺跡","","縄文前期",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2584182,36.02568648
11349416700,11349,41,NA,"向山遺跡No.2","","縄文中期、平安",NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,139.2891865,36.0112427
11349416800,11349,41,NA,"栗ヶ谷戸No.4遺跡","","鎌倉、南北朝、室町",NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,139.2919889,36.01434953
11349416900,11349,41,NA,"槍沢東遺跡","","縄文前期",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.3023701,36.00113325
11349417000,11349,41,NA,"小松遺跡","","縄文早期・前期",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2672481,36.02354448
11349417100,11349,41,NA,"笹山遺跡","","縄文早期・前期",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.28456,36.02047071
11349417200,11349,41,NA,"寒風遺跡","","縄文",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2896672,36.01751142
11349417300,11349,41,NA,"長久保遺跡","","縄文早期・前期、平安",NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,139.2887047,36.01954194
11349417400,11349,41,NA,"八盃沢遺跡","","縄文早期",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2849748,36.01875843
11349417500,11349,41,NA,"向山北遺跡","","縄文",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2501153,36.02976452
11349417600,11349,41,NA,"大福寺境内遺跡","","縄文、平安",NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,139.2701877,36.01350694
11349417700,11349,41,NA,"大福寺東遺跡","","縄文前期・中期、鎌倉、南北朝、室町、戦国",NA,1,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,139.2985038,36.00077585
11349417800,11349,41,NA,"堀ノ館跡","","縄文、戦国",NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,139.2989025,36.03186186
11349420100,11349,42,NA,"螺向遺跡","","縄文中期",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2991945,36.03270003
11349420200,11349,42,NA,"八幡遺跡","","縄文早期～後期、室町",NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,139.262665,36.000122
11349420300,11349,42,NA,"美根遺跡","","縄文中期",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2659228,36.0039948
11349420400,11349,42,NA,"愛宕山遺跡","","縄文中期、平安",NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,139.2740253,36.00152287
11349420500,11349,42,NA,"愛宕山下遺跡","","縄文、平安",NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,139.2796727,36.00105603
11349420600,11349,42,NA,"江光山遺跡","","縄文早期～後期",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2777175,36.00275861
11349420700,11349,42,NA,"台遺跡","","縄文前期・中期、平安",NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,139.2902144,35.99862011
11349420800,11349,42,NA,"門林遺跡","","縄文前期",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2871932,36.00206425
11349420900,11349,42,NA,"原遺跡","","縄文中期",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2952613,36.00050885
11349421000,11349,42,NA,"川久保遺跡","","縄文中期",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2953986,36.00517495
11349421100,11349,42,NA,"沢口遺跡","","縄文中期",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2867282,36.00516129
11349421200,11349,42,NA,"白粉山遺跡","","縄文中期",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2703174,36.00946608
11349421300,11349,42,NA,"白粉山下遺跡","","縄文中期、平安",NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,139.2788318,36.01096576
11349421400,11349,42,NA,"於根遺跡","","縄文後期",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.260757,36.009304
11349421500,11349,42,NA,"女鹿岩遺跡","","縄文中期",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2579926,36.00657847
11349421600,11349,42,NA,"中瀬戸遺跡","","縄文前期",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2526719,36.00765881
11349421700,11349,42,NA,"平宿遺跡","","縄文中期・後期",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2725499,35.99253893
11349421800,11349,42,NA,"曲玉遺跡","","縄文",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2354176,36.00267088
11349421900,11349,42,NA,"旧慈光寺跡","","平安～江戸",NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,139.2276242,36.00069887
11349422000,11349,42,NA,"中尾原遺跡","","縄文中期・後期",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2308171,36.0090032
11349422100,11349,42,NA,"八幡平遺跡","","縄文中期・後期",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.235761,36.00083774
11349422200,11349,42,NA,"夏内遺跡","","縄文中期",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2370313,36.00039334
11349422300,11349,42,NA,"多武峰瓦塔遺跡","","平安～室町",NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,139.235849,35.99062536
11349422400,11349,42,NA,"日向根遺跡","","縄文後期",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2293335,35.98350189
11349422500,11349,42,NA,"堂場遺跡","","縄文早期・後期",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2209513,35.98124947
11349422700,11349,42,NA,"橋倉城","","戦国",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,139.2219469,35.97646516
11349423100,11349,42,NA,"市の川遺跡","","縄文後期・晩期",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.1853087,35.99035164
11212000100,11212,35,1,"高坂一番町遺跡","集落跡","",NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,139.4011859,36.00636925
11212000200,11212,35,2,"高坂館跡","古墳　城跡","",NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,139.4019871,36.00620461
11212000300,11212,35,3,"高坂二番町遺跡","集落跡","",NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,139.4025895,36.00497549
11212000400,11212,35,4,"高坂2号墳","古墳群　古墳","",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.4029142,36.00584025
11212000500,11212,35,5,"高坂13号墳","古墳群　古墳","",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.3986947,36.00048633
11212000600,11212,35,6,"高坂4号墳","古墳群　古墳","",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.4024752,36.00508252
11212000900,11212,35,9,"高坂5号墳","古墳群　古墳","",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.4017972,36.00458595
11212001000,11212,35,10,"高坂6号墳","古墳群　古墳","",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.4036322,36.00358105
11212001100,11212,35,11,"高坂三番町遺跡","集落跡","",NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,139.4037067,36.0025894
11212001300,11212,35,13,"高坂7号墳","古墳群　古墳","",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.4042811,36.00297274
11212001400,11212,35,14,"高坂弐番町西遺跡","集落跡","",NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,139.3984971,36.00536531
11212001600,11212,35,16,"高坂3号墳","古墳群　古墳","",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.3987203,36.0049626
