fid,JASID,SiteName,Lon,Lat,P,J,Y,K,N,H,M,Alt,属性1
"2635","11242004500",向山塚群,139.3217903,35.88278881,"0","0","0","0","0","0","1",126.300003051758,ローム台地
"2636","11242004600",高根塚群,139.3241135,35.88441024,"0","0","0","0","0","0","1",120.300003051758,ローム台地
"2637","11242004700",高根塚群,139.3244053,35.88410427,"0","0","0","0","0","0","1",122.400001525879,ローム台地
"2638","11242004800",高根塚群,139.32468,35.88384001,"0","0","0","0","0","0","1",122.300003051758,ローム台地
"2639","11242004900",高根塚群,139.3250405,35.88346449,"0","0","0","0","0","0","1",122.5,ローム台地
"2640","11242005000",高根塚群,139.3253323,35.88328369,"0","0","0","0","0","0","1",121.699996948242,ローム台地
"2641","11242005100",高根塚群,139.3255039,35.88303334,"0","0","0","0","0","0","1",120.300003051758,ローム台地
"2642","11242005200",高根塚群,139.3255811,35.88280377,"0","0","0","0","0","0","1",121.300003051758,ローム台地
"2643","11242005300",おいせ塚,139.3262506,35.88274814,"0","0","0","0","0","0","1",117.599998474121,丘陵地
"2644","11242005400",高根塚群,139.3257871,35.88248388,"0","0","0","0","0","0","1",126.599998474121,丘陵地
"2645","11242005500",高根塚群,139.3261048,35.88221274,"0","0","0","0","0","0","1",136.199996948242,丘陵地
"2646","11242005700",発桐塚,139.3275238,35.88280272,"0","0","0","0","0","0","1",153,丘陵地
"2647","11242005800",東谷塚,139.3297112,35.88423632,"0","0","0","0","0","0","1",125.199996948242,丘陵地
"2648","11242005900",東谷塚,139.3295739,35.88484828,"0","0","0","0","0","0","1",109.099998474121,ローム台地
"2649","11242006000",大日向遺跡,139.3281045,35.88252561,"0","1","0","0","0","0","0",152.800003051758,丘陵地
"2650","11242006100",南中沢遺跡,139.3767204,35.88598717,"0","1","0","1","0","0","0",70.0999984741211,ローム台地
"2651","11242006200",森ノ腰遺跡,139.3632674,35.88275174,"0","1","0","0","0","0","0",80,丘陵地
"2652","11242006300",馬引沢向原遺跡,139.3753601,35.87025336,"0","1","0","1","1","1","0",79.8000030517578,ローム台地
"2653","11242006400",東原遺跡,139.3234971,35.89080065,"0","1","0","1","0","0","0",81.1999969482422,低地
"2654","11242006500",高岡遺跡,139.3147923,35.89114144,"0","1","0","0","0","0","0",100,山地
"2655","11242006600",上ノ原遺跡,139.3117367,35.88911102,"0","1","0","1","0","0","0",101.900001525879,山地
"2656","11242006700",高岡瓦窯跡,139.3136936,35.89339432,"0","0","0","0","1","1","0",124.5,山地
"2657","11242006800",聖天院浦山廃寺跡,139.3105527,35.8988703,"0","0","0","0","0","0","0",160.300003051758,山地
"2658","11242006900",高麗本郷遺跡,139.3085271,35.88721664,"0","1","0","0","0","0","0",104.400001525879,山地
"2659","11242007000",横手関ノ入遺跡,139.2840481,35.88460199,"0","1","0","0","0","0","0",124.800003051758,山地
"2660","11242007100",高麗石器時代住居跡遺跡,139.3051156,35.88412726,"0","1","0","0","0","1","0",106.599998474121,山地
"2661","11242007200",女影ヶ原古戦場跡,139.3682829,35.89577631,"0","0","0","0","0","0","0",62,ローム台地
"2662","11242007300",大寺廃寺,139.3171651,35.91730004,"0","0","0","0","1","0","0",93.1999969482422,山地
"2663","11242007400",仙女が池の食虫植物群落,139.3514371,35.88399581,"0","0","0","0","0","0","0",82.9000015258789,丘陵地
"2664","11242007500",愛宕山遺跡,139.3455324,35.88641997,"0","0","0","0","0","0","1",99,丘陵地
"2665","11242007600",八船遺跡,139.2981483,35.88592377,"0","1","0","0","0","0","0",130.199996948242,山地
"2666","11242007700",上ノ原遺跡,139.3102026,35.88732493,"0","1","0","0","0","0","0",103.300003051758,山地
"2667","11242007800",西欠遺跡,139.3189064,35.89319529,"0","0","0","0","0","1","0",88.0999984741211,山地
"2668","11242007900",滝遺跡,139.3216016,35.90460518,"0","1","0","0","0","0","0",77.5,山地
"2669","11242008000",天神峯遺跡,139.3219425,35.91513816,"0","1","0","0","1","1","0",91.1999969482422,山地
"2670","11242008100",小別当遺跡,139.3198604,35.91559096,"0","0","0","0","1","1","0",93.3000030517578,山地
"2671","11242008200",西欠遺跡,139.3195622,35.89285389,"0","1","0","0","0","0","0",85.4000015258789,山地
"2672","11242008300",滝ノ前遺跡,139.323029,35.904107,"0","0","0","0","0","0","1",65.3000030517578,山地
"2673","11242008400",中台遺跡,139.3073368,35.88368342,"0","1","0","0","0","1","0",101.400001525879,山地
"2674","11242008600",馬場遺跡,139.3200761,35.8901145,"0","0","0","0","0","1","0",82.9000015258789,山地
"2675","11242008700",悪津遺跡,139.3253757,35.8907492,"0","0","0","0","0","1","0",76.0999984741211,低地
"2676","11242008800",中里遺跡,139.3274814,35.89039086,"0","1","0","0","0","1","0",81,低地
"2677","11242008900",小竹遺跡,139.3282912,35.89218159,"0","0","0","0","0","0","1",83.0999984741211,低地
"2678","11242009000",上野ヶ谷戸遺跡,139.3270541,35.90725356,"0","1","0","0","0","0","0",70.8000030517578,山地
"2679","11242009100",八幡遺跡,139.3295139,35.90890606,"0","1","0","0","0","0","0",71.1999969482422,山地
"2680","11242009200",久保遺跡,139.3355755,35.91659821,"0","1","0","0","0","0","0",59.0999984741211,低地
"2681","11242009300",和田遺跡,139.3316787,35.9105865,"0","1","0","1","0","0","0",70.0999984741211,低地
"2682","11242009400",稲荷道遺跡,139.3298948,35.89600705,"0","0","0","0","0","0","1",76.9000015258789,低地
"2683","11242009500",助殿林遺跡,139.3300976,35.9059028,"0","0","0","0","0","1","0",74.3000030517578,低地
"2684","11242009700",平谷遺跡,139.3058228,35.88597027,"0","1","0","0","0","0","0",93.1999969482422,山地
"2685","11242009800",亀竹遺跡,139.3025239,35.88518325,"0","1","0","0","0","0","0",94.9000015258789,山地
"2686","11242009900",栗原前遺跡,139.3215511,35.88689821,"0","0","0","0","0","1","0",89,ローム台地
"2687","11242010000",竹ノ内遺跡,139.3326295,35.887602,"0","0","0","0","0","1","0",84.6999969482422,ローム台地
"2688","11242010100",神明遺跡,139.3318055,35.89121786,"0","0","0","0","0","1","0",83.4000015258789,ローム台地
"2689","11242010200",稲荷遺跡,139.3348038,35.89530142,"0","1","0","0","0","1","0",80.4000015258789,ローム台地
"2690","11242010300",常木久保遺跡,139.3355018,35.89392792,"0","0","0","0","1","1","0",80.1999969482422,ローム台地
"2691","11242010400",宮ノ後遺跡,139.3363488,35.89190826,"0","0","0","0","0","1","0",79.6999969482422,ローム台地
"2692","11242010500",貝戸遺跡,139.3279885,35.887846,"0","1","0","0","1","1","0",84.9000015258789,ローム台地
"2693","11242010600",原ノ上遺跡,139.3312323,35.90371791,"0","1","0","0","0","1","0",74,ローム台地
"2694","11242010700",井尻遺跡,139.3257736,35.88701169,"0","1","0","0","0","0","0",88.8000030517578,ローム台地
"2695","11242010800",久保上遺跡,139.3383816,35.91847818,"0","1","0","0","0","0","0",61.9000015258789,ローム台地
"2696","11242010900",清水ノ上遺跡,139.3426071,35.92013076,"0","1","0","0","0","0","0",60.5999984741211,ローム台地
"2697","11242011000",愛宕久保遺跡,139.3460891,35.92281131,"0","1","0","0","0","0","0",57.2999992370605,ローム台地
"2698","11242011100",田波目前遺跡,139.3453449,35.92076291,"0","1","0","0","0","0","0",61,ローム台地
"2699","11242011200",嘶遺跡,139.3523519,35.91693161,"0","1","0","0","0","0","0",59.9000015258789,ローム台地
"2700","11242011300",新宿遺跡,139.3732011,35.90779723,"0","0","0","0","0","1","0",53.9000015258789,ローム台地
"2701","11242011400",拾石遺跡,139.3702941,35.90700115,"0","1","0","0","1","1","0",55.2000007629395,ローム台地
"2702","11242011500",王神遺跡,139.3679922,35.90674619,"0","0","0","0","0","1","0",57.5999984741211,ローム台地
"2703","11242011600",中王神遺跡,139.3653647,35.90634419,"0","0","0","0","0","1","0",59.5999984741211,ローム台地
"2704","11242011700",道光林遺跡,139.3626302,35.90491606,"0","0","0","0","0","1","0",60.7999992370605,ローム台地
"2705","11242011800",大黒ヶ谷戸遺跡,139.3573819,35.90316108,"0","1","0","0","0","1","0",65.5999984741211,ローム台地
"2706","11242011900",稲荷遺跡,139.3528844,35.90377288,"0","1","0","0","0","1","0",69.5999984741211,ローム台地
"2707","11242012000",稲荷遺跡,139.3504401,35.90291085,"0","1","0","0","0","1","0",70.8000030517578,ローム台地
"2708","11242012100",白幡遺跡,139.3528825,35.899472,"0","1","0","0","0","0","0",68.4000015258789,ローム台地
"2709","11242012200",大木下遺跡,139.3564467,35.90062868,"0","1","0","0","0","0","0",64,ローム台地
"2710","11242012300",古道遺跡,139.3666027,35.90068156,"0","0","0","0","0","1","0",62.5,ローム台地
"2711","11242012400",堀ノ内遺跡,139.370857,35.9031115,"0","0","0","0","0","1","0",57.9000015258789,ローム台地
"2712","11242012700",明婦遺跡,139.3428325,35.8957891,"0","1","0","0","0","0","0",75,ローム台地
"2713","11242012800",,139.3397048,35.89217597,"0","1","0","0","0","1","0",79.0999984741211,ローム台地
"2714","11242012900",,139.3480947,35.89621445,"0","1","0","0","0","0","0",72.5,ローム台地
"2715","11242013000",後耕地遺跡,139.346312,35.89488266,"0","1","0","0","0","1","0",73.6999969482422,ローム台地
"2716","11242013100",寺脇遺跡,139.375238,35.89992796,"0","1","0","0","0","0","0",60.2999992370605,ローム台地
"2717","11242013200",若宮遺跡,139.3670977,35.897575,"0","1","0","0","1","1","0",61.5,ローム台地
"2718","11242013300",上鋪遺跡,139.3613682,35.89371094,"0","0","0","0","0","1","0",71.9000015258789,ローム台地
"2719","11242013400",金子ヶ谷戸遺跡,139.3662344,35.89242515,"0","0","0","0","0","1","0",68.4000015258789,ローム台地
"2720","11242013500",宿東遺跡,139.3788246,35.90270777,"0","1","0","0","0","0","0",55.4000015258789,ローム台地
"2721","11242013600",宮ノ後遺跡,139.3836499,35.90272177,"0","1","0","0","0","0","0",51.4000015258789,ローム台地
"2722","11242013700",宮ノ後遺跡,139.3855877,35.90373319,"0","1","0","0","0","0","0",46.7000007629395,ローム台地
"2723","11242013800",西不動遺跡,139.3850892,35.9045617,"0","1","0","0","0","0","0",51,ローム台地
"2724","11242013900",柳久保遺跡,139.3682665,35.88514333,"0","0","0","0","0","1","0",75.5,ローム台地
"2725","11242014000",向原遺跡,139.365934,35.88546513,"0","1","0","0","0","1","0",74.9000015258789,丘陵地
"2726","11242014100",関場遺跡,139.3712029,35.88890277,"0","1","0","0","0","1","0",66.6999969482422,ローム台地
"2727","11242014200",宿方遺跡,139.3731785,35.8868687,"0","1","0","0","0","1","0",70,ローム台地
"2728","11242014300",東方遺跡,139.3719401,35.89034471,"0","1","0","0","0","1","0",63.0999984741211,ローム台地
"2729","11242014400",北中沢遺跡,139.3729335,35.89411875,"0","1","0","0","0","1","0",65.3000030517578,ローム台地
"2730","11242014500",谷津前遺跡,139.3752377,35.89699524,"0","1","0","0","0","0","0",59.9000015258789,ローム台地
"2731","11242014600",森ノ腰遺跡,139.3638361,35.88391841,"0","1","0","0","0","0","0",79.5,丘陵地
"2732","11242014700",西竹ノ内遺跡,139.3518835,35.8816607,"0","1","0","0","0","1","0",85.3000030517578,丘陵地
"2733","11242014800",山下遺跡,139.3595804,35.88266768,"0","1","0","0","0","0","0",76,ローム台地
"2734","11242014900",東竹ノ内遺跡,139.3578819,35.88084639,"0","1","0","0","0","0","0",78.1999969482422,ローム台地
"2735","11242015000",上ノ条遺跡,139.3621109,35.89014901,"0","1","0","0","0","0","1",63.7000007629395,ローム台地
"2736","11242015100",上ノ条遺跡,139.3610224,35.88920433,"0","0","0","0","0","1","0",64.4000015258789,ローム台地
"2737","11242015200",北竹ノ内遺跡,139.3589903,35.88691794,"0","0","0","0","0","0","0",69.6999969482422,丘陵地
"2738","11242015300",吉原遺跡,139.3609129,35.88530464,"0","1","0","0","0","0","0",68.3000030517578,ローム台地
"2739","11242015400",西佛遺跡,139.3624235,35.88577751,"0","1","0","0","0","0","0",76.4000015258789,ローム台地
"2740","11242015500",千丈ヶ谷遺跡,139.3534806,35.88583487,"0","1","0","0","0","0","0",76.5,丘陵地
"2741","11242015600",姥田遺跡,139.3534463,35.888922,"0","0","0","0","0","1","0",85.0999984741211,ローム台地
"2742","11242015700",姥田前遺跡,139.357308,35.88783583,"0","1","0","0","0","0","0",69.5,丘陵地
"2743","11242015800",上ノ条遺跡,139.3603256,35.88939802,"0","1","0","0","0","1","0",66.1999969482422,ローム台地
"2744","11242015900",昔田遺跡,139.3639105,35.89244535,"0","1","0","0","0","0","0",59.9000015258789,ローム台地
"2745","11242016000",上鋪遺跡,139.3601576,35.89289798,"0","0","0","0","0","1","0",70.4000015258789,ローム台地
"2746","11242016100",姥ヶ原遺跡,139.359026,35.89239834,"0","0","0","0","0","1","0",72.5999984741211,ローム台地
"2747","11242016200",姥ヶ原遺跡,139.357828,35.89173439,"0","0","0","0","0","1","0",71.5999984741211,ローム台地
"2748","11242016300",姥田遺跡,139.3559018,35.89014543,"0","0","0","0","0","1","0",70.9000015258789,ローム台地
"2749","11242016400",諏訪山遺跡,139.3682098,35.89494055,"0","1","0","0","0","0","0",64.1999969482422,ローム台地
"2750","11242016500",新屋敷遺跡,139.379038,35.88500094,"0","1","0","0","0","1","0",70.3000030517578,ローム台地
"2751","11242016600",下宿遺跡,139.3756806,35.88232744,"0","1","0","0","1","1","0",71.6999969482422,ローム台地
"2752","11242016700",西原遺跡,139.3726294,35.88032661,"0","0","0","0","0","1","0",76.5,ローム台地
"2753","11242016800",上沢遺跡,139.3725492,35.87800495,"0","0","0","0","0","1","0",74.0999984741211,ローム台地
"2754","11242016900",北ノ原遺跡,139.3690991,35.87546903,"0","1","0","0","0","0","0",81,ローム台地
"2755","11242017000",上沢台遺跡,139.3737983,35.87662176,"0","0","0","0","0","1","0",74.8000030517578,ローム台地
"2756","11242017100",上原遺跡,139.3760703,35.87267668,"0","1","0","0","0","1","0",76.1999969482422,ローム台地
"2757","11242017200",新林遺跡,139.3938142,35.8913141,"0","1","0","0","0","1","0",54.2999992370605,ローム台地
"2758","11242017300",下田遺跡,139.3958954,35.89611361,"0","1","0","0","0","0","0",49.5999984741211,ローム台地
"2759","11242017400",東久保遺跡,139.3948947,35.89943912,"0","1","0","0","0","0","0",49.2000007629395,ローム台地
"2760","11242017500",東久保遺跡,139.3946685,35.89822125,"0","0","0","0","0","1","0",47.9000015258789,ローム台地
"2761","11242017600",二反田遺跡,139.3876694,35.88820938,"0","1","0","0","0","1","0",60.4000015258789,ローム台地
"2762","11242017700",南遺跡,139.3900017,35.89078917,"0","1","0","0","0","1","0",55.0999984741211,ローム台地
"2763","11242017800",南遺跡,139.3913624,35.89364178,"0","0","0","0","0","1","0",53.4000015258789,ローム台地
"2764","11242017900",五反田遺跡,139.3899664,35.8846672,"0","1","0","0","0","0","0",65,ローム台地
"2765","11242018000",宮久保遺跡,139.3829093,35.88527049,"0","0","0","0","0","1","0",63.2000007629395,ローム台地
"2766","11242018100",下向山遺跡,139.385959,35.88308706,"0","0","0","0","1","1","0",60.4000015258789,ローム台地
"2767","11242018200",谷津遺跡,139.3878606,35.8945048,"0","0","0","0","1","1","0",59,ローム台地
"2768","11242018300",谷津南遺跡,139.38943,35.89377169,"0","1","0","0","1","1","0",56.4000015258789,ローム台地
"2769","11242018400",松葉遺跡,139.3912365,35.89664875,"0","1","0","0","0","0","1",55.4000015258789,ローム台地
"2770","11242018500",上猿ヶ谷戸遺跡,139.3898968,35.90729427,"0","0","0","0","1","1","0",45.2999992370605,ローム台地
"2771","11242018600",長山甲遺跡,139.3898396,35.90202129,"0","1","0","0","0","0","0",56,ローム台地
"2772","11242018700",西ノ久保遺跡,139.3887785,35.89849499,"0","1","0","0","0","0","0",59.2000007629395,ローム台地
"2773","11242018800",向山遺跡,139.3817656,35.88039878,"0","1","0","0","0","0","0",65.0999984741211,ローム台地
"2774","11242018900",青葉久保遺跡,139.3462009,35.88159718,"0","1","0","0","0","0","0",113.5,ローム台地
"2775","11242019000",向谷遺跡,139.3757089,35.8867853,"0","0","0","0","0","1","0",69.0999984741211,ローム台地
"2776","11242019100",小河原遺跡,139.3602882,35.89563209,"0","0","0","0","1","1","0",67.3000030517578,ローム台地
"2777","11242019200",前畑遺跡,139.3157937,35.88645357,"0","1","0","0","0","0","0",85.6999969482422,低地
"2778","11242019300",内村遺跡,139.3532393,35.89684872,"0","1","0","0","0","0","0",69.8000030517578,ローム台地
