row_id,place_id,activity_domain,phase_code,assignment_status,evidence_source,evidence_value,compatible_phases,evidence_body
1523,13112002000,monument,Ko,present,SiteType_unique_compatible_phase,横穴墓,Ko,NA
1524,13112002100,monument,Ko,present,SiteType_unique_compatible_phase,横穴墓,Ko,NA
1526,13112002300,general_activity,Ko,present,ArchaeologicalFeatures_tagged,[古墳時代]住居,Ko,住居
1526,13112002300,general_activity,NA,temporally_ambiguous,SiteType,集落,Pa;Jo;Ko;Na;He,NA
1527,13112002400,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
1527,13112002400,monument,Ko,present,ArchaeologicalFeatures_tagged,[古墳時代]横穴式石室,Ko,横穴式石室
1528,13112002500,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
1528,13112002500,monument,Ko,present,ArchaeologicalFeatures_tagged,[古墳時代]横穴式石室,Ko,横穴式石室
1529,13112002600,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
1529,13112002600,monument,Ko,present,ArchaeologicalFeatures_tagged,[古墳時代]周溝　墳丘　葺石,Ko,周溝　墳丘　葺石
1530,13112002801,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
1531,13112002802,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
1531,13112002802,monument,Ko,present,ArchaeologicalFeatures_single_observed_phase,円墳,Ko,円墳
1532,13112002803,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
1532,13112002803,monument,Ko,present,ArchaeologicalFeatures_single_observed_phase,円墳,Ko,円墳
1533,13112002804,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
1533,13112002804,monument,Ko,present,ArchaeologicalFeatures_single_observed_phase,円墳,Ko,円墳
1534,13112002805,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
1535,13112002806,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
1535,13112002806,monument,Ko,present,ArchaeologicalFeatures_single_observed_phase,前方後円墳?,Ko,前方後円墳?
1536,13112002807,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
1536,13112002807,monument,Ko,present,ArchaeologicalFeatures_tagged,[古墳時代]横穴式石室,Ko,横穴式石室
1537,13112002808,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
1538,13112002900,general_activity,He,present,ArchaeologicalFeatures_tagged,[平安時代]住居　,He,住居　
1538,13112002900,general_activity,Ko,present,ArchaeologicalFeatures_tagged,[古墳時代]住居　ピット　溝　,Ko,住居　ピット　溝　
1538,13112002900,general_activity,Me,present,ArchaeologicalFeatures_tagged,[中世]竪穴遺構　井戸　土坑　,Me,竪穴遺構　井戸　土坑　
1538,13112002900,general_activity,Na,present,ArchaeologicalFeatures_tagged,[奈良時代]掘立柱建物　,Na,掘立柱建物　
1538,13112002900,general_activity,NA,temporally_ambiguous,SiteType,集落,Jo;Ko;Na;He;Me,NA
1539,13112003000,general_activity,Jo,present,ArchaeologicalFeatures_tagged,[縄文時代]住居址　小竪穴　土坑　配石　,Jo,住居址　小竪穴　土坑　配石　
1539,13112003000,general_activity,Ko,present,ArchaeologicalFeatures_tagged,[古墳時代]住居址　溝　,Ko,住居址　溝　
1539,13112003000,general_activity,NA,temporally_ambiguous,SiteType,集落,Jo;Ya;Ko;Na;He;Me,NA
1540,13112003100,monument,Ko,present,SiteType_unique_compatible_phase,横穴墓,Ko,NA
1541,13112003200,general_activity,Jo,present,ArchaeologicalFeatures_tagged,[縄文時代]住居　集石　土坑　ピット群,Jo,住居　集石　土坑　ピット群
1541,13112003200,general_activity,NA,temporally_ambiguous,SiteType,集落,Jo;Ko,NA
1542,13112003301,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
1542,13112003301,monument,Ko,present,ArchaeologicalFeatures_tagged,[古墳時代]周溝　横穴式石室,Ko,周溝　横穴式石室
1543,13112003302,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
1543,13112003302,monument,Ko,present,ArchaeologicalFeatures_tagged,[古墳時代]横穴式石室,Ko,横穴式石室
1544,13112003303,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
1546,13112003700,general_activity,NA,temporally_ambiguous,SiteType,集落,Jo;Ya;Ko;Me,NA
1546,13112003700,institutional,Me,present,SiteType_unique_compatible_phase,城跡,Me,NA
1547,13112003800,general_activity,NA,temporally_ambiguous,SiteType,集落,Jo;Ko;Na;He;Me,NA
1548,13112003901,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
1548,13112003901,monument,Ko,present,ArchaeologicalFeatures_tagged,[古墳時代]横穴式石室,Ko,横穴式石室
1549,13112003902,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
1549,13112003902,monument,Ko,present,ArchaeologicalFeatures_tagged,[古墳時代]横穴式石室,Ko,横穴式石室
1550,13112003903,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
1550,13112003903,monument,Ko,present,ArchaeologicalFeatures_single_observed_phase,円墳?,Ko,円墳?
1551,13112003904,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
1552,13112003905,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
1552,13112003905,monument,Ko,present,ArchaeologicalFeatures_tagged,[古墳時代]横穴式石室,Ko,横穴式石室
1553,13112003906,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
1554,13112003907,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
1554,13112003907,monument,Ko,present,ArchaeologicalFeatures_single_observed_phase,円墳,Ko,円墳
1555,13112003908,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
1555,13112003908,monument,Ko,present,ArchaeologicalFeatures_single_observed_phase,円墳,Ko,円墳
1556,13112003909,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
1556,13112003909,monument,Ko,present,ArchaeologicalFeatures_tagged,[古墳時代]横穴式石室?,Ko,横穴式石室?
1557,13112004500,general_activity,NA,temporally_ambiguous,SiteType,集落,Pa;Ko;Na;He,NA
1557,13112004500,general_activity,NA,temporally_ambiguous,ArchaeologicalFeatures_tagged,[奈良〜平安時代]住居,Na;He,住居
1557,13112004500,monument,Ko,present,SiteType_unique_compatible_phase,横穴墓,Ko,NA
1558,13112004700,monument,Me,present,SiteType_unique_compatible_phase,その他(塚),Me,NA
1559,13112004800,general_activity,Jo,present,ArchaeologicalFeatures_tagged,[縄文時代]住居　集石　集石土坑　土坑　,Jo,住居　集石　集石土坑　土坑　
1559,13112004800,general_activity,Ko,present,ArchaeologicalFeatures_tagged,[古墳時代]住居　,Ko,住居　
1559,13112004800,general_activity,NA,temporally_ambiguous,SiteType,集落,Pa;Jo;Ya;Ko;Na;Me,NA
1560,13112004900,monument,Ko,present,SiteType_unique_compatible_phase,横穴墓,Ko,NA
1561,13112005000,monument,Ko,present,SiteType_unique_compatible_phase,横穴墓,Ko,NA
1562,13112005100,monument,Ko,present,SiteType_unique_compatible_phase,横穴墓,Ko,NA
1563,13112005200,general_activity,He,present,ArchaeologicalFeatures_tagged,[平安時代]住居　竪穴　,He,住居　竪穴　
1563,13112005200,general_activity,Jo,present,ArchaeologicalFeatures_tagged,[縄文時代]住居　集石　集石土坑　土坑　ピット　,Jo,住居　集石　集石土坑　土坑　ピット　
1563,13112005200,general_activity,NA,temporally_ambiguous,SiteType,集落,Pa;Jo;Ya;Ko;Na;He;Me,NA
1564,13112005300,general_activity,Jo,present,ArchaeologicalFeatures_tagged,[縄文時代]住居　,Jo,住居　
1564,13112005300,general_activity,NA,temporally_ambiguous,SiteType,集落,Jo;Me,NA
1565,13112005400,general_activity,He,present,ArchaeologicalFeatures_tagged,[平安時代]住居　井戸,He,住居　井戸
1565,13112005400,general_activity,NA,temporally_ambiguous,SiteType,集落,Jo;Ko;Na;He,NA
1566,13112005500,general_activity,Jo,present,SiteType_unique_compatible_phase,集落,Jo,NA
1569,13112005800,general_activity,Jo,present,ArchaeologicalFeatures_tagged,[縄文時代]住居　竪穴　土坑　ピット　,Jo,住居　竪穴　土坑　ピット　
1569,13112005800,general_activity,Me,present,ArchaeologicalFeatures_tagged,[中世]井戸　溝,Me,井戸　溝
1569,13112005800,general_activity,NA,temporally_ambiguous,SiteType,集落,Pa;Jo;Me,NA
1573,13112006200,general_activity,Jo,present,SiteType_unique_compatible_phase,集落,Jo,NA
1577,13112006600,general_activity,NA,temporally_ambiguous,SiteType,集落,Jo;Ya,NA
1579,13112006800,general_activity,Ko,present,ArchaeologicalFeatures_tagged,[古墳時代]住居 溝,Ko,住居 溝
1579,13112006800,general_activity,Ya,present,ArchaeologicalFeatures_tagged,[弥生時代]住居 竪穴 ,Ya,住居 竪穴 
1579,13112006800,general_activity,NA,temporally_ambiguous,SiteType,集落,Jo;Ya;Ko,NA
1580,13112007000,general_activity,NA,temporally_ambiguous,SiteType,集落,Pa;Jo,NA
1584,13112007500,general_activity,Jo,present,SiteType_unique_compatible_phase,集落,Jo,NA
1585,13112007600,general_activity,Jo,present,SiteType_unique_compatible_phase,集落,Jo,NA
1585,13112007600,general_activity,Jo,present,ArchaeologicalFeatures_tagged,[縄文時代]住居 掘立柱建物 竪穴 炉 焼土 土坑 ピット ,Jo,住居 掘立柱建物 竪穴 炉 焼土 土坑 ピット 
1587,13112007800,monument,Ko,present,SiteType_unique_compatible_phase,横穴墓,Ko,NA
1588,13112007900,general_activity,Jo,present,SiteType_unique_compatible_phase,集落,Jo,NA
1588,13112007900,general_activity,Jo,present,ArchaeologicalFeatures_tagged,[縄文時代]住居,Jo,住居
1594,13112008500,general_activity,Ko,present,ArchaeologicalFeatures_tagged,[古墳時代]住居 ,Ko,住居 
1594,13112008500,general_activity,NA,temporally_ambiguous,SiteType,集落,Jo;Ko;Me,NA
1594,13112008500,institutional,Me,present,SiteType_unique_compatible_phase,城館,Me,NA
1595,13112008600,general_activity,NA,temporally_ambiguous,SiteType,集落,Pa;Jo;Ya;Ko;He,NA
1597,13112008800,institutional,Me,present,SiteType_unique_compatible_phase,城館,Me,NA
1597,13112008800,institutional,Me,present,ArchaeologicalFeatures_single_observed_phase,※遺跡範囲のすべてが、東京都指定旧跡世田谷城跡となっています。,Me,※遺跡範囲のすべてが、東京都指定旧跡世田谷城跡となっています。
1600,13112009100,general_activity,Jo,present,SiteType_unique_compatible_phase,集落,Jo,NA
1604,13112009600,general_activity,Jo,present,ArchaeologicalFeatures_tagged,[縄文時代]住居 集石 屋外炉 炉穴 土坑 ,Jo,住居 集石 屋外炉 炉穴 土坑 
1604,13112009600,general_activity,NA,temporally_ambiguous,SiteType,集落,Pa;Jo,NA
1608,13112010500,general_activity,Jo,present,ArchaeologicalFeatures_tagged,[縄文時代]住居 土坑 ピット ,Jo,住居 土坑 ピット 
1608,13112010500,general_activity,NA,temporally_ambiguous,SiteType,集落,Pa;Jo;Ya;Ko;Na;He;Me,NA
1608,13112010500,general_activity,NA,temporally_ambiguous,ArchaeologicalFeatures_tagged,[弥生時代〜古墳時代]住居 ,Ya;Ko,住居 
1608,13112010500,general_activity,NA,temporally_ambiguous,ArchaeologicalFeatures_tagged,[奈良〜平安時代]住居 ,Na;He,住居 
1608,13112010500,institutional,Me,present,SiteType_unique_compatible_phase,城館,Me,NA
1609,13112010700,general_activity,He,present,ArchaeologicalFeatures_tagged,[平安時代]住居,He,住居
1609,13112010700,general_activity,Jo,present,ArchaeologicalFeatures_tagged,[縄文時代]住居 集石 炉穴 土坑 ピット ,Jo,住居 集石 炉穴 土坑 ピット 
1609,13112010700,general_activity,Ko,present,ArchaeologicalFeatures_tagged,[古墳時代]住居 円形周溝墓 ,Ko,住居 円形周溝墓 
1609,13112010700,general_activity,Ya,present,ArchaeologicalFeatures_tagged,[弥生時代]環濠 住居 方形周溝墓 墓壙 甕棺 溝状遺構 ,Ya,環濠 住居 方形周溝墓 墓壙 甕棺 溝状遺構 
1609,13112010700,general_activity,NA,temporally_ambiguous,SiteType,集落,Pa;Jo;Ya;Ko;Na;He;Me,NA
1609,13112010700,monument,Ko,present,ArchaeologicalFeatures_tagged,[古墳時代]住居 円形周溝墓 ,Ko,住居 円形周溝墓 
1609,13112010700,monument,Ya,present,ArchaeologicalFeatures_tagged,[弥生時代]環濠 住居 方形周溝墓 墓壙 甕棺 溝状遺構 ,Ya,環濠 住居 方形周溝墓 墓壙 甕棺 溝状遺構 
1610,13112010800,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
1610,13112010800,monument,Ko,present,ArchaeologicalFeatures_single_observed_phase,円墳,Ko,円墳
1611,13112010900,monument,Ko,present,SiteType_unique_compatible_phase,横穴墓,Ko,NA
1612,13112011000,monument,Ko,present,SiteType_unique_compatible_phase,横穴墓,Ko,NA
1613,13112011100,monument,Me,present,SiteType_unique_compatible_phase,塚,Me,NA
1614,13112011200,general_activity,Jo,present,ArchaeologicalFeatures_tagged,[縄文時代]住居 集石 土坑 ,Jo,住居 集石 土坑 
1614,13112011200,general_activity,Ko,present,ArchaeologicalFeatures_tagged,[古墳時代]住居 ,Ko,住居 
1614,13112011200,general_activity,Me,present,ArchaeologicalFeatures_tagged,[中世]掘立柱建物 井戸 ,Me,掘立柱建物 井戸 
1614,13112011200,general_activity,Ya,present,ArchaeologicalFeatures_tagged,[弥生時代]住居 溝 ,Ya,住居 溝 
1614,13112011200,general_activity,NA,temporally_ambiguous,SiteType,集落,Pa;Jo;Ya;Ko;Me,NA
1615,13112011300,monument,Ko,present,SiteType_unique_compatible_phase,横穴墓,Ko,NA
1616,13112011400,monument,Ko,present,SiteType_unique_compatible_phase,横穴墓,Ko,NA
1617,13112011500,general_activity,Ko,present,ArchaeologicalFeatures_tagged,[古墳時代]住居 ,Ko,住居 
1617,13112011500,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
1619,13112011700,general_activity,NA,temporally_ambiguous,SiteType,集落,Pa;Jo;Ya;Ko;Na;He;Me,NA
1620,13112011800,monument,Ko,present,SiteType_unique_compatible_phase,横穴墓,Ko,NA
1621,13112011900,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
1622,13112012000,monument,Ko,present,SiteType_unique_compatible_phase,横穴墓,Ko,NA
1623,13112012100,general_activity,Jo,present,ArchaeologicalFeatures_tagged,[縄文時代]住居 ピット ,Jo,住居 ピット 
1623,13112012100,general_activity,NA,temporally_ambiguous,SiteType,集落,Pa;Jo;Ko;Me,NA
1624,13112012300,general_activity,Jo,present,ArchaeologicalFeatures_tagged,[縄文時代]住居 集石 炉 土坑,Jo,住居 集石 炉 土坑
1624,13112012300,general_activity,NA,temporally_ambiguous,SiteType,集落,Pa;Jo;Me,NA
1625,13112012500,general_activity,Jo,present,SiteType_unique_compatible_phase,集落,Jo,NA
1625,13112012500,general_activity,Jo,present,SiteType_unique_compatible_phase,貝塚,Jo,NA
1625,13112012500,general_activity,Jo,present,ArchaeologicalFeatures_tagged,[縄文時代]住居,Jo,住居
1626,13112012600,monument,Ko,present,SiteType_unique_compatible_phase,横穴墓,Ko,NA
1627,13112012700,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
1628,13112012800,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
1628,13112012800,monument,Ko,present,ArchaeologicalFeatures_single_observed_phase,古墳周溝,Ko,古墳周溝
1629,13112012900,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
1630,13112013000,monument,Ko,present,SiteType_unique_compatible_phase,横穴墓群,Ko,NA
1631,13112013100,monument,Me,present,SiteType_unique_compatible_phase,その他(塚),Me,NA
1632,13112013200,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
1632,13112013200,monument,Ko,present,ArchaeologicalFeatures_single_observed_phase,円墳,Ko,円墳
1633,13112013300,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
1633,13112013300,monument,Ko,present,ArchaeologicalFeatures_single_observed_phase,円墳,Ko,円墳
1634,13112013400,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
1635,13112013500,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
1635,13112013500,monument,Ko,present,ArchaeologicalFeatures_single_observed_phase,円墳,Ko,円墳
1636,13112013600,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
1637,13112013700,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
1637,13112013700,monument,Ko,present,ArchaeologicalFeatures_tagged,[古墳時代]古墳周溝,Ko,古墳周溝
1638,13112013800,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
1639,13112013900,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
1639,13112013900,monument,Ko,present,ArchaeologicalFeatures_tagged,[古墳時代]古墳周溝,Ko,古墳周溝
1640,13112014000,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
1640,13112014000,monument,Ko,present,ArchaeologicalFeatures_single_observed_phase,円墳,Ko,円墳
1641,13112014100,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
1641,13112014100,monument,Ko,present,ArchaeologicalFeatures_single_observed_phase,円墳,Ko,円墳
1643,13112014300,general_activity,Jo,present,ArchaeologicalFeatures_tagged,[縄文時代]住居 竪穴 集石 集石土坑 焼土 土坑 ピット ,Jo,住居 竪穴 集石 集石土坑 焼土 土坑 ピット 
1643,13112014300,general_activity,NA,temporally_ambiguous,SiteType,集落,Pa;Jo;Ya;He;Me,NA
1645,13112014500,general_activity,Jo,present,ArchaeologicalFeatures_tagged,[縄文時代]住居 竪穴 炉 屋外炉 土坑 ピット ,Jo,住居 竪穴 炉 屋外炉 土坑 ピット 
1645,13112014500,general_activity,Ya,present,ArchaeologicalFeatures_tagged,[弥生時代]住居 ,Ya,住居 
1645,13112014500,general_activity,NA,temporally_ambiguous,SiteType,集落,Pa;Jo;Ya;Ko,NA
1647,13112014700,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
1647,13112014700,monument,Ko,present,ArchaeologicalFeatures_single_observed_phase,円墳,Ko,円墳
