place_id,gap_id,gap_index,gap_start_phase,gap_end_phase,gap_start_order,gap_end_order,gap_length,between_run_from,between_run_to
13225003400,13225003400_G1,1,Ya,He,3,6,4,13225003400_R1,13225003400_R2
13225003500,13225003500_G1,1,Ya,Ya,3,3,1,13225003500_R1,13225003500_R2
13225003800,13225003800_G1,1,Ya,Na,3,5,3,13225003800_R1,13225003800_R2
13225003900,13225003900_G1,1,Ya,Ko,3,4,2,13225003900_R1,13225003900_R2
13225004300,13225004300_G1,1,Ya,Ko,3,4,2,13225004300_R1,13225004300_R2
13225004400,13225004400_G1,1,Ya,Na,3,5,3,13225004400_R1,13225004400_R2
13225004500,13225004500_G1,1,Ya,Ya,3,3,1,13225004500_R1,13225004500_R2
13225004700,13225004700_G1,1,Ya,Ko,3,4,2,13225004700_R1,13225004700_R2
13225004800,13225004800_G1,1,Ya,Ko,3,4,2,13225004800_R1,13225004800_R2
13225004900,13225004900_G1,1,Ya,Ya,3,3,1,13225004900_R1,13225004900_R2
13225005200,13225005200_G1,1,Ya,Ko,3,4,2,13225005200_R1,13225005200_R2
13225005300,13225005300_G1,1,Ya,Ya,3,3,1,13225005300_R1,13225005300_R2
13225005500,13225005500_G1,1,Ya,Ko,3,4,2,13225005500_R1,13225005500_R2
13225006600,13225006600_G1,1,Ya,Na,3,5,3,13225006600_R1,13225006600_R2
13225006700,13225006700_G1,1,Ya,Na,3,5,3,13225006700_R1,13225006700_R2
13225006900,13225006900_G1,1,Ya,Na,3,5,3,13225006900_R1,13225006900_R2
13225007000,13225007000_G1,1,Ya,Na,3,5,3,13225007000_R1,13225007000_R2
13225007100,13225007100_G1,1,Ya,Ya,3,3,1,13225007100_R1,13225007100_R2
13225008500,13225008500_G1,1,He,He,6,6,1,13225008500_R1,13225008500_R2
13225008600,13225008600_G1,1,Ko,Na,4,5,2,13225008600_R1,13225008600_R2
13225009300,13225009300_G1,1,Ya,Ya,3,3,1,13225009300_R1,13225009300_R2
13225009600,13225009600_G1,1,Ya,Ko,3,4,2,13225009600_R1,13225009600_R2
13225010300,13225010300_G1,1,Ya,Ko,3,4,2,13225010300_R1,13225010300_R2
13225010400,13225010400_G1,1,Ya,Na,3,5,3,13225010400_R1,13225010400_R2
13225011000,13225011000_G1,1,Ya,Ya,3,3,1,13225011000_R1,13225011000_R2
13225011100,13225011100_G1,1,Ya,Ya,3,3,1,13225011100_R1,13225011100_R2
13225011100,13225011100_G2,2,Na,Na,5,5,1,13225011100_R2,13225011100_R3
13225011600,13225011600_G1,1,Ya,Ya,3,3,1,13225011600_R1,13225011600_R2
13225011800,13225011800_G1,1,Ya,Ko,3,4,2,13225011800_R1,13225011800_R2
13225012100,13225012100_G1,1,Ya,Ko,3,4,2,13225012100_R1,13225012100_R2
13225012300,13225012300_G1,1,Ya,Ko,3,4,2,13225012300_R1,13225012300_R2
13225012900,13225012900_G1,1,Ya,Ko,3,4,2,13225012900_R1,13225012900_R2
13225013000,13225013000_G1,1,Ya,Ko,3,4,2,13225013000_R1,13225013000_R2
13225013300,13225013300_G1,1,Ya,Ko,3,4,2,13225013300_R1,13225013300_R2
13225013400,13225013400_G1,1,Ya,Ko,3,4,2,13225013400_R1,13225013400_R2
13225013600,13225013600_G1,1,Ya,Ko,3,4,2,13225013600_R1,13225013600_R2
13225013700,13225013700_G1,1,Ya,Ko,3,4,2,13225013700_R1,13225013700_R2
13225013900,13225013900_G1,1,Ya,Ko,3,4,2,13225013900_R1,13225013900_R2
13225014700,13225014700_G1,1,Ya,Ko,3,4,2,13225014700_R1,13225014700_R2
13225014800,13225014800_G1,1,Ya,He,3,6,4,13225014800_R1,13225014800_R2
13225014900,13225014900_G1,1,Ya,Ko,3,4,2,13225014900_R1,13225014900_R2
13225015100,13225015100_G1,1,Ya,Ko,3,4,2,13225015100_R1,13225015100_R2
13225015800,13225015800_G1,1,Ya,Ko,3,4,2,13225015800_R1,13225015800_R2
13225015900,13225015900_G1,1,Ya,Ko,3,4,2,13225015900_R1,13225015900_R2
13225016000,13225016000_G1,1,Ya,Ko,3,4,2,13225016000_R1,13225016000_R2
13227000900,13227000900_G1,1,Ya,Ya,3,3,1,13227000900_R1,13227000900_R2
13228000300,13228000300_G1,1,Ya,Na,3,5,3,13228000300_R1,13228000300_R2
13228001500,13228001500_G1,1,Ya,Ko,3,4,2,13228001500_R1,13228001500_R2
13228001600,13228001600_G1,1,Ya,Na,3,5,3,13228001600_R1,13228001600_R2
13228001700,13228001700_G1,1,Ya,He,3,6,4,13228001700_R1,13228001700_R2
13228001900,13228001900_G1,1,Ya,Na,3,5,3,13228001900_R1,13228001900_R2
13228002000,13228002000_G1,1,Ya,Na,3,5,3,13228002000_R1,13228002000_R2
13228002100,13228002100_G1,1,Ya,Ya,3,3,1,13228002100_R1,13228002100_R2
13228002300,13228002300_G1,1,Ya,Ya,3,3,1,13228002300_R1,13228002300_R2
13228002600,13228002600_G1,1,Ya,Ya,3,3,1,13228002600_R1,13228002600_R2
13228002600,13228002600_G2,2,Na,Na,5,5,1,13228002600_R2,13228002600_R3
13228002900,13228002900_G1,1,Ya,Na,3,5,3,13228002900_R1,13228002900_R2
13228003000,13228003000_G1,1,Ko,Na,4,5,2,13228003000_R1,13228003000_R2
13228003100,13228003100_G1,1,Ko,He,4,6,3,13228003100_R1,13228003100_R2
13228003200,13228003200_G1,1,Ya,Ya,3,3,1,13228003200_R1,13228003200_R2
13228003200,13228003200_G2,2,Na,Na,5,5,1,13228003200_R2,13228003200_R3
13228003300,13228003300_G1,1,Ya,Ko,3,4,2,13228003300_R1,13228003300_R2
13228003400,13228003400_G1,1,Ya,Ya,3,3,1,13228003400_R1,13228003400_R2
13228003500,13228003500_G1,1,Ya,Ya,3,3,1,13228003500_R1,13228003500_R2
13228003800,13228003800_G1,1,Ya,Na,3,5,3,13228003800_R1,13228003800_R2
13228003900,13228003900_G1,1,Ya,Ya,3,3,1,13228003900_R1,13228003900_R2
13228004100,13228004100_G1,1,Ya,He,3,6,4,13228004100_R1,13228004100_R2
13228004200,13228004200_G1,1,Ya,Ya,3,3,1,13228004200_R1,13228004200_R2
13228004300,13228004300_G1,1,Ya,Ya,3,3,1,13228004300_R1,13228004300_R2
13228004400,13228004400_G1,1,Ya,Ya,3,3,1,13228004400_R1,13228004400_R2
13228004400,13228004400_G2,2,Na,Na,5,5,1,13228004400_R2,13228004400_R3
13228004600,13228004600_G1,1,Ya,Ya,3,3,1,13228004600_R1,13228004600_R2
13228004900,13228004900_G1,1,Ya,Ya,3,3,1,13228004900_R1,13228004900_R2
13228005700,13228005700_G1,1,Ya,Ya,3,3,1,13228005700_R1,13228005700_R2
13228005700,13228005700_G2,2,Na,Na,5,5,1,13228005700_R2,13228005700_R3
13228005800,13228005800_G1,1,Ya,Ya,3,3,1,13228005800_R1,13228005800_R2
13228006300,13228006300_G1,1,Ya,Ya,3,3,1,13228006300_R1,13228006300_R2
13228006400,13228006400_G1,1,Ya,Ya,3,3,1,13228006400_R1,13228006400_R2
13228006400,13228006400_G2,2,Na,Na,5,5,1,13228006400_R2,13228006400_R3
13228006500,13228006500_G1,1,Ya,Ya,3,3,1,13228006500_R1,13228006500_R2
13228006800,13228006800_G1,1,Ya,Ya,3,3,1,13228006800_R1,13228006800_R2
13228007000,13228007000_G1,1,Ya,Ya,3,3,1,13228007000_R1,13228007000_R2
13228007400,13228007400_G1,1,Ya,Ya,3,3,1,13228007400_R1,13228007400_R2
13228007600,13228007600_G1,1,Ya,Ya,3,3,1,13228007600_R1,13228007600_R2
13228007700,13228007700_G1,1,Ya,Ya,3,3,1,13228007700_R1,13228007700_R2
13228007800,13228007800_G1,1,Ya,Ya,3,3,1,13228007800_R1,13228007800_R2
13228007900,13228007900_G1,1,Na,He,5,6,2,13228007900_R1,13228007900_R2
13228008600,13228008600_G1,1,Ya,He,3,6,4,13228008600_R1,13228008600_R2
13228008800,13228008800_G1,1,Ya,Ya,3,3,1,13228008800_R1,13228008800_R2
13228008900,13228008900_G1,1,Na,Na,5,5,1,13228008900_R1,13228008900_R2
13228009500,13228009500_G1,1,Ya,Na,3,5,3,13228009500_R1,13228009500_R2
13228010100,13228010100_G1,1,Ya,Ya,3,3,1,13228010100_R1,13228010100_R2
13228010600,13228010600_G1,1,Na,He,5,6,2,13228010600_R1,13228010600_R2
13228010800,13228010800_G1,1,Ya,Ya,3,3,1,13228010800_R1,13228010800_R2
13228010800,13228010800_G2,2,Na,He,5,6,2,13228010800_R2,13228010800_R3
13228010900,13228010900_G1,1,Ya,Na,3,5,3,13228010900_R1,13228010900_R2
13228011100,13228011100_G1,1,Ya,Ko,3,4,2,13228011100_R1,13228011100_R2
13229000700,13229000700_G1,1,Na,Na,5,5,1,13229000700_R1,13229000700_R2
13229000800,13229000800_G1,1,Ya,Na,3,5,3,13229000800_R1,13229000800_R2
13229001100,13229001100_G1,1,Ya,He,3,6,4,13229001100_R1,13229001100_R2
13229001300,13229001300_G1,1,Ya,Na,3,5,3,13229001300_R1,13229001300_R2
13303000200,13303000200_G1,1,Na,Na,5,5,1,13303000200_R1,13303000200_R2
13303001500,13303001500_G1,1,Ya,Ya,3,3,1,13303001500_R1,13303001500_R2
13303002100,13303002100_G1,1,Ya,Ko,3,4,2,13303002100_R1,13303002100_R2
13303002200,13303002200_G1,1,Ya,Ko,3,4,2,13303002200_R1,13303002200_R2
13305000200,13305000200_G1,1,Ya,Ya,3,3,1,13305000200_R1,13305000200_R2
13305000500,13305000500_G1,1,Ya,Ya,3,3,1,13305000500_R1,13305000500_R2
13305001000,13305001000_G1,1,Ya,Ya,3,3,1,13305001000_R1,13305001000_R2
13305001700,13305001700_G1,1,Ya,Ya,3,3,1,13305001700_R1,13305001700_R2
13305002400,13305002400_G1,1,Ya,Ko,3,4,2,13305002400_R1,13305002400_R2
13305002600,13305002600_G1,1,Ya,He,3,6,4,13305002600_R1,13305002600_R2
13307003200,13307003200_G1,1,Ya,He,3,6,4,13307003200_R1,13307003200_R2
13308002300,13308002300_G1,1,Ya,Na,3,5,3,13308002300_R1,13308002300_R2
13308002400,13308002400_G1,1,Ya,Na,3,5,3,13308002400_R1,13308002400_R2
13308003100,13308003100_G1,1,Ya,Na,3,5,3,13308003100_R1,13308003100_R2
13308003300,13308003300_G1,1,Ya,Ko,3,4,2,13308003300_R1,13308003300_R2
13308003500,13308003500_G1,1,Ya,Na,3,5,3,13308003500_R1,13308003500_R2
13308003600,13308003600_G1,1,Ya,Na,3,5,3,13308003600_R1,13308003600_R2
13308003800,13308003800_G1,1,Ya,Na,3,5,3,13308003800_R1,13308003800_R2
13308003900,13308003900_G1,1,Ya,Na,3,5,3,13308003900_R1,13308003900_R2
13308004200,13308004200_G1,1,Ya,Na,3,5,3,13308004200_R1,13308004200_R2
13308004500,13308004500_G1,1,Ya,Na,3,5,3,13308004500_R1,13308004500_R2
