ID,都道府県,遺跡群名,遺跡名,地点地区名,文化層石器文化,遺跡群名読み方,遺跡名読み方,地点区名読み方,所在地,緯度,Latitude,経度,Longitude,測地系,標高,ナイフ形石器,台形（様）石器,斧形石器,剥片尖頭器,角錐状石器三稜尖頭器,槍先形尖頭器,両面調整石器,細石刃細石核等,神子柴型石斧,有茎（舌）尖頭器,掻器削器,彫器,砥石,叩石,台石,礫器,その他の石器,草創期土器,ブロック･ユニット,礫群配石,炭化物集中,その他の遺構,特記事項,文献,調査歴,作成年月日,作成者,更新年月日,更新者
160188 ,富山県,立野ヶ原遺跡群,ウワダイラI遺跡,第2地点,,tatenogahara,uwadaira I,Loc.2,南砺市南原,363008 ,36.502222 ,1365225 ,136.868056 ,世界,220 ,○,○,○,,,,,,,,○,,,,,,,,3,,,,,富山県教委1974b,発掘調査,,麻柄一志,,
160190 ,富山県,立野ヶ原遺跡群,ウワダイラH遺跡,,,tatenogahara,uwadaira H,,南砺市南原,363011 ,36.500278 ,1365226 ,136.868333 ,世界,215 ,○,○,,,,,,,,,○,,,,,,,,,,,,,富山県教委1974b,発掘調査,,麻柄一志,,
160192 ,富山県,立野ヶ原遺跡群,ウワダイラL遺跡,,,tatenogahara,uwadaira L,,南砺市南原,362956 ,36.485000 ,1365229 ,136.869167 ,世界,230 ,○,○,,,,,,,,,,○,,,,,,,3,,,,,富山県教委1974b/麻柄一志1995,発掘調査,,麻柄一志,,
160197 ,富山県,立野ヶ原遺跡群,中台B遺跡,Ⅱ地点,,tatenogahara,nakadai B,Loc.II,南砺市南原,363014 ,36.501111 ,1365217 ,136.868611 ,世界,205 ,,○,○,,,,,,,,,,,,,,,,1,,,,,富山県教委1975ｂ,発掘調査,,麻柄一志,,
160199 ,富山県,立野ヶ原遺跡群,西原C遺跡,,,tatenogahara,nishihara C,,南砺市南原,362952 ,36.483889 ,1365221 ,136.866944 ,世界,230 ,○,○,○,,,,,,,,,,,,,,,,2,,,,,富山県教委1977/麻柄一志2005,発掘調査,,麻柄一志,,
170014 ,石川県,八里向山遺跡群,八里向山E遺跡,,,Yasatomukaiyama,Yasatomukaiyama E,,小松市上八里町向山,362538 ,36.418889 ,1363141 ,136.516944 ,世界,43 ,,△,,,,,,,,,,,,,,,,,,,,遺構なし,,小松市教育委員会2004,発掘調査,20051106,西田昌弘,,
170016 ,石川県,,宅田上野山遺跡,,,,Ｔａｋｕｄａｕｗａｎｏｙａｍａ,,輪島市宅田町,372259 ,37.369167 ,1365355 ,136.884722 ,世界,30 ,○,○,,,,,,,,,○,,,,,,錐/剥片,,○,,,遺構なし,,松山和彦1987/輪島市教育委員会1996,採集資料・発掘調査,20051106,西田昌弘,,
170021 ,石川県,,宮地向山遺跡,,,,Miyajimukaiyama,,加賀市宮地町,362044 ,36.334444 ,1362029 ,136.335833 ,世界,30 ,,,○,,,,,,,,○,,,,,,二次加工のある剥片/石刃/剥片/砕片/石核/加工礫,,,,,遺構なし,火山灰分析実施,北陸旧石器文化研究会1990,発掘調査,20051106,西田昌弘,,
170027 ,石川県,能美丘陵東遺跡群,灯台笹裏野Ａ遺跡,,,Nomikyuryohigashi,Todashinourano A,,能美市灯台笹町,362705 ,36.451389 ,1363555 ,136.584722 ,世界,107 ,○,○,,,,,,,,,,,,,,,石刃/剥片/砕片,,○,,,遺構なし,,亀田文哉1996/財団法人石川県埋蔵文化財センター1999b,発掘調査,20051106,西田昌弘,,
170036 ,石川県,能美丘陵東遺跡群,宮竹庄が屋敷D遺跡,,,Nomikyuryohigashi,Miyatakeshougayashiki D,,能美市宮竹町,362657 ,36.435278 ,1363537 ,136.585278 ,世界,109 ,,○,,,,,,,,,,,,,,,剥片/砕片/石核,,○,,,遺構なし,,石川県立埋蔵文化財センター1993a,発掘調査,20051106,西田昌弘,,
190001 ,山梨県,,横針前久保遺跡,,,,Yokoharimaekubo,,北杜市長坂町白井字横針,355045 ,35.834722 ,1382205 ,138.368056 ,世界,797 ,,○,○,,,,,,,,○,○,,○,,,錐/ノッチ,,○,○,○,小ピット,炭素１４年代測定実施（ＡＭＳ）/フィッショントラック年代測定実施/ＡＴ下位,村石真澄・小林稔・田中宗博・保坂康夫2000/輿水達司2002,発掘調査,20050923,保坂康夫,,
190009 ,山梨県,,立石遺跡,1985年調査,,,Tateisi,1985 reserch,甲府市上向山字立石,353504 ,35.584444 ,1383525 ,138.584722 ,世界,320 ,,○,,,,,,,,,○,,,,,,,,○,,,,ＡＴ下位/黒色帯下半部出土,保坂康夫1985,発掘調査,20050923,保坂康夫,,
190015 ,山梨県,,一杯窪遺跡,,,,Ippaikubo,,都留市大野字一杯窪,353044 ,35.501111 ,1385725 ,138.951389 ,世界,906 ,,,○,,,,,,,,○,,,,○,,石刃,,○,○,○,,炭素１４年代測定実施（β線）/ＡＴ下位,小林広和・里村晃一・上杉陽1982/小林広和1998,発掘調査,20050923,保坂康夫,,
200013 ,長野県,,太子林遺跡,,,,taishibayashi,,飯山市,365345 ,36.884722 ,1382416 ,138.401667 ,世界,340 ,○,,○,,,,,,,,,,,,,,石刃,,,,,,,飯山市教育委員会,発掘,20061015,大竹,20091027,谷
200046 ,長野県,,牛出窯跡,,,,ushiidekamaato,,中野市,364420 ,36.733333 ,1381901 ,138.316944 ,世界,360 ,,○,○,,,,,,,,○,,,,,,,,,,,,,長野県埋蔵文化財センター1997,発掘,20061015,大竹,20091028,谷
200058 ,長野県,野尻湖遺跡群,上ノ原遺跡,高速道路地点,上ノ原Ⅰ,nojiriko,uenohara,,上水内郡信濃町,364901 ,36.816944 ,1381157 ,138.185278 ,世界,708 ,○,○,○,,,,,,,,○,○,,○,,,石刃,,○,○,,,環状ブロック群,長野県埋蔵文化財センター2000b,発掘,,谷,20091011,谷
200062 ,長野県,野尻湖遺跡群,上ノ原遺跡,第7次調査,,nojiriko,uenohara,,上水内郡信濃町,365006 ,36.835000 ,1381151 ,138.183611 ,世界,703 ,○,○,○,,,,,,,,○,○,○,,,,,,,○,,,斧形石器未成品,信濃町教育委員会1998,発掘,,谷,20091011,谷
200063 ,長野県,野尻湖遺跡群,裏ノ山遺跡,高速道路地点,裏ノ山Ⅰ石器文化,nojiriko,uranoyama,,上水内郡信濃町,364826 ,36.801667 ,1381245 ,138.201389 ,世界,711 ,,○,○,,,,,,,,,,○,○,,,,,○,,,,,長野県埋蔵文化財センター2000b,発掘,,谷,20091011,谷
200064 ,長野県,野尻湖遺跡群,裏ノ山遺跡,高速道路地点,裏ノ山Ⅱ石器文化,nojiriko,uranoyama,,上水内郡信濃町,364826 ,36.801667 ,1381245 ,138.201389 ,世界,711 ,○,○,,,,,,,,,○,○,,○,○,○,石刃/楔形石器,,○,,,,茂呂型ナイフ形石器　掻器,長野県埋蔵文化財センター2000b,発掘,,谷,20091011,谷
200074 ,長野県,野尻湖遺跡群,貫ノ木遺跡,高速道路等第1地点,貫ノ木Ⅰ石器文化,nojiriko,kannoki,,上水内郡信濃町,364913 ,36.817500 ,1381143 ,138.184167 ,世界,709 ,○,○,○,,,,,,,,○,○,,○,,,,,○,,,,斧形石器　台形石器,長野県埋蔵文化財センター2000c,発掘,,谷,20091017,谷
200075 ,長野県,野尻湖遺跡群,貫ノ木遺跡,高速道路等第1地点,貫ノ木Ⅱ石器文化,nojiriko,kannoki,,上水内郡信濃町,364912 ,36.817222 ,1381144 ,138.184444 ,世界,707 ,○,○,,,,,,,,,○,○,,○,,,石刃,,○,,,,国府系石器群　杉久保系石器群,長野県埋蔵文化財センター2000c,発掘,,谷,20091017,谷
200079 ,長野県,野尻湖遺跡群,貫ノ木遺跡,高速道路等第2地点,貫ノ木Ⅰ石器文化,nojiriko,kannoki,,上水内郡信濃町,364913 ,36.817500 ,1381137 ,138.185278 ,世界,731 ,○,○,○,,,,,,,,○,,,○,,,,,○,,,,斧形石器　台形石器,長野県埋蔵文化財センター2000c,発掘,,谷,20091017,谷
200083 ,長野県,野尻湖遺跡群,貫ノ木遺跡,高速道路等第3地点,貫ノ木Ⅰ石器文化,nojiriko,kannoki,,上水内郡信濃町,364920 ,36.816667 ,1381134 ,138.184444 ,世界,704 ,○,○,○,,,,,,,,○,,○,○,○,,石刃/楔形石器,,○,,,,斧形石器　ペン先形ナイフ形石器　砥石,長野県埋蔵文化財センター2000c,発掘,,谷,20091017,谷
200084 ,長野県,野尻湖遺跡群,貫ノ木遺跡,高速道路等第4地点,貫ノ木Ⅰ石器文化,nojiriko,kannoki,,上水内郡信濃町,364919 ,36.819167 ,1381136 ,138.185000 ,世界,712 ,○,○,○,,,,,,,,○,○,○,○,○,,,,○,,,,斧形石器　ナイフ形石器　砥石,長野県埋蔵文化財センター2000c,発掘,,谷,20091017,谷
200085 ,長野県,野尻湖遺跡群,貫ノ木遺跡,高速道路等第4地点,貫ノ木Ⅱ石器文化,nojiriko,kannoki,,上水内郡信濃町,364918 ,36.818889 ,1381136 ,138.185000 ,世界,715 ,○,○,,,,,,,,,○,○,,,,,石刃,,○,,,,ナイフ形石器　掻器,長野県埋蔵文化財センター2000c,発掘,,谷,20091017,谷
200087 ,長野県,野尻湖遺跡群,貫ノ木遺跡,高速道路等第5地点,貫ノ木H5Ⅱ石器文化,nojiriko,kannoki,,上水内郡信濃町,364929 ,36.819167 ,1381140 ,138.183333 ,世界,699 ,○,○,○,,,,,,,,○,○,,○,,,石刃/楔形石器,,○,,,,ナイフ形石器　斧形石器　掻器　彫器,長野県埋蔵文化財センター2004a,発掘,,谷,20091017,谷
200088 ,長野県,野尻湖遺跡群,貫ノ木遺跡,金氏住宅地点,,nojiriko,kannoki,,上水内郡信濃町,364921 ,36.816944 ,1381134 ,138.184444 ,世界,703 ,○,○,○,,,,,,,,○,○,,○,,,石刃,,○,,,,台形石器群と石刃石器群の2時期あり,信濃町教育委員会1995,発掘,,谷,20091017,谷
200092 ,長野県,野尻湖遺跡群,東裏遺跡,高速道路第1地点,東裏H1Ⅰ石器文化,nojiriko,higashiura,,上水内郡信濃町,364836 ,36.801667 ,1381226 ,138.201667 ,世界,705 ,○,○,,,,,,,,,,,,,,,石刃,,○,,,,斧形石器　ナイフ形石器　石刃,長野県埋蔵文化財センター2000b,発掘,,谷,20091011,谷
200093 ,長野県,野尻湖遺跡群,東裏遺跡,高速道路第1地点,東裏H1Ⅱ石器文化,nojiriko,higashiura,,上水内郡信濃町,364836 ,36.801667 ,1381226 ,138.201667 ,世界,705 ,○,○,○,,,,,,,,○,,○,,,,石刃,,○,,,,斧形石器　台形石器　砥石,長野県埋蔵文化財センター2000b,発掘,,谷,20091011,谷
200107 ,長野県,野尻湖遺跡群,日向林Ｂ遺跡,高速道路地点,日向林Ⅰ石器文化,nojiriko,hinatabayashi B,,上水内郡信濃町,364818 ,36.802222 ,1381354 ,138.217778 ,世界,652 ,,○,○,,,,,,,,,,○,○,,,,,○,,,,環状ブロック群　斧形石器　台形石器,長野県埋蔵文化財センター2000a,発掘,,谷,20091011,谷
200114 ,長野県,野尻湖遺跡群,大平Ｂ遺跡,高速道路地点,大平Ⅰ石器文化,nojiriko,odaira B,,上水内郡信濃町,364829 ,36.802500 ,1381335 ,138.218056 ,世界,702 ,○,○,,,,,,,,,○,,,,,,,,○,○,,,小型ナイフ形石器　槍先形尖頭器　円形掻器,長野県埋蔵文化財センター2000a,発掘,,谷,20091011,谷
200116 ,長野県,野尻湖遺跡群,大久保南遺跡,高速道路地点,大久保南Ⅰ,nojiriko,okubominami,,上水内郡信濃町,364852 ,36.800556 ,1381207 ,138.201944 ,世界,708 ,○,○,○,,,,,,,,,,○,○,,,石刃,,○,○,,,環状ブロック群　黒曜石集中,長野県埋蔵文化財センター2000b,発掘,,谷,20091011,谷
200117 ,長野県,野尻湖遺跡群,大久保南遺跡,高速道路地点,大久保南Ⅰ,nojiriko,okubominami,,上水内郡信濃町,364857 ,36.801944 ,1381214 ,138.201111 ,世界,715 ,○,○,,,,,,,,,○,○,,○,,,石刃,,○,○,,,環状ブロック群　黒曜石集中,長野県埋蔵文化財センター2000b,発掘,,谷,20091011,谷
200118 ,長野県,野尻湖遺跡群,大久保南遺跡,個人住宅地点,,nojiriko,okubominami,,上水内郡信濃町,364857 ,36.801944 ,1381204 ,138.201111 ,世界,715 ,○,○,○,,,,,,,,○,○,,○,,,,,,○,,,後期旧石器時代前半期ナイフ形石器,信濃町教育委員会1999,発掘,,谷,20091017,谷
200119 ,長野県,野尻湖遺跡群,照月台遺跡,BP地点,照月台Ⅰ石器文化,nojiriko,syougetudai,,上水内郡信濃町,364937 ,36.818611 ,1381150 ,138.183333 ,世界,690 ,○,○,○,,,,,,,,○,○,,○,,,石刃/楔形石器,,○,,,土坑,ナイフ形石器　台形石器　斧形石器,長野県埋蔵文化財センター2004a,発掘,,谷,20091017,谷
200120 ,長野県,野尻湖遺跡群,吹野原Ａ遺跡,,吹野原Ⅰ,nojiriko,fukinohara A,,上水内郡信濃町,364747 ,36.785278 ,1381304 ,138.217778 ,世界,661 ,○,○,○,,,,,,,,○,,,○,,,石刃/楔形石器,,○,○,,,ナイフ形石器　台形石器　斧形石器,長野県埋蔵文化財センター2002,発掘,,谷,,
200121 ,長野県,野尻湖遺跡群,西岡Ｂ遺跡,,,nojiriko,nishioka B,,上水内郡信濃町,364903 ,36.817500 ,1381139 ,138.185833 ,世界,705 ,○,○,○,,,,,,,,,,,,,,,,,,,,,,発掘,,谷,20091017,谷
200271 ,長野県,,立科Ｆ遺跡,,,,tateshina-F,,佐久市,361146 ,36.185000 ,1382501 ,138.416944 ,世界,980 ,,○,,,,,,,,,,,,,,,,,,,,,,佐久市教育委員会,発掘,20061015,大竹,20091103,谷
200281 ,長野県,,香坂山遺跡,,,,kousakayama,,佐久市香坂,361623 ,36.267500 ,1383553 ,138.584167 ,世界,1130 ,,○,,,,,,,,,,,,,,,石刃,,,,,,,長野県埋蔵文化財センター,発掘,20061015,大竹,20091103,谷
200486 ,長野県,,茶臼山遺跡,,,,chausuyama,,諏訪市,360245 ,36.034722 ,1380718 ,138.118889 ,世界,840 ,○,,○,,,,,,,,○,,,,,,,,,,,,,諏訪市1995,,20061015,大竹,,
200518 ,長野県,,ジャコッパラNo.８遺跡,,,,jakoppara8,,諏訪市大字四賀字霧ヶ峰,360438 ,36.068889 ,1380952 ,138.150556 ,世界,1480 ,○,○,,,,,,,,,,,,○,,,,,○,,,,,諏訪市教育委員会,発掘,20061015,大竹,,
200611 ,長野県,,針ヶ平第1遺跡,,,,harigataira,,上伊那郡飯島町七久保,353856 ,35.635000 ,1375441 ,137.900278 ,世界,704 ,○,,○,,,,,,,,○,,,○,,,,,○,,,,,飯島町教育委員会1987,発掘,20061015,大竹,20091219,
200647 ,長野県,,竹佐中原遺跡,D地点,,,takesanakahara,Loc.D,飯田市山本,352757 ,35.451944 ,1374541 ,137.750278 ,世界,615 ,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,
210004 ,岐阜県,,いじま遺跡,,,,Ijima,,揖斐郡揖斐川町徳山櫨原リボキ,354335 ,35.718056 ,1362717 ,136.451944 ,世界,348 ,,○,,,,,,,,,,,,,,,,,,,,,台形石器単独　未報告,近藤ほか2006,発掘調査,200511,長屋幸二,,
210100 ,岐阜県,,東野遺跡,,,,Higashino,,加茂郡坂祝町黒岩東野,352637 ,35.435278 ,1365911 ,136.983611 ,世界,80 ,○,○,,,,,,,,,,,,,,,,,,,,,,河合ほか2007,発掘調査,200511,長屋幸二,,
220020 ,静岡県,足高尾上遺跡群,土手上遺跡,ｄ・e区-1,BBⅤ,Ashitakaonoue,Doteue,Loc.d/e-1,沼津市足高字尾上,350932 ,35.150556 ,1385103 ,138.850833 ,世界,206 ,,○,○,,,,○,,,,○,○,,○,,,RF/錐,,○,,,,,沼津市教育委員会1995,発掘調査,20090620,池谷信之他,,
220077 ,静岡県,足高尾上遺跡群,中見代第Ⅰ遺跡,,BBⅤ,Ashitakaonoue,Nakamiyodaiichi,,沼津市足高字尾上,350912 ,35.150556 ,1385107 ,138.851944 ,世界,163 ,○,○,○,,,,,,,,○,,○,,,,,,○,,,,,沼津市教育委員会1989,発掘調査,20090620,池谷信之他,,
220108 ,静岡県,足高尾上遺跡群,西洞遺跡,b区-1,BBⅥ,Ashitakaonoue,Nisibora,Loc.b1,沼津市足高字尾上,350911 ,35.150278 ,1385101 ,138.850278 ,世界,167 ,○,○,○,,,,,,,,○,,,○,○,,篦状石器/RF/UF,,○,,,,,沼津市教育委員会1999,発掘調査,20090620,池谷信之他,,
220124 ,静岡県,,尾上イラウネ遺跡,,BBⅠ,,Onoueiraune,,沼津市足高字尾上,350938 ,35.152222 ,1385141 ,138.850278 ,世界,189 ,,,○,,,,,,,,○,,,,,,剥片,,,,,,,沼津市教育委員会1981,発掘調査,20090620,池谷信之他,,
220151 ,静岡県,,清水柳北遺跡,東尾根,SCⅢbb４,,Simizuyanagikita,east ridge,沼津市足高字尾上,350913 ,35.150833 ,1385147 ,138.851944 ,世界,145 ,,○,○,,,,,,,,○,,,,,,篦状石器/スクレイパー様石器,,○,,○,,,沼津市教育委員会1990b,発掘調査,20090620,池谷信之他,,
220184 ,静岡県,,生茨沢遺跡,,BBVI直上,,Haibarazawa,,三島市竹倉,350725 ,35.118056 ,1385653 ,138.934167 ,世界,115 ,○,○,,,,,○,,,,,,,○,○,,,,○,○,,,,笹原千賀子1999,発掘調査,20051230,笹原芳郎,,
220271 ,静岡県,,観音洞Ｇ遺跡,,ＹＬＬ,,KannonboraG,,三島市字観音洞4704,350938 ,35.152222 ,1385819 ,138.969167 ,世界,406 ,○,○,,,,,,,,,○,,,,,,,,○,○,,,,芦川忠利ほか1994a,発掘調査,20070915,笹原千賀子,,
220305 ,静岡県,,元山中C遺跡,,YLM,,MotoyamanakaC,,三島市字観音洞4704,350938 ,35.152222 ,1385808 ,138.968889 ,世界,402 ,○,○,,,,,,,,,○,,,,,,,,○,○,,,,芦川忠利ほか1994a,発掘調査,20070915,笹原千賀子,,
220354 ,静岡県,,下原遺跡,,ScIIIb1,,Shimohara,,三島市塚原新田字下原,350724 ,35.117778 ,1385633 ,138.934167 ,世界,126 ,,○,,,,,,,,,○,,,,,,,,○,,,,,小野千賀子1995/岩崎しのぶ1998,発掘調査,20051230,笹原芳郎,,
220370 ,静岡県,,徳倉片平山Ｂ遺跡,,ＢＢⅠ,,TokurakatahirayamaB,,三島市徳倉字片平山1195-772,350940 ,35.150000 ,1385653 ,138.934167 ,世界,305 ,,,○,,,,,,,,,,,,,,,,○,○,,,,芦川忠利1992,発掘調査,20090808,笹原芳郎,,
220472 ,静岡県,,道東遺跡,,,,Michihigashi,,磐田市大久保,344701 ,34.783611 ,1375037 ,137.835278 ,世界,96 ,○,○,,,,,,,,,○,○,,○,,,○,,,○,,,,磐田市埋蔵文化財センター1992・1993,発掘調査,20060424,富樫孝志,,
220522 ,静岡県,,入ノ洞B遺跡,,YLL,,Irinobora,,裾野市桃園字入ノ洞,351054 ,35.167778 ,1385313 ,138.884167 ,世界,230 ,○,○,,,,,,,,,○,,,,,,,,○,○,,,,藁科泰裕ほか2008,発掘調査,20090321,笹原千賀子,,
220523 ,静岡県,,入ノ洞B遺跡,,BBⅣ,,Irinobora,,裾野市桃園字入ノ洞,351054 ,35.167778 ,1385313 ,138.884167 ,世界,230 ,,,○,,,,,,,,,,,,,,,,,,,,,藁科泰裕ほか2008,発掘調査,20090321,笹原千賀子,,
220624 ,静岡県,,向田A遺跡,,SCⅢ,,Mukaidaei,,駿東郡長泉町上長窪字西細尾,350931 ,35.150278 ,1385214 ,138.867778 ,世界,161 ,○,,○,,,,,,,,○,○,,,,,,,,,,,,富樫孝志2007,発掘調査,20090321,笹原千賀子,,
220642 ,静岡県,,追平Ｂ遺跡,,ＢＢⅤ～ＢＢⅦ,,Oudaira,,駿東郡長泉町東野八分平,350943 ,35.150833 ,1385234 ,138.867778 ,世界,151 ,○,○,○,,,,,,,,○,,,,,,錐状の石器,,○,○,,,,廣瀬高文2006,発掘調査,20070915,笹原千賀子,,
220660 ,静岡県,,梅ノ木沢遺跡,,BBⅥ～BBⅣ,,Umenokizawa,,駿東郡長泉町東野,351116 ,35.185000 ,1385259 ,138.869167 ,世界,167 ,,○,○,,,,,,,,○,,,○,,,,,○,,○,,石斧集中出土,笹原千賀子2009,発掘調査,20090505,笹原千賀子,,
220661 ,静岡県,,梅ノ木沢遺跡,,BBⅦ,,Umenokizawa,,駿東郡長泉町東野,351116 ,35.185000 ,1385259 ,138.869167 ,世界,167 ,,,○,,,,,,,,,,,,,,剥片,,○,,○,,,笹原千賀子2009,発掘調査,20090505,笹原千賀子,,
230021 ,愛知県,,上品野遺跡,,,,Kamishinano,,瀬戸市上品野町,351524 ,35.251111 ,1370758 ,137.118889 ,世界,180 ,○,○,,,,,,,,,○,,,,,,石刃・石刀,,,,,,,岩野ほか2002,発掘調査,20060331,小栗康寛,,
230172 ,愛知県,,水神平遺跡,,,,Suizinbira,,宝飯郡一宮町大字上長山字西水神平・東水神平,345206 ,34.868333 ,1372552 ,137.417222 ,世界,40 ,○,○,,,,,,,,,,,,,,,,,,,,,,岩野ほか2002,表面採集,20060331,小栗康寛,,
240170 ,三重県,,内垣外遺跡,,,,Uchigaito,,多気郡多気町相鹿瀬字内垣外,342720 ,34.450000 ,1363321 ,136.550278 ,世界,48 ,,△,,,,,,,,,○,,,,,,剥片,,,○,,,,西出孝1997/西出孝1999,発掘調査,20090106,奥　義次,,
260011 ,京都府,,池上遺跡,,,,Ikegami,,南丹市八木町池上,350508 ,35.085556 ,1353211 ,135.533611 ,世界,113 ,○,○,,,,,,,,,,,,,,,,,,,,,,田代弘2003/中川和哉2004,発掘調査,,中川和哉,,
270033 ,大阪府,,長原遺跡,90-62次調査地,,,Nagahaｒa,Area 90-62,大阪市平野区長古川辺3丁目,343540 ,34.583333 ,1353447 ,135.568611 ,世界,9 ,,○,,,,,,,,,○,,,,,,RF・UFほか,,○,,,,AT下位,（財）大阪市文化財協会（編）1991,発掘調査,20071230,絹川一徳,,
280051 ,兵庫県,,天神遺跡,,,,Tenjin,,三田市天神,345319 ,34.885833 ,1351303 ,135.217500 ,世界,167 ,○,,△,,,,,,,,,,,,,,翼状剥片（ファーストフレイク）,,,,,,遊離資料,三田市教育委員会1987/久保弘幸2003,発掘調査/採集資料,20060331,久保弘幸,,
280062 ,兵庫県,,寺山遺跡,,,,Terayama,,明石市魚住町錦が丘2丁目6-6,344139 ,34.685833 ,1345447 ,134.901944 ,世界,36 ,○,○,,,,,,,,,○,,,,,,楔形石器/石核/剥片,,,,,,　,春成秀爾1981,採集資料,20060111,稲原昭嘉　,,
280142 ,兵庫県,,入ヶ池遺跡,,,,Nyuugaike,,稲美町北山,344517 ,34.751944 ,1345544 ,134.917778 ,世界,55 ,○,△,,,,,,,,,,,,,,,,,,,,,,久保弘幸・國本綾子・竹中英典1996/稲美町教育委員会1999,採集資料,20060331,久保弘幸,,
280152 ,兵庫県,岡遺跡群,岡遺跡,前田地区,,Oka,Oka,Maeda,西脇市岡字池ノ下・前田,350120 ,35.016667 ,1345938 ,134.985556 ,世界,85 ,,△,,,,,,,,,,,,,,,剥片/ＲＦ,,,,,,遊離資料,兵庫県教育委員会1993a/黒田庄町教育委員会1997,発掘調査,20060331,久保弘幸,,
280161 ,兵庫県,,勝手野遺跡,,,,Katteno,,小野市黍田町字勝手野,344848 ,34.802222 ,1345539 ,134.919167 ,世界,34 ,,○,,,,,,,,,,,,,,,石核（瀬戸内技法類似石核を含む）/剥片,,○,,,,,兵庫県教育委員会2002/久保弘幸2002,発掘調査,20060331,久保弘幸,,
280237 ,兵庫県,畑ヶ平遺跡群,畑ヶ平遺跡,,,Hataganaru,Hataganaru,,美方郡新温泉町岸田畑ヶ平,352621 ,35.433611 ,1342734 ,134.451111 ,世界,1000 ,○,○,,,,,,,,,○,,,,,,,,○,,,,,高松龍暉・山口卓也1992,発掘調査,20060331,久保弘幸,,
280253 ,兵庫県,,板井寺ヶ谷遺跡,,上位文化層,,Itai-teragatani,Culture layer upper,篠山市上板井字寺ヶ谷坪,350605 ,35.101389 ,1351014 ,135.167778 ,世界,210 ,○,○,○,,,,,,,,○,,,,,,,,○,○,○,,,山口卓也・久保弘幸・藤田淳1989/山口卓也・久保弘幸・藤田淳1991/兵庫県教育委員会1991e/山口卓也1994/旧石器文化談話会2001,発掘調査,20060331,久保弘幸,,
